
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	130.0,"BLANK @ 5V STRESS",-0.03439419,-0.02125465,-0.04917377,-0.02493525,-0.02376718,-0.02493525,-0.02493525,-0.02818676,-0.04237516,-0.04001043,-0.023176,-0.04547887,-0.02184584,-0.02966472,-0.02554073,-0.0407494,-0.03129047,-0.02493525,-0.02715219,-0.02656101,-0.02184584,-0.02361939,-0.04488769,-0.04207957,-0.07515723,-0.02155025,-0.04607006,-0.02022008,-0.04607006,-0.0549378,-0.03808908,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",251.8371,253.4462,253.7807,254.4692,254.6045,254.6094,255.1309,255.4241,255.1649,255.2853,255.435,254.9968,255.5065,255.164,255.3493,255.4816,255.5074,255.4338,255.5226,255.5605,255.1621,255.7307,255.8792,255.3037,255.7936,255.6674,255.73,255.7379,255.601,255.8196,255.8006,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",267.4786,269.3054,270.2703,270.1962,270.2244,270.6018,271.1031,270.0323,271.0153,270.7383,270.3823,270.4796,271.0784,270.9294,270.5406,270.8777,271.4493,270.9678,271.182,271.166,270.4901,271.3695,271.0903,270.9804,271.0274,271.2526,270.9031,271.3369,270.9436,270.9881,270.7653,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.605014,3.616613,3.622984,3.631529,3.635839,3.636412,3.628169,3.625886,3.635495,3.622717,3.625008,3.63004,3.634312,3.625619,3.634846,3.635839,3.629353,3.636755,3.626951,3.635992,3.619323,3.616727,3.624206,3.643165,3.628058,3.627867,3.637061,3.640722,3.624397,3.63275,3.624053,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.915083,5.90295,5.907532,5.902797,5.901728,5.888372,5.915228,5.910195,5.896229,5.90295,5.919888,5.913328,5.912717,5.905621,5.910121,5.912717,5.910195,5.912717,5.893413,5.912945,5.89532,5.899362,5.896766,5.907837,5.904171,5.897377,5.909968,5.89326,5.910121,5.901728,5.913939,mA
	185.0,"IDRVCC; MAX OUT CURRENT",113.6097,114.2859,113.6861,114.1131,115.029,112.4159,113.0504,114.738,112.454,115.0875,112.5304,113.2067,112.5972,114.9813,113.6885,115.0672,115.0814,113.6754,114.5794,112.33,112.5782,113.8328,114.8716,114.6092,114.9443,115.0923,112.8488,115.0374,114.5436,114.1894,113.5466,mA
	190.0,"VFB @VIN=7.5V",1.224495,1.224464,1.224479,1.224451,1.22445,1.22441,1.224401,1.224435,1.224423,1.224438,1.224422,1.224394,1.224401,1.224424,1.224345,1.2244,1.224422,1.224381,1.224383,1.224397,1.224411,1.224404,1.224366,1.224451,1.224376,1.224349,1.2244,1.22438,1.224398,1.224406,1.224379,V
	200.0,"DRVCC @VIN=7.5V",5.26515,5.264925,5.264577,5.264581,5.264925,5.264581,5.264276,5.264654,5.264925,5.264581,5.265078,5.264581,5.264581,5.264581,5.264616,5.264581,5.264581,5.264921,5.264581,5.264657,5.264921,5.264581,5.264925,5.264925,5.264577,5.264466,5.264581,5.264543,5.264276,5.264581,5.264581,V
	200.1,"DRVCC @VIN=25V",5.273891,5.27328,5.274044,5.273777,5.273777,5.27328,5.273777,5.273472,5.273777,5.273624,5.273472,5.273624,5.273472,5.273472,5.273166,5.273472,5.273777,5.273204,5.273472,5.273472,5.273472,5.273624,5.273777,5.273777,5.273701,5.273204,5.273472,5.273815,5.273204,5.273472,5.273777,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.741379,8.355141,9.467125,9.196281,8.852005,8.699417,9.501457,8.817673,8.852005,9.043694,8.394241,9.043694,8.891106,8.891106,8.54969,8.891106,9.196281,8.282661,8.891106,8.814812,8.550644,9.043694,8.852005,8.852005,9.123802,8.737564,8.891106,9.272575,8.928299,8.891106,9.196281,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.265265,5.26523,5.265074,5.264921,5.264657,5.264581,5.265074,5.264925,5.26473,5.264581,5.265074,5.264657,5.264921,5.264581,5.264581,5.264925,5.264657,5.265226,5.264581,5.264921,5.264581,5.264733,5.264657,5.264581,5.264581,5.264577,5.264733,5.264543,5.264925,5.264276,5.264925,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.267811,5.267349,5.26718,5.267102,5.267027,5.266911,5.266889,5.266846,5.266986,5.266784,5.26687,5.266889,5.26677,5.266635,5.266872,5.266824,5.266935,5.26693,5.266824,5.266747,5.266661,5.266798,5.266714,5.266698,5.266972,5.266768,5.266769,5.266777,5.266727,5.266786,5.266758,V
	210.2,"DRVCC LOAD REG",2.545357,2.119064,2.106667,2.181053,2.369881,2.329826,1.814842,1.9207,2.25544,2.202988,1.795769,2.231598,1.849174,2.054214,2.291679,1.898766,2.278328,1.703262,2.243042,1.826286,2.079964,2.064705,2.057076,2.117157,2.390862,2.191544,2.036095,2.234459,1.802444,2.510071,1.832962,mV
	220.0,"DRVCC @VIN=6V",5.261853,5.261214,5.261156,5.261113,5.260951,5.260899,5.260846,5.260942,5.260918,5.260756,5.26077,5.26088,5.260956,5.260574,5.260765,5.260722,5.260846,5.260541,5.260803,5.260732,5.26056,5.260808,5.260708,5.260426,5.260741,5.26057,5.260727,5.260627,5.260465,5.260603,5.260775,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.192101,5.188148,5.206624,5.205289,5.204407,5.204126,5.203377,5.203474,5.202992,5.20196,5.202494,5.20219,5.201701,5.201149,5.202078,5.200923,5.200564,5.201066,5.200726,5.200385,5.200845,5.200175,5.200292,5.200741,5.200653,5.19991,5.200171,5.199505,5.199869,5.199878,5.199704,V
	220.3,"DRVCC DROPOUT VOLTAGE",407.8989,411.8519,413.3759,414.711,415.5931,415.8735,416.6231,416.5258,417.0074,418.0403,417.5062,417.8095,418.2987,418.8509,417.922,419.0769,419.4355,418.9339,419.2743,419.6148,419.1551,419.8246,419.7083,419.2591,419.3468,420.0897,419.8294,420.495,420.1307,420.1221,420.2957,mV
	230.0,"FB CURRENT @5V",0.05488975,0.05488975,0.05046334,0.05282791,0.05231066,0.05127616,0.05363358,0.0543725,0.05268012,0.05673706,0.05260623,0.05548089,0.05135006,0.05075892,0.05075892,0.05135006,0.05046334,0.05725431,0.05127616,0.05378136,0.05135006,0.05135006,0.05260623,0.05311633,0.05075892,0.05378136,0.04839436,0.05466807,0.05370747,0.05075892,0.05075892,uA
	240.0,"OUT HIGH @FB=1.2V",4.997812,4.997698,4.997812,4.997927,4.997736,4.997393,4.997698,4.997698,4.997965,4.997965,4.997736,4.997812,4.997812,4.997812,4.997698,4.997965,4.997965,4.997698,4.998271,4.997698,4.997698,4.997736,4.997965,4.997393,4.997965,4.997965,4.998271,4.997698,4.997812,4.997965,4.998233,V
	240.1,"FB UVLO(RISING)",1.085647,1.086028,1.085494,1.085418,1.085275,1.085494,1.085494,1.085924,1.085418,1.08558,1.085361,1.085361,1.085418,1.085494,1.085418,1.085275,1.085351,1.08538,1.085275,1.085494,1.085418,1.08538,1.085418,1.085886,1.082173,1.085208,1.085113,1.085504,1.085886,1.085198,1.08474,V
	240.2,"FB UVLO(FALLING)",0.9504161,0.9504543,0.9503884,0.9503788,0.950502,0.950312,0.9500732,0.9506167,0.950693,0.9502642,0.9505498,0.9502451,0.9503884,0.9503493,0.9502355,0.9506549,0.9505402,0.9501497,0.9508076,0.950312,0.950312,0.9502165,0.950693,0.9503875,0.9502355,0.9503884,0.950693,0.9503979,0.9503979,0.9502355,0.9504161,V
	240.3,"HYSTERESIS",0.1352305,0.1355738,0.1351057,0.1350389,0.1347727,0.1351821,0.1354208,0.1353075,0.1347247,0.1353157,0.1348107,0.1351154,0.1350294,0.1351448,0.1351822,0.1346198,0.1348107,0.1352299,0.1344671,0.1351821,0.1351058,0.1351631,0.1347247,0.1354985,0.1319378,0.1348196,0.1344196,0.1351057,0.1354881,0.1349629,0.1343236,V
	260.0,"IIN @IN=10V",0.04715034,0.05157703,0.05018013,0.05128144,0.05025403,0.05136248,0.04951505,0.05187262,0.04774152,0.05077131,0.05128144,0.05608476,0.04715034,0.04921946,0.04766762,0.0549024,0.04840659,0.05372005,0.05136248,0.04663306,0.05157703,0.05246379,0.06340059,0.05069741,0.05460681,0.05357225,0.04951505,0.04751983,0.05077131,0.05246379,0.04774152,uA
	260.1,"IIN @IN=-10V",-0.07362053,-0.07332494,-0.06903889,-0.06918668,-0.07103415,-0.0719948,-0.07509851,-0.07509851,-0.07650255,-0.07155143,-0.0720687,-0.06623083,-0.07517241,-0.07036908,-0.07332494,-0.07443339,-0.07745603,-0.07384221,-0.06770875,-0.07480293,-0.07265987,-0.0720687,-0.07443339,-0.07155143,-0.06453121,-0.06623083,-0.06099128,-0.07509851,-0.07443339,-0.06150856,-0.07295546,uA
	270.0,"OUT LOW @IN=1.8V",-1.273117E-05,-1.273117E-05,-0.0001655426,-1.273117E-05,-1.273117E-05,-0.000509368,-1.273117E-05,-0.0001655426,0.0001018774,0.0001018774,0.0001018774,0.0001018774,0.0001018774,-1.273117E-05,0.0001018774,0.0001018774,0.0001018774,6.367454E-05,-0.0001655426,0.0001018774,0.0001018774,-1.273117E-05,-1.273117E-05,0.0001018774,0.0001782831,-0.0001655426,-1.273117E-05,0.0001018774,-0.0003565566,-1.273117E-05,-0.0001655426,V
	270.1,"INH THRESHOLD @VIN=5V",2.303686,2.301587,2.301244,2.300804,2.300958,2.300346,2.300021,2.300021,2.299718,2.299183,2.299432,2.299735,2.299259,2.299584,2.298801,2.299432,2.299183,2.299259,2.299432,2.299145,2.298801,2.298572,2.299259,2.298533,2.298228,2.299107,2.299088,2.298744,2.298514,2.298438,2.298649,V
	270.2,"INL THRESHOLD @VIN=5V",1.321826,1.322036,1.322417,1.322685,1.322855,1.322781,1.322417,1.322989,1.322779,1.322857,1.322704,1.323008,1.32295,1.322779,1.323179,1.323084,1.323008,1.322704,1.3236,1.322781,1.322855,1.323179,1.323008,1.322855,1.323256,1.323333,1.32339,1.32295,1.323008,1.32339,1.323179,V
	270.3,"HYSTERESIS",0.9818602,0.9795513,0.9788265,0.9781189,0.9781027,0.9775658,0.9776039,0.9770327,0.9769392,0.976326,0.9767275,0.9767275,0.9763088,0.9768057,0.9756222,0.9763479,0.9761753,0.9765549,0.975832,0.9763641,0.9759464,0.9753923,0.9762516,0.9756784,0.9749727,0.9757738,0.9756975,0.9757938,0.9755068,0.9750481,0.9754696,V
	290.0,"ISD @SD=9V",0.0455246,0.04951505,0.04951505,0.05423733,0.05719322,0.05394174,0.04803711,0.04988454,0.05275938,0.05003233,0.05896676,0.05852337,0.04921946,0.04951505,0.05018013,0.04774152,0.05128144,0.05357225,0.05364615,0.04899777,0.05018013,0.05246379,0.05187262,0.05608476,0.05578917,0.05423733,0.05312887,0.05128144,0.05158418,0.05312887,0.05246379,uA
	300.0,"VSD(RISING) THRESHOLD",0.6478052,0.6471273,0.6470031,0.6467453,0.6466975,0.6465839,0.6462401,0.6466784,0.6465456,0.6464406,0.6466698,0.6468217,0.646221,0.6465839,0.6462114,0.6464979,0.6465074,0.6463451,0.6471941,0.6462114,0.6460586,0.6462114,0.6465839,0.6460586,0.6463451,0.6462114,0.6468217,0.6459154,0.646135,0.6464406,0.6464406,V
	300.1,"VSD(FALLING) THRESHOLD",0.5100507,0.5081904,0.507436,0.5072355,0.5068163,0.5066921,0.5066444,0.506206,0.5061201,0.506206,0.506015,0.506015,0.5058909,0.5059768,0.5058145,0.5057476,0.5054707,0.5056713,0.5055948,0.5057572,0.5056044,0.5054039,0.5053657,0.5052797,0.5053657,0.5054707,0.5054039,0.5055089,0.5051661,0.5052893,0.5054707,V
	300.2,"HYSTERESIS",0.1377545,0.1389369,0.1395671,0.1395097,0.1398813,0.1398917,0.1395957,0.1404725,0.1404256,0.1402346,0.1406548,0.1408067,0.1403301,0.1406071,0.140397,0.1407503,0.1410367,0.1406739,0.1415992,0.1404542,0.1404542,0.1408076,0.1412182,0.1407789,0.1409795,0.1407408,0.1414178,0.1404065,0.140969,0.1411513,0.1409699,V
	310.0,"VEN(RISING) THRESHOLD",1.21347,1.213221,1.213306,1.213097,1.21323,1.213221,1.213306,1.213163,1.21323,1.213163,1.213163,1.21323,1.21323,1.213163,1.213068,1.213163,1.213116,1.213202,1.213163,1.213202,1.213202,1.213068,1.213078,1.213163,1.212963,1.213163,1.213221,1.213202,1.213221,1.213163,1.212963,V
	310.1,"VEN(FALLING) THRESHOLD",1.079222,1.079497,1.079184,1.079184,1.079326,1.079259,1.079326,1.079459,1.079307,1.079192,1.079221,1.079221,1.079192,1.079373,1.079117,1.079117,1.079259,1.079174,1.079259,1.079174,1.079497,1.079221,1.079202,1.079507,1.079192,1.079117,1.079259,1.079173,1.079478,1.079221,1.079041,V
	310.2,"HYSTERESIS",0.1342478,0.1337233,0.1341228,0.133913,0.1339045,0.1339617,0.1339808,0.1337042,0.1339235,0.1339712,0.1339426,0.1340094,0.134038,0.13379,0.1339512,0.1340466,0.1338568,0.1340275,0.1339045,0.1340275,0.1337042,0.1338472,0.1338758,0.1336565,0.1337709,0.1340466,0.1339617,0.1340284,0.1337423,0.1339426,0.1339226,V
	320.0,"RONH @OUT=-100MA",5.033765,5.092073,5.116111,5.130712,5.139393,5.147032,5.152083,5.155999,5.160391,5.16468,5.166493,5.169645,5.17251,5.172988,5.174889,5.175748,5.17909,5.178613,5.181,5.181859,5.183674,5.184819,5.185678,5.187111,5.187111,5.187111,5.189116,5.189116,5.190166,5.19093,5.192172,OHM
	320.1,"RONL @OUT=100MA",0.3865364,0.3918324,0.3930716,0.3936685,0.3929999,0.3951011,0.3942177,0.3952443,0.394528,0.3960538,0.3942177,0.3960538,0.3951011,0.396412,0.3958628,0.3948623,0.3945997,0.3953637,0.3960538,0.3956718,0.396985,0.396412,0.3952443,0.3967701,0.396006,0.3956718,0.3962209,0.3956718,0.3967224,0.3960538,0.3956718,OHM
	320.2,"RONL @VIN=0V",8.68008,8.653466,8.637337,8.63047,8.620921,8.620634,8.615955,8.615955,8.610044,8.610044,8.607656,8.606033,8.603655,8.604992,8.602414,8.600599,8.599262,8.599931,8.599262,8.597734,8.599262,8.597734,8.596303,8.59783,8.596875,8.594497,8.593828,8.593064,8.596875,8.593828,8.591632,OHM
	340.0,"IPU @VIN=8V",8.68174,8.653492,8.656452,8.660741,8.689275,8.67878,8.63975,8.634316,8.615992,8.600054,8.627823,8.659595,8.655021,8.614559,8.654256,8.634316,8.618952,8.599289,8.632025,8.643952,8.583551,8.608552,8.605401,8.612945,8.612945,8.652251,8.63594,8.588126,8.605783,8.626104,8.611512,A
	340.1,"IPD @VIN=8V",7.884304,7.877907,7.853478,7.851768,7.847376,7.841273,7.833253,7.82906,7.841083,7.830874,7.825145,7.831924,7.8282,7.851196,7.818365,7.821707,7.821421,7.83202,7.811499,7.825622,7.824762,7.816836,7.811021,7.821707,7.809207,7.825909,7.823044,7.818651,7.813694,7.808443,7.815214,A
	360.0,"VRBLANK @VIN=5V",1.281627,1.281598,1.283306,1.283297,1.284041,1.285282,1.286446,1.284652,1.286704,1.285454,1.28592,1.284385,1.285673,1.286064,1.285911,1.285673,1.28679,1.284614,1.287009,1.287438,1.284919,1.284232,1.286512,1.28407,1.287133,1.287753,1.286446,1.286674,1.285454,1.284719,1.28803,V
	370.0,"IRBLANK @RBALNK=0V",-239.5075,-238.4422,-237.6324,-237.3307,-238.2169,-237.6135,-238.0755,-237.6135,-236.7189,-237.7738,-238.0378,-237.4627,-236.9828,-238.0378,-237.4627,-236.4172,-236.3323,-236.5963,-236.5774,-236.3323,-236.568,-237.2364,-236.4077,-236.568,-236.3323,-236.4077,-236.7471,-237.3213,-236.8697,-238.0566,-236.3795,uA
	380.0,"RON @BLANK=100MA",23.0956,23.28967,23.38107,23.43889,23.47267,23.50034,23.52763,23.54747,23.5614,23.57951,23.58888,23.59824,23.61179,23.61923,23.62416,23.63467,23.64059,23.64708,23.65565,23.66063,23.66673,23.67725,23.67419,23.68181,23.68657,23.68715,23.69324,23.70107,23.69878,23.70145,23.7049,OHMS
	430.0,"OUT TPLH",62.89804,63.28895,63.5975,63.68691,63.69686,63.69839,63.69146,63.69839,63.68845,63.69686,63.69839,63.69146,63.69839,63.69146,63.69839,63.69532,63.69839,63.69828,63.69146,63.69686,63.69146,63.69839,63.69828,63.69913,63.69913,63.69839,63.6976,63.83271,63.69146,63.70442,63.72198,nS
	430.1,"OUT TPHL",39.8802,39.8779,39.8802,39.94439,39.88401,40.25516,40.22466,40.27961,40.27961,40.27656,40.27961,40.27961,40.27961,40.27961,40.28572,40.28495,40.27961,40.28495,40.27656,40.27961,40.27961,40.28495,40.27961,40.27961,40.27656,40.27961,40.2865,40.2865,40.27961,40.27961,40.28495,nS
	440.0,"OUT RISE-TIME",20.72826,20.67331,20.66872,20.67331,20.30828,20.30752,20.37547,20.63127,20.71458,20.6863,20.47017,20.71152,20.72375,20.70387,20.77794,20.71152,20.71152,20.71152,20.71152,20.71229,20.71152,20.77258,20.97268,20.71076,20.71076,20.75501,20.78176,20.89403,21.10245,20.77794,21.08716,nS
	440.1,"OUT FALL-TIME",21.4622,21.54314,21.45372,21.4606,21.44837,21.56454,21.84174,21.86077,21.55306,21.85389,21.8639,21.84931,21.86077,21.85848,21.5118,21.77449,21.68361,21.67222,21.68591,21.48131,21.48123,21.52709,21.48734,21.72022,21.47817,21.48436,21.48818,21.47442,21.47512,21.47817,21.47664,nS
	450.0,"TBLANK @RBLANK=100K",109.8549,109.4856,109.1554,109.0876,109.0777,109.0762,109.0687,109.0762,109.0861,109.0777,109.0618,109.6359,109.0618,109.1118,109.0762,109.0792,109.0762,109.0763,109.3381,109.0525,110.0343,109.0546,109.0763,109.0934,109.2909,109.0762,109.077,109.2863,109.0831,109.1025,110.9657,nS
	460.0,"TBLANK @RBLANK=200K",209.9194,208.495,208.1577,209.3784,208.0583,208.0317,208.0386,208.0568,209.6315,208.0583,208.0568,208.0637,208.1143,208.0386,207.8557,207.8336,208.0712,208.0714,208.0782,208.2197,208.0925,208.0604,208.0714,208.0705,208.0561,208.1143,208.1043,207.9369,208.0637,207.8784,208.0477,nS
	470.0,"DRVCC CURRENT LIMIT",-199.452,-198.6169,-198.1437,-197.9129,-197.776,-197.6771,-197.552,-197.4852,-197.4045,-197.3331,-197.2801,-197.198,-197.1534,-197.1286,-197.0816,-197.0766,-197.0168,-197.0245,-196.9824,-196.9547,-196.9442,-196.8892,-196.8579,-196.8858,-196.8405,-196.8475,-196.7497,-196.7805,-196.8108,-196.7313,-196.7062,mA
