
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	15.1,"IVIN; PRE-STRESS @VIN=15V",255.5996,255.9631,257.5226,258.161,258.2581,258.6141,258.4672,258.5316,258.5789,258.7975,258.9167,258.7612,259.0595,258.8371,259.2339,258.9612,259.1356,258.9896,258.9987,259.063,259.4143,259.3414,259.202,259.1622,259.2974,259.2865,259.0891,259.6891,259.2893,259.6148,259.4376,uA
	18.0,"IVIN ;ABS MAX @VIN=28V",273.7804,274.997,275.9893,273.7497,278.5332,276.566,275.9949,278.9456,276.6743,277.2759,277.3146,277.1017,277.4102,276.7886,276.4766,278.1423,278.3036,278.6158,277.6904,276.5227,277.7728,277.3676,276.7483,279.4599,277.8047,275.9774,278.7556,277.8606,277.7022,278.5416,278.1213,uA
	80.0,"DRVCC VOLTAGE",9.998774,9.998774,9.999461,9.998774,9.998767,9.998162,9.998767,9.998162,9.998545,9.998774,9.999454,9.997856,9.998774,9.998774,9.998697,9.998162,9.998545,9.998162,9.999461,9.997856,9.99908,9.998774,9.99976,9.998545,9.998162,9.999454,9.998774,9.998774,9.998697,9.998162,9.998767,V
	80.1,"DRVCC HIGH STRESS @DRVCC=10V",0.2365372,0.2369331,0.2383074,0.2385619,0.23925,0.2401548,0.237526,0.2397118,0.2399475,0.2400512,0.2396458,0.2415951,0.2400134,0.2399663,0.2412567,0.241219,0.2413595,0.2374421,0.2389106,0.2395516,0.2403142,0.2418968,0.2396647,0.2408326,0.2387127,0.2411719,0.2416611,0.2411719,0.2410588,0.2406912,0.2406912,mA
	80.2,"DRVCC LOW STRESS @DRVCC=10V",0.2428007,0.2459649,0.2447593,0.247783,0.2443078,0.2446377,0.2474533,0.2440346,0.245437,0.2425274,0.2462571,0.2461816,0.2433286,0.246719,0.2465681,0.24539,0.2474533,0.2475474,0.2464172,0.245437,0.2445341,0.2441665,0.2459649,0.245437,0.2464457,0.2469828,0.2441665,0.2433662,0.2487907,0.2446086,0.2450421,mA
	90.0,"FB @ 9.3V STRESS",-0.4415871,-0.4439129,-0.4921775,-0.4480839,-0.3843846,-0.3855763,-0.3820011,-0.4862189,-0.4010686,-0.5100533,-0.6820837,-0.39511,-0.4225196,-0.4266906,-0.4010686,-0.3861721,-0.5481306,-0.5029029,-0.4034521,-0.4332451,-0.4445087,-0.4046438,-0.3957059,-0.3772343,-0.481452,-0.4010686,-0.4534466,-0.4153692,-0.439146,-0.4713224,-0.429074,uA
	100.0,"EN @ 9.3V STRESS",-0.4171568,-0.429074,-0.5189912,-0.5409803,-0.3957059,-0.4987319,-0.4338409,-0.5100533,-0.4243071,-0.5201829,-0.5385969,-0.5005196,-0.5856698,-0.4243071,-0.4171568,-0.5302548,-0.5981252,-0.5981252,-0.4153692,-0.4534466,-0.481452,-0.4534466,-0.390939,-0.5433637,-0.4528508,-0.3861721,-0.4392036,-0.5481306,-0.4159651,-0.5314466,-0.5201829,uA
	110.0,"IN @ 15V STRESS",-0.07481077,-0.1385762,-0.08792142,-0.149303,-0.07898234,-0.140364,-0.06646764,-0.1385762,-0.05991234,-0.04507153,-0.1314249,-0.07361888,-0.05991234,-0.08255796,-0.05991234,-0.09388082,-0.149303,-0.149899,-0.07361888,-0.09328488,-0.06527574,-0.05693265,-0.04983904,-0.111163,-0.09328488,-0.07898234,-0.04983904,-0.1099712,-0.07361888,-0.09388082,-0.1260615,uA
	110.1,"IN @ -15V STRESS",-0.1171224,-0.1314249,-0.1742748,-0.1742748,-0.121294,-0.149899,-0.1314249,-0.1587804,-0.1575885,-0.1171224,-0.1599723,-0.1314249,-0.1552625,-0.149899,-0.1171224,-0.1236777,-0.2403663,-0.2165864,-0.121294,-0.1808302,-0.08792142,-0.1260615,-0.1314249,-0.1481112,-0.149899,-0.1117589,-0.121294,-0.1695073,-0.1451315,-0.1171224,-0.1552625,uA
	120.0,"RBLANK @ 5V STRESS",132.3689,132.8962,132.9621,133.1975,133.1222,133.1316,133.5732,133.4508,133.5732,133.4979,133.3378,133.5732,134.9188,133.5732,133.6015,133.6015,133.6391,133.3378,133.705,133.6015,133.3002,133.5638,133.5732,133.8745,133.9875,133.6391,133.7333,133.4979,133.7239,133.432,133.8086,uA
	130.0,"BLANK @ 5V STRESS",-0.03084709,-0.02391498,-0.03188166,-0.08696657,-0.0302559,-0.02243702,-0.02626541,-0.02376718,-0.03129047,-0.02554073,-0.05257307,-0.04311414,-0.03069929,-0.0302559,-0.01888992,-0.02863015,-0.023176,-0.03306402,-0.02966472,-0.03439419,-0.02390068,-0.02110686,-0.04607006,-0.04311414,-0.05212968,-0.02081127,-0.09406079,-0.02552644,-0.02493525,-0.02818676,-0.04001043,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",248.1849,249.624,250.2031,251.0198,251.1807,251.2566,251.1267,251.2825,251.425,251.4832,251.7556,251.6489,251.8601,251.2077,252.0992,251.838,251.8254,252.092,251.7321,251.8243,252.4231,252.174,251.9297,251.981,252.0853,252.1561,251.8687,252.5582,252.3435,252.394,252.0199,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",260.6199,262.6507,263.1266,262.9927,264.0563,263.64,263.432,264.0234,264.1834,264.3811,263.4753,263.5596,263.7403,263.8365,263.453,262.9133,263.7403,263.8379,263.8621,263.951,264.5962,264.2798,264.2253,264.3715,264.5091,265.2816,263.7568,264.419,264.4558,263.4467,264.1329,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.62455,3.612951,3.623252,3.62455,3.616651,3.626379,3.609901,3.637939,3.63443,3.633667,3.629467,3.628513,3.636679,3.634312,3.633018,3.645758,3.6276,3.628169,3.631223,3.624855,3.610775,3.622717,3.638435,3.637366,3.633667,3.639199,3.626073,3.635037,3.626493,3.630956,3.622107,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.854193,5.915009,5.899284,5.896229,5.914014,5.912792,5.894404,5.906843,5.896766,5.900432,5.893182,5.918667,5.901959,5.916297,5.91119,5.904171,5.909052,5.896766,5.903028,5.915772,5.920649,5.894635,5.919963,5.918514,5.914472,5.909585,5.918819,5.921491,5.900584,5.917598,5.909968,mA
	185.0,"IDRVCC; MAX OUT CURRENT",114.7332,115.1363,112.4588,115.1435,115.0386,112.3574,114.373,114.0701,112.3527,112.3194,113.4571,112.3873,114.4899,112.3491,115.1256,114.9825,115.0969,114.1716,115.1304,114.4815,114.6343,113.5526,114.831,115.1148,112.454,113.5227,115.0576,115.0922,113.3796,115.0541,114.9801,mA
	190.0,"VFB @VIN=7.5V",1.227652,1.227496,1.227367,1.22735,1.227316,1.227307,1.227337,1.227308,1.227291,1.227302,1.227295,1.227304,1.22725,1.227288,1.227291,1.227273,1.227262,1.227262,1.227281,1.227253,1.227262,1.227276,1.227218,1.227283,1.227266,1.22722,1.227253,1.22718,1.227274,1.227186,1.227253,V
	200.0,"DRVCC @VIN=7.5V",5.278667,5.277559,5.277407,5.277407,5.277369,5.277407,5.276795,5.277139,5.277291,5.277407,5.277139,5.277407,5.277139,5.276795,5.277139,5.276872,5.277139,5.276757,5.276795,5.277139,5.276795,5.277139,5.276757,5.276795,5.277139,5.276795,5.276872,5.276795,5.276757,5.277139,5.276757,V
	200.1,"DRVCC @VIN=25V",5.286912,5.28611,5.28611,5.285956,5.285499,5.285995,5.285499,5.285995,5.285421,5.285689,5.285383,5.285383,5.285499,5.285421,5.285499,5.28504,5.285383,5.285499,5.285499,5.285689,5.285345,5.285499,5.285499,5.285421,5.285383,5.285499,5.285689,5.285995,5.285421,5.285383,5.285383,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.244514,8.550644,8.703232,8.54969,8.130074,8.587837,8.703232,8.85582,8.130074,8.282661,8.244514,7.976532,8.359909,8.625984,8.359909,8.168221,8.244514,8.741379,8.703232,8.550644,8.54969,8.359909,8.741379,8.625984,8.244514,8.703232,8.817673,9.199142,8.664131,8.244514,8.625984,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.278629,5.278056,5.277559,5.277559,5.277559,5.277559,5.277291,5.276872,5.277139,5.277369,5.277407,5.277291,5.277139,5.277139,5.276757,5.276834,5.276795,5.277559,5.277291,5.276795,5.276757,5.277139,5.276795,5.277139,5.276872,5.276795,5.277291,5.276948,5.276795,5.277139,5.277139,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.28074,5.279895,5.279812,5.279418,5.279353,5.279249,5.279051,5.279176,5.279129,5.279036,5.27904,5.278982,5.279102,5.278985,5.278931,5.278919,5.278869,5.27885,5.278809,5.278906,5.278828,5.278793,5.278894,5.278765,5.278919,5.278811,5.278757,5.278865,5.278697,5.278876,5.278653,V
	210.2,"DRVCC LOAD REG",2.110481,1.838684,2.252579,1.858711,1.793861,1.689911,1.759529,2.304077,1.990318,1.667023,1.633644,1.690865,1.963615,1.846313,2.173424,2.085686,2.073288,1.290321,1.517296,2.110481,2.070427,1.654625,2.099037,1.626015,2.047539,2.016068,1.465797,1.916885,1.901627,1.737595,1.514435,mV
	220.0,"DRVCC @VIN=6V",5.274965,5.27403,5.273911,5.273739,5.273232,5.273366,5.273366,5.273414,5.273218,5.273285,5.273104,5.273323,5.273228,5.272994,5.272799,5.273075,5.273123,5.273099,5.273032,5.27317,5.272874,5.273037,5.272941,5.272774,5.273046,5.272807,5.272745,5.272732,5.272855,5.272845,5.272879,V
	220.1,"VIN @DV -1%",5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.213588,5.209415,5.207559,5.20641,5.205552,5.206116,5.205994,5.205882,5.205461,5.20556,5.20495,5.205165,5.204857,5.205135,5.204892,5.205027,5.204966,5.204583,5.204734,5.204644,5.204591,5.204941,5.204562,5.20489,5.204921,5.204747,5.205022,5.204797,5.204881,5.204777,5.204802,V
	220.3,"DRVCC DROPOUT VOLTAGE",406.4121,410.5844,412.4413,413.5895,414.4478,413.8842,414.0062,414.1178,414.5393,414.4402,415.0496,414.835,415.143,414.8645,415.1077,414.9733,415.0343,415.4167,415.2661,415.3557,415.4091,415.0591,415.4377,415.1096,415.0791,415.2527,414.978,415.2031,415.1192,415.2231,415.1983,mV
	230.0,"FB CURRENT @5V",0.05282791,0.05311633,0.04905939,0.05282791,0.05725431,0.05385525,0.05260623,0.05009389,0.05135006,0.04758154,0.05703263,0.05135006,0.05548089,0.05075892,0.05312347,0.04839436,0.04965053,0.05231066,0.06213116,0.05075892,0.05282076,0.05112838,0.05548089,0.07291237,0.05046334,0.05378136,0.05548089,0.04965053,0.05378136,0.05024167,0.05201509,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997393,4.998233,4.998157,4.997698,4.997698,4.997698,4.997965,4.998271,4.997965,4.997201,4.998233,4.997965,4.997965,4.997698,4.998157,4.997812,4.997965,4.997698,4.997965,4.997698,4.997812,4.997736,4.997965,4.997736,4.997736,4.997812,4.998271,4.997965,4.997965,4.997736,V
	240.1,"FB UVLO(RISING)",1.086868,1.086754,1.086333,1.085647,1.086419,1.086267,1.086448,1.086295,1.08641,1.086295,1.086496,1.086104,1.086496,1.086419,1.086096,1.085953,1.08599,1.086295,1.086573,1.086419,1.086095,1.085723,1.086295,1.086028,1.086333,1.086333,1.08619,1.085953,1.086573,1.08581,1.086247,V
	240.2,"FB UVLO(FALLING)",0.9513328,0.9511323,0.9510273,0.9512946,0.9507217,0.951161,0.9509986,0.951371,0.9509986,0.9512851,0.9508363,0.951371,0.9509986,0.9509986,0.9510273,0.9510654,0.9510654,0.9511323,0.9508458,0.9509222,0.9508458,0.9512946,0.9506835,0.95118,0.9507599,0.9509222,0.9508458,0.9509604,0.9508363,0.9510654,0.9511418,V
	240.3,"HYSTERESIS",0.1355355,0.1356215,0.135306,0.134352,0.1356974,0.1351056,0.1354491,0.1349241,0.135411,0.1350101,0.1356601,0.1347334,0.1354977,0.1354205,0.1350685,0.1348873,0.1349245,0.1351628,0.1357268,0.1354969,0.135249,0.1344283,0.1356117,0.1348481,0.1355734,0.1354111,0.1353444,0.1349924,0.1357363,0.1347443,0.1351056,V
	260.0,"IIN @IN=10V",0.05128144,0.04951505,0.04774152,0.04774152,0.05246379,0.05040182,0.05357225,0.04921946,0.04921946,0.06664487,0.04715034,0.05018013,0.05025403,0.05025403,0.04774152,0.05077131,0.05077131,0.05025403,0.05423733,0.05963182,0.04774152,0.0549024,0.04870218,0.05018013,0.04899777,0.05261159,0.05275938,0.04781542,0.0551241,0.04715034,0.04892388,uA
	260.1,"IIN @IN=-10V",-0.07509851,-0.0720687,-0.07155143,-0.0761998,-0.06623083,-0.06438336,-0.0700735,-0.07295546,-0.0720687,-0.06918668,-0.07568968,-0.07036908,-0.0667481,-0.07036908,-0.07332494,-0.0667481,-0.07103415,-0.07679097,-0.06970402,-0.07280766,-0.06859551,-0.06918668,-0.07443339,-0.07384221,-0.07384221,-0.0688911,-0.05973499,-0.07443339,-0.07036908,-0.07332494,-0.07399001,uA
	270.0,"OUT LOW @IN=1.8V",0.0001018774,-1.273117E-05,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,-1.273117E-05,-1.273117E-05,-0.0001655426,-0.0001655426,6.367454E-05,-1.273117E-05,6.367454E-05,0.0001018774,-0.0001655426,0.0001018774,-1.273117E-05,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,6.367454E-05,-0.0004329623,0.0001018774,0.0001018774,V
	270.1,"INH THRESHOLD @VIN=5V",2.311702,2.309353,2.308743,2.308132,2.307808,2.308418,2.307197,2.30691,2.306509,2.30691,2.30691,2.307063,2.30691,2.306471,2.307349,2.306776,2.307063,2.306509,2.306509,2.306433,2.30691,2.306433,2.306585,2.30712,2.3059,2.306377,2.306129,2.306433,2.3059,2.3059,2.307063,V
	270.2,"INL THRESHOLD @VIN=5V",1.336691,1.337436,1.337377,1.337834,1.337377,1.338045,1.337644,1.338255,1.337663,1.338598,1.337663,1.338293,1.337988,1.337969,1.337663,1.338121,1.338598,1.337912,1.338007,1.337834,1.337834,1.338598,1.337434,1.337834,1.337663,1.337912,1.337912,1.338121,1.337701,1.337988,1.338121,V
	270.3,"HYSTERESIS",0.9750109,0.9719172,0.9713669,0.9702978,0.9704313,0.9703732,0.969553,0.9686546,0.9688463,0.9683113,0.9692469,0.96877,0.9689217,0.968502,0.9696865,0.9686546,0.9684649,0.9685974,0.968502,0.9685984,0.9690752,0.9678345,0.9691515,0.969286,0.9682369,0.9684658,0.9682169,0.9683113,0.9681988,0.9679117,0.9689417,V
	290.0,"ISD @SD=9V",0.04951505,0.04840659,0.05364615,0.05187262,0.05187262,0.05018013,0.05018013,0.05253769,0.05312887,0.05253769,0.04951505,0.05084521,0.05342446,0.05608476,0.04899777,0.05275938,0.05120754,0.05128144,0.02795135,0.0549024,0.05135534,0.05143638,0.04715034,0.04774152,0.05246379,0.05549358,0.05246379,0.05128144,0.04907167,0.05312887,0.04899777,uA
	300.0,"VSD(RISING) THRESHOLD",0.6306198,0.6297518,0.6295322,0.6293794,0.6290356,0.6295704,0.6291406,0.6296849,0.6289496,0.6297891,0.6286536,0.6297136,0.6291788,0.6288064,0.6291788,0.6293412,0.6295704,0.6288064,0.628921,0.6289592,0.6288733,0.6291788,0.6285295,0.6291406,0.6287682,0.62873,0.6289592,0.629112,0.6288064,0.62873,0.6289496,V
	300.1,"VSD(FALLING) THRESHOLD",0.4977318,0.4959861,0.4953281,0.494822,0.4946024,0.4944114,0.4940676,0.4941058,0.4938671,0.4939053,0.493762,0.4936761,0.4935433,0.4933714,0.4933619,0.4934956,0.493381,0.493381,0.49319,0.4932282,0.4932091,0.4931518,0.4930658,0.493104,0.4929513,0.4929895,0.493295,0.4930563,0.4929226,0.4931518,0.4928463,V
	300.2,"HYSTERESIS",0.132888,0.1337657,0.1342041,0.1345574,0.1344332,0.135159,0.135073,0.1355791,0.1350825,0.1358837,0.1348916,0.1360375,0.1356355,0.135435,0.1358169,0.1358456,0.1361894,0.1354254,0.135731,0.135731,0.1356642,0.136027,0.1354637,0.1360366,0.1358169,0.1357405,0.1356642,0.1360557,0.1358838,0.1355782,0.1361034,V
	310.0,"VEN(RISING) THRESHOLD",1.212934,1.212658,1.212438,1.212466,1.212552,1.212629,1.212466,1.212476,1.21239,1.212391,1.212552,1.212353,1.212353,1.212391,1.212457,1.212466,1.212466,1.212467,1.212466,1.212466,1.212391,1.212286,1.212248,1.212315,1.212315,1.212391,1.212315,1.212391,1.212353,1.21239,1.212467,V
	310.1,"VEN(FALLING) THRESHOLD",1.078305,1.078133,1.077895,1.077819,1.077819,1.077541,1.077933,1.077657,1.077819,1.077819,1.077676,1.077733,1.077733,1.077895,1.077503,1.077503,1.077809,1.077733,1.077819,1.077733,1.077522,1.077733,1.077657,1.077589,1.077666,1.077819,1.077628,1.07736,1.077828,1.07736,1.077666,V
	310.2,"HYSTERESIS",0.1346292,0.1345253,0.1345425,0.1346474,0.1347332,0.135088,0.1345329,0.134819,0.1345711,0.134572,0.1348763,0.1346197,0.1346197,0.1344957,0.1349535,0.134963,0.1346569,0.1347342,0.1346474,0.1347332,0.1348686,0.134553,0.1345911,0.1347256,0.1346483,0.134572,0.1346865,0.1350307,0.1345243,0.1350298,0.1348009,V
	320.0,"RONH @OUT=-100MA",5.007713,5.018399,5.043209,5.057819,5.065823,5.072698,5.078132,5.082621,5.085675,5.088636,5.092456,5.094069,5.09617,5.098558,5.100182,5.102465,5.102465,5.10533,5.10552,5.107717,5.107334,5.110104,5.10934,5.11124,5.112387,5.112768,5.113818,5.114678,5.114774,5.115825,5.116111,OHM
	320.1,"RONL @OUT=100MA",0.4160721,0.3859395,0.3874653,0.3862977,0.3880599,0.3876563,0.3892537,0.3887762,0.389588,0.3887762,0.3887762,0.3889911,0.3882293,0.3890866,0.3885852,0.3895641,0.3895641,0.3883942,0.3888717,0.3895641,0.3891582,0.3898506,0.3888239,0.3890866,0.3901132,0.3888717,0.3905191,0.3887523,0.3893492,0.3891582,0.3887045,OHM
	320.2,"RONL @VIN=0V",8.724361,8.648405,8.631139,8.62178,8.616815,8.612909,8.611476,8.60718,8.606797,8.602222,8.600695,8.598498,8.59783,8.598498,8.593828,8.594497,8.593828,8.591632,8.591537,8.591919,8.588481,8.591632,8.587049,8.587144,8.588672,8.585808,8.587717,8.581614,8.585521,8.582751,8.582084,OHM
	340.0,"IPU @VIN=8V",8.457211,8.566753,8.551207,8.520954,8.512177,8.544332,8.575539,8.561033,8.575635,8.563507,8.571815,8.550825,8.606833,8.580496,8.589272,8.565703,8.557309,8.533549,8.551111,8.567613,8.567136,8.586321,8.573247,8.585461,8.573247,8.561511,8.586129,8.581737,8.586321,8.592422,8.554254,A
	340.1,"IPD @VIN=8V",7.798329,7.760351,7.755776,7.744318,7.739648,7.737452,7.734395,7.737452,7.726001,7.74194,7.74194,7.742702,7.752816,7.75654,7.742702,7.742702,7.754535,7.769136,7.748806,7.745082,7.751193,7.761879,7.748806,7.745749,7.748806,7.754058,7.754535,7.755776,7.757582,7.751479,7.763407,A
	360.0,"VRBLANK @VIN=5V",1.283697,1.287285,1.288354,1.288421,1.287772,1.286512,1.287972,1.287285,1.287601,1.289537,1.288468,1.289757,1.289193,1.290492,1.288316,1.289585,1.288802,1.289193,1.289498,1.29011,1.289412,1.289576,1.290254,1.289384,1.290254,1.288802,1.288116,1.289728,1.289585,1.290635,1.289403,V
	370.0,"IRBLANK @RBALNK=0V",-241.9181,-240.487,-240.4776,-239.9497,-239.5641,-239.6489,-238.6025,-238.0378,-240.1476,-239.4132,-238.3668,-239.1398,-239.0079,-239.1398,-238.8193,-238.6402,-239.1304,-238.6685,-239.1304,-238.9607,-238.5554,-238.1414,-238.6779,-238.5271,-238.7062,-238.659,-238.8382,-238.0755,-238.8193,-238.4422,-238.6025,uA
	380.0,"RON @BLANK=100MA",21.67473,21.86078,21.94684,21.99799,22.03195,22.05922,22.07909,22.09282,22.10866,22.12566,22.1348,22.14626,22.15446,22.16055,22.17221,22.17679,22.18137,22.18976,22.19682,22.20256,22.21017,22.20903,22.218,22.218,22.22125,22.22565,22.23022,22.23386,22.23613,22.23956,22.24548,OHMS
	430.0,"OUT TPLH",62.48945,62.494,62.8919,62.89116,62.89417,62.89804,62.90105,62.90105,62.89417,62.90338,62.90105,62.89804,62.90338,62.90338,62.89417,62.90105,62.90338,62.89804,62.89264,62.90105,62.90338,62.89804,63.19738,62.90412,63.06522,63.19817,63.26076,62.90259,63.24546,63.28901,63.04464,nS
	430.1,"OUT TPHL",39.08213,39.08749,39.11576,39.08825,39.47925,39.10124,39.10124,39.16314,39.48613,39.49072,39.23492,39.48613,39.1555,39.53505,39.59917,39.48613,39.48919,39.49759,39.48613,39.73743,39.73895,39.79773,39.8588,39.71297,39.74958,39.8802,39.88325,39.8802,39.88555,39.87714,39.87714,nS
	440.0,"OUT RISE-TIME",20.68769,20.91918,20.69394,20.69929,20.69317,20.69165,20.70006,20.69546,20.6863,20.70006,20.70235,20.69004,20.80079,20.70006,20.94975,20.93981,21.07119,21.06279,20.92224,21.06049,21.05055,20.69852,20.98712,20.86804,20.67407,20.69623,20.67178,20.67713,20.72979,20.67407,20.67331,nS
	440.1,"OUT FALL-TIME",21.43316,21.44997,21.69355,21.44691,21.45379,21.64547,21.66994,21.58441,21.53855,21.84785,21.63325,21.7829,21.41406,21.39036,21.66687,21.64089,21.8318,21.46526,21.4813,21.46602,21.64853,21.46525,21.46831,21.46526,21.43162,21.45685,21.46831,21.46755,21.46296,21.47519,21.20104,nS
	450.0,"TBLANK @RBLANK=100K",108.3935,108.4177,108.0198,108.0313,108.0283,108.0136,108.007,108.0214,108.0175,108.0334,108.0106,108.0388,108.0334,108.0083,108.0283,109.2165,108.0083,108.1538,109.0385,108.0537,109.7311,108.6742,107.7251,108.1477,109.7093,109.5764,109.4994,109.9007,109.3603,109.3455,109.5899,nS
	460.0,"TBLANK @RBLANK=200K",206.997,207.2547,206.8604,206.7102,206.4526,205.4077,205.1784,206.2269,205.1817,205.1656,205.1784,205.1814,206.9028,206.9028,205.214,206.729,205.5245,207.0195,206.106,205.613,205.6646,206.2727,206.2604,206.9056,206.8415,205.3949,206.2437,206.3005,205.8825,206.3735,206.8154,nS
	470.0,"DRVCC CURRENT LIMIT",-201.5857,-200.6723,-200.169,-199.9133,-199.7753,-199.6242,-199.5431,-199.3858,-199.3061,-199.2586,-199.2255,-199.1017,-199.1071,-199.0366,-199.0096,-198.9409,-198.9329,-198.9165,-198.9022,-198.8612,-198.8454,-198.7668,-198.8021,-198.7894,-198.7454,-198.7476,-198.7038,-198.6688,-198.675,-198.6254,-198.6595,mA
