
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	15.1,"IVIN; PRE-STRESS @VIN=15V",261.0057,262.7864,263.4514,264.1559,264.199,264.4947,264.7086,265.0688,264.683,265.1569,264.8972,265.3333,264.9855,265.1299,265.3077,265.1098,265.3452,265.2225,265.3685,265.4702,265.0644,265.4171,265.6013,265.5059,265.6574,265.5594,265.6486,265.3806,265.7063,265.5354,265.9219,uA
	18.0,"IVIN ;ABS MAX @VIN=28V",283.3109,285.8066,282.2997,285.4983,285.7065,283.7628,284.9319,285.1193,284.9179,286.3058,284.1775,284.1714,284.1952,285.0403,287.8727,285.5195,285.4792,286.4236,284.2198,285.3994,284.5116,286.8308,284.7342,285.9973,285.6501,286.791,285.5244,285.3181,285.2394,286.95,286.737,uA
	80.0,"DRVCC VOLTAGE",9.99885,9.998162,9.998767,9.998774,9.998697,9.998774,9.998162,9.999454,9.998162,9.99976,9.99908,9.998162,9.99885,9.998697,9.999454,9.998697,9.998774,9.998162,9.998767,9.998774,9.998767,9.998162,9.998774,9.998162,9.998767,9.998697,9.998697,9.999454,9.998774,9.998774,9.998774,V
	80.1,"DRVCC HIGH STRESS @DRVCC=10V",0.2382603,0.2429421,0.2422634,0.2459271,0.2443078,0.2470196,0.2462289,0.2451364,0.2444398,0.2465681,0.2447593,0.246125,0.2457765,0.244468,0.2458424,0.2465493,0.2427253,0.2479246,0.2443078,0.2462571,0.2436293,0.2446745,0.2471988,0.2472459,0.2470112,0.2482168,0.2476135,0.2460403,0.2459555,0.2479246,0.2452116,mA
	80.2,"DRVCC LOW STRESS @DRVCC=10V",0.2452116,0.2468603,0.2488284,0.2499586,0.2532087,0.2480659,0.2528883,0.2530296,0.2517665,0.2510794,0.2502604,0.2522096,0.2528129,0.2525772,0.2507023,0.2502604,0.251249,0.2505609,0.2532746,0.2523698,0.252973,0.2501942,0.2511642,0.2519079,0.2518324,0.2494224,0.2526808,0.2512396,0.2521435,0.2517665,0.2500436,mA
	90.0,"FB @ 9.3V STRESS",-0.5100533,-0.4713224,-0.5570685,-0.3772343,-0.4046438,-0.5005196,-0.4100065,-0.47311,-0.4725142,-0.4838354,-0.3843846,-0.5749443,-0.3772343,-0.6058714,-0.538001,-0.4010686,-0.4319957,-0.4719183,-0.4719183,-0.4862189,-0.4445087,-0.5029029,-0.3766384,-0.5177994,-0.390939,-0.4076231,-0.5368093,-0.5600479,-0.5505141,-0.4415871,-0.4915816,uA
	100.0,"EN @ 9.3V STRESS",-0.4701307,-0.4415871,-0.4796644,-0.429074,-0.4332451,-0.5100533,-0.4457004,-0.5368093,-0.4445087,-0.5433637,-0.4320534,-0.4528508,-0.4201361,-0.5534933,-0.5005196,-0.5201829,-0.4100065,-0.4332451,-0.4266906,-0.4582135,-0.3939183,-0.5314466,-0.4159651,-0.4862189,-0.5005196,-0.4439705,-0.5314466,-0.5177994,-0.5558768,-0.5558768,-0.4338409,uA
	110.0,"IN @ 15V STRESS",-0.08792142,-0.05574077,-0.0337487,-0.09328488,-0.1171224,-0.0909011,-0.05401061,-0.1260615,-0.07361888,-0.04745528,-0.1004361,-0.08136607,-0.08255796,-0.07361888,-0.221354,-0.102224,-0.09328488,-0.06646764,-0.06527574,-0.0569903,-0.06229607,-0.07361888,-0.0843458,-0.07898234,-0.102224,-0.0843458,-0.1117589,-0.1290412,-0.1361925,-0.08374985,-0.04983904,uA
	110.1,"IN @ -15V STRESS",-0.1260615,-0.1385762,-0.121294,-0.1451315,-0.121294,-0.1397681,-0.1605683,-0.1552048,-0.1695073,-0.1123549,-0.149899,-0.1361925,-0.1641439,-0.1236777,-0.140364,-0.1385762,-0.1742748,-0.121294,-0.1236777,-0.1236777,-0.1701033,-0.1861936,-0.1575885,-0.140364,-0.1361925,-0.130233,-0.1695073,-0.1575885,-0.1808302,-0.1808302,-0.1236777,uA
	120.0,"RBLANK @ 5V STRESS",135.2192,135.7089,136.1608,136.3492,136.5742,136.4245,136.4245,136.7437,136.6496,136.6496,136.885,136.5751,136.8096,136.7626,136.7437,136.8096,136.7343,136.885,136.7343,136.6496,137.0262,136.885,136.9132,136.9509,136.8096,136.8096,136.8473,136.9509,136.885,136.9132,136.885,uA
	130.0,"BLANK @ 5V STRESS",-0.04607006,-0.02596983,-0.02833456,-0.02184584,-0.02611762,-0.02626541,-0.02494955,-0.03912365,-0.02582203,-0.03084709,-0.02375289,-0.02184584,-0.03188166,-0.02184584,-0.03188166,-0.03542875,-0.01844653,-0.03542875,-0.02376718,-0.02656101,-0.02376718,-0.04680904,-0.04488769,-0.0336552,-0.02833456,-0.04488769,-0.03321182,-0.04252296,-0.02375289,-0.05390323,-0.02611762,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",251.8962,253.9833,254.9288,255.7801,255.7563,256.072,255.9454,256.2183,256.1573,256.7142,256.3796,256.8366,256.6418,256.6788,256.575,256.7894,256.6939,256.6718,256.6886,257.0718,256.7493,256.9144,257.1743,257.0869,257.3789,256.8779,257.3309,257.0385,256.9572,256.9351,257.1263,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",268.7494,270.4642,269.7993,270.3997,269.8577,270.3471,270.3373,271.3739,272.0642,271.5888,271.243,272.2354,271.4409,272.5197,271.596,271.8207,271.9057,271.8878,271.8484,272.0847,271.6519,271.9208,271.5914,271.6107,272.0493,271.8929,271.9308,271.3208,271.4828,272.2458,271.8398,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.619667,3.626646,3.626073,3.630956,3.633667,3.626989,3.628173,3.629429,3.643929,3.645261,3.628666,3.637061,3.63443,3.624053,3.639199,3.617224,3.638435,3.625733,3.639806,3.636603,3.629391,3.642516,3.636145,3.621763,3.642822,3.645605,3.62573,3.63992,3.634923,3.627638,3.637366,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.859613,5.919047,5.909279,5.915009,5.926378,5.931027,5.911417,5.928286,5.926073,5.917598,5.923092,5.928822,5.916603,5.932249,5.910195,5.913939,5.911723,5.925536,5.907912,5.913939,5.916908,5.922328,5.926683,5.91119,5.928822,5.929127,5.930874,5.921796,5.917292,5.916297,5.917292,mA
	185.0,"IDRVCC; MAX OUT CURRENT",111.8506,113.5406,114.0868,113.7373,112.8357,113.5514,112.6627,111.8292,112.8357,114.5579,113.017,111.9293,114.5149,113.1268,114.342,114.4469,113.6885,113.2662,113.933,112.6723,112.3873,113.8293,112.6627,112.6962,114.1214,114.5794,114.1226,114.1656,112.2133,113.3259,113.6288,mA
	190.0,"VFB @VIN=7.5V",1.224759,1.224629,1.22461,1.224547,1.224563,1.224543,1.22449,1.224546,1.224538,1.224544,1.224594,1.224524,1.224471,1.224478,1.224559,1.224647,1.224477,1.224482,1.22448,1.224432,1.224484,1.224471,1.224454,1.224438,1.224445,1.224457,1.224435,1.224435,1.224418,1.224467,1.224441,V
	200.0,"DRVCC @VIN=7.5V",5.265838,5.265876,5.265226,5.265226,5.265265,5.264925,5.264925,5.265226,5.265342,5.265226,5.265685,5.265226,5.265226,5.265265,5.265226,5.266144,5.26473,5.264733,5.265226,5.264921,5.26515,5.264921,5.265074,5.264925,5.264543,5.264921,5.264733,5.264581,5.264466,5.264581,5.264581,V
	200.1,"DRVCC @VIN=25V",5.275,5.274693,5.27435,5.273891,5.27435,5.274312,5.27435,5.27435,5.274693,5.274044,5.274693,5.274503,5.273891,5.274044,5.274312,5.274503,5.273891,5.273815,5.273777,5.273891,5.273891,5.273891,5.273891,5.274044,5.274044,5.273777,5.274044,5.273891,5.274044,5.273777,5.274044,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",9.161949,8.817673,9.123802,8.665085,9.084702,9.387016,9.425163,9.123802,9.35173,8.817673,9.008408,9.27639,8.665085,8.778572,9.085655,8.358955,9.160995,9.081841,8.550644,8.970261,8.741379,8.970261,8.817673,9.119034,9.501457,8.85582,9.310722,9.310722,9.577751,9.196281,9.46331,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.266449,5.265953,5.265838,5.265342,5.265494,5.264925,5.265265,5.265226,5.265494,5.265685,5.265226,5.265838,5.265226,5.265074,5.2658,5.265838,5.265265,5.264581,5.264925,5.265226,5.264925,5.265188,5.26473,5.264581,5.265226,5.264581,5.264581,5.264925,5.264921,5.264925,5.264733,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.268456,5.267981,5.26782,5.267515,5.267351,5.267314,5.267256,5.267503,5.267296,5.267388,5.267364,5.267541,5.266934,5.267115,5.267465,5.267723,5.266986,5.266944,5.267039,5.267049,5.266959,5.266963,5.266868,5.266792,5.266821,5.266829,5.26692,5.266874,5.266798,5.266819,5.266893,V
	210.2,"DRVCC LOAD REG",2.007484,2.027512,1.982689,2.173424,1.856804,2.388954,1.990318,2.276421,1.801491,1.703262,2.137184,1.703262,1.708031,2.040863,1.665115,1.885414,1.720428,2.363205,2.114296,1.822472,2.034187,1.774788,2.137184,2.211571,1.594543,2.24781,2.339363,1.94931,1.876831,1.893997,2.160072,mV
	220.0,"DRVCC @VIN=6V",5.262628,5.262097,5.261829,5.261539,5.261171,5.261219,5.261214,5.2613,5.26119,5.261147,5.261429,5.261353,5.260875,5.260975,5.261276,5.261763,5.260903,5.260713,5.260899,5.260784,5.260717,5.260803,5.260875,5.260798,5.260584,5.260818,5.260894,5.260822,5.260732,5.26044,5.260536,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.193896,5.188903,5.207232,5.206205,5.205731,5.205367,5.205047,5.204576,5.204602,5.203972,5.204033,5.203623,5.203513,5.203424,5.203003,5.203298,5.202785,5.20298,5.20315,5.202883,5.202832,5.202662,5.202351,5.202582,5.202089,5.202316,5.202062,5.20202,5.202013,5.202304,5.201955,V
	220.3,"DRVCC DROPOUT VOLTAGE",406.1031,411.0966,412.7684,413.7945,414.2685,414.6328,414.9532,415.4243,415.3976,416.028,415.967,416.3771,416.4868,416.5754,416.9969,416.7023,417.2153,417.0198,416.8501,417.1171,417.1677,417.3374,417.6493,417.4175,417.9106,417.6836,417.9382,417.9802,417.9869,417.696,418.045,mV
	230.0,"FB CURRENT @5V",0.04913328,0.05385525,0.05201509,0.05201509,0.05260623,0.05046334,0.05127616,0.05311633,0.05135006,0.05725431,0.05260623,0.05245844,0.05312347,0.04905939,0.05518532,0.05282076,0.05364073,0.0543725,0.05024167,0.05312347,0.05268012,0.0499461,0.05268012,0.04839436,0.05312347,0.04839436,0.05754988,0.05046334,0.05378136,0.05231066,0.05231066,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997698,4.997393,4.997698,4.997698,4.997965,4.998271,4.997736,4.998233,4.997698,4.997698,4.997812,4.997698,4.997698,4.997698,4.998271,4.997812,4.998233,4.998157,4.997736,4.997393,4.997965,4.997393,4.998271,4.997698,4.998157,4.998233,4.998157,4.997698,4.997698,4.997965,V
	240.1,"FB UVLO(RISING)",1.085971,1.085656,1.085723,1.085189,1.08473,1.085198,1.083824,1.085418,1.085275,1.085504,1.085513,1.085351,1.08538,1.085418,1.085504,1.085113,1.085418,1.085113,1.085361,1.085045,1.085647,1.085113,1.085275,1.085189,1.085208,1.084921,1.084425,1.084587,1.085361,1.085685,1.085074,V
	240.2,"FB UVLO(FALLING)",0.9506167,0.9502355,0.9502355,0.950502,0.9506167,0.9505307,0.9507599,0.9502355,0.950417,0.9502165,0.9501497,0.9504543,0.9504161,0.950312,0.9500064,0.9502642,0.9503493,0.9502355,0.9501497,0.9503788,0.9503692,0.9503692,0.9500064,0.9506835,0.9500446,0.9506167,0.9502451,0.950312,0.9500732,0.9502355,0.9502355,V
	240.3,"HYSTERESIS",0.1353542,0.1354206,0.1354874,0.1346868,0.1341135,0.1346677,0.1330643,0.1351822,0.1348577,0.1352871,0.1353635,0.1348967,0.1349635,0.1351058,0.1354972,0.1348484,0.1350685,0.134877,0.1352109,0.134666,0.1352774,0.1347433,0.1352683,0.1345054,0.1351634,0.1343042,0.1341798,0.1342751,0.1352873,0.1354492,0.1348389,V
	260.0,"IIN @IN=10V",0.04899777,0.04840659,0.05128144,0.04774152,0.05312887,0.05187262,0.05157703,0.04951505,0.05394174,0.05077131,0.04951505,0.04870218,0.04951505,0.04840659,0.04774152,0.05364615,0.05025403,0.04921946,0.04892388,0.05608476,0.05364615,0.04899777,0.05018013,0.1366495,0.04951505,0.05077131,0.04870218,0.05312887,0.04840659,0.0549024,0.05018013,uA
	260.1,"IIN @IN=-10V",-0.06859551,-0.07738214,-0.06911279,-0.07332494,-0.07384221,-0.07044298,-0.0741378,-0.07509851,-0.06733927,-0.05966109,-0.06770875,-0.07716045,-0.07265987,-0.07384221,-0.07480293,-0.06350376,-0.07177311,-0.07125584,-0.07332494,-0.07509851,-0.07384221,-0.07443339,-0.07480293,-0.06911279,-0.07443339,-0.07125584,-0.07480293,-0.02875886,-0.07509851,-0.06733927,-0.06807823,uA
	270.0,"OUT LOW @IN=1.8V",-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,-0.0001655426,-1.273117E-05,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,6.367454E-05,-0.0001655426,-0.0001655426,6.367454E-05,-1.273117E-05,0.0002546888,0.0001018774,0.0001018774,-0.0001655426,-1.273117E-05,-0.0001655426,6.367454E-05,6.367454E-05,-0.0001655426,-0.0001655426,-0.0001655426,-0.0001273397,6.367454E-05,6.367454E-05,0.0001018774,0.0001018774,V
	270.1,"INH THRESHOLD @VIN=5V",2.302712,2.30153,2.300194,2.300308,2.298878,2.299432,2.299259,2.298514,2.298649,2.298514,2.298514,2.298209,2.298209,2.297276,2.298209,2.297904,2.298209,2.297579,2.297295,2.297562,2.297523,2.297276,2.297581,2.297562,2.297579,2.297581,2.297276,2.296988,2.297428,2.297142,2.297523,V
	270.2,"INL THRESHOLD @VIN=5V",1.321634,1.322093,1.322417,1.323008,1.322855,1.323352,1.323008,1.322742,1.323638,1.322855,1.323179,1.323333,1.323333,1.323333,1.323333,1.32339,1.323256,1.323352,1.323352,1.323352,1.32339,1.323562,1.323466,1.324211,1.323333,1.323943,1.323791,1.323466,1.323084,1.323294,1.323333,V
	270.3,"HYSTERESIS",0.9810781,0.9794369,0.9777765,0.9773006,0.9760227,0.9760799,0.9762516,0.9757719,0.9750109,0.9756594,0.9753351,0.9748764,0.9748764,0.9739428,0.9748764,0.974514,0.9749537,0.974227,0.9739428,0.9742098,0.9741335,0.9737139,0.9741144,0.9733505,0.974246,0.9736376,0.973485,0.9735222,0.9743443,0.9738483,0.9741907,V
	290.0,"ISD @SD=9V",0.05187262,0.04663306,0.04870218,0.04604188,0.04840659,0.04899777,0.05128144,0.04951505,0.05342446,0.05364615,0.04899777,0.05121469,0.04921946,0.05608476,0.04766762,0.05077131,0.03186791,0.05136248,0.05018013,0.05394174,0.04685475,0.05342446,0.04685475,0.0549024,0.04951505,0.0549763,0.07941481,0.05549358,0.04951505,0.05018013,0.05460681,uA
	300.0,"VSD(RISING) THRESHOLD",0.6475665,0.6465074,0.646326,0.6465074,0.6463547,0.6466602,0.6464406,0.6459059,0.646326,0.6459736,0.646135,0.6460682,0.6460586,0.6455916,0.6457348,0.6462114,0.6456107,0.6462114,0.645668,0.6458294,0.6457444,0.6458294,0.6455248,0.6464406,0.6455821,0.646326,0.6458303,0.6459059,0.6454388,0.6459345,0.6457158,V
	300.1,"VSD(FALLING) THRESHOLD",0.5080663,0.5060819,0.5051661,0.5043735,0.5039151,0.5039151,0.5034672,0.503534,0.5033335,0.5033048,0.5032285,0.5029229,0.5029229,0.5027606,0.5029993,0.5027606,0.5029229,0.5025418,0.5026937,0.5025514,0.5023127,0.5028369,0.5025227,0.5024559,0.5025418,0.5023795,0.5024177,0.5023891,0.5023509,0.5022267,0.5022172,V
	300.2,"HYSTERESIS",0.1395002,0.1404256,0.14116,0.142134,0.1424395,0.1427451,0.1429734,0.1423718,0.1429925,0.1426688,0.1429065,0.1431453,0.1431357,0.142831,0.1427355,0.1434509,0.1426879,0.1436696,0.1429743,0.1432781,0.1434318,0.1429925,0.1430021,0.1439847,0.1430402,0.1439465,0.1434126,0.1435168,0.143088,0.1437078,0.1434986,V
	310.0,"VEN(RISING) THRESHOLD",1.213403,1.213393,1.213393,1.21347,1.213202,1.213393,1.213163,1.21323,1.213078,1.213249,1.213068,1.213078,1.213163,1.213087,1.213306,1.213306,1.213163,1.213078,1.213068,1.213078,1.213078,1.213078,1.213001,1.213116,1.213087,1.213163,1.212934,1.213001,1.213202,1.213202,1.213049,V
	310.1,"VEN(FALLING) THRESHOLD",1.079564,1.079335,1.079202,1.079155,1.079421,1.079221,1.079184,1.07926,1.079117,1.079184,1.079192,1.079221,1.079421,1.079259,1.079259,1.079117,1.079221,1.079041,1.079174,1.079326,1.079526,1.079069,1.079184,1.079174,1.079192,1.079221,1.078954,1.07905,1.079183,1.079421,1.07926,V
	310.2,"HYSTERESIS",0.1338387,0.134058,0.1341915,0.1343145,0.1337805,0.1341724,0.1339798,0.1339703,0.1339607,0.1340656,0.1338758,0.1338568,0.1337423,0.1338282,0.1340475,0.1341896,0.1339426,0.134037,0.133894,0.1337519,0.1335516,0.1340084,0.1338177,0.1339417,0.1338949,0.1339426,0.1339808,0.1339512,0.1340189,0.1337805,0.1337891,V
	320.0,"RONH @OUT=-100MA",5.094452,5.119262,5.149028,5.168118,5.180331,5.18797,5.193222,5.199802,5.20476,5.20771,5.212389,5.216591,5.218596,5.221174,5.222989,5.225376,5.227572,5.228814,5.22614,5.226809,5.230523,5.231478,5.233675,5.235576,5.236913,5.237963,5.239014,5.239681,5.237581,5.237963,5.241401,OHM
	320.1,"RONL @OUT=100MA",0.4193169,0.3942177,0.3958628,0.396412,0.3975819,0.3979161,0.3962209,0.397176,0.3981549,0.3971999,0.3996807,0.3986301,0.4000388,0.4006357,0.4004447,0.4012088,0.4002537,0.4015669,0.4013759,0.4002537,0.4017795,0.4013042,0.40097,0.4013042,0.4008029,0.4013759,0.401352,0.4015669,0.4006357,0.4010894,0.4009222,OHM
	320.2,"RONL @VIN=0V",8.724744,8.636573,8.618247,8.60461,8.602222,8.595834,8.590009,8.586285,8.584661,8.581614,8.580937,8.576363,8.577127,8.577127,8.572925,8.573402,8.571779,8.571015,8.573211,8.571398,8.572065,8.568542,8.567204,8.5673,8.566345,8.565581,8.562716,8.565294,8.565486,8.567968,8.565294,OHM
	340.0,"IPU @VIN=8V",7.680574,7.794615,7.834303,7.867133,7.851196,7.83392,7.838027,7.836977,7.798616,7.865797,7.821516,7.817601,7.811499,7.783155,7.805396,7.793182,7.850336,7.819034,7.814076,7.811021,7.78306,7.786402,7.798329,7.794615,7.819893,7.817601,7.819034,7.816836,7.774857,7.790795,7.79852,A
	340.1,"IPD @VIN=8V",7.866466,7.845753,7.80444,7.823712,7.81379,7.830492,7.835449,7.82906,7.873618,7.83669,7.852246,7.804632,7.838313,7.822089,7.83202,7.812931,7.791558,7.798807,7.822853,7.806065,7.816646,7.816932,7.783251,7.792418,7.809493,7.808825,7.801481,7.800335,7.842029,7.825145,7.802341,A
	360.0,"VRBLANK @VIN=5V",1.285062,1.285224,1.284003,1.284518,1.284995,1.287132,1.287162,1.286895,1.286589,1.286064,1.285834,1.287285,1.285834,1.289032,1.285939,1.284852,1.287123,1.285454,1.286226,1.286819,1.286512,1.287581,1.286752,1.288192,1.288116,1.288421,1.288316,1.286971,1.286055,1.286819,1.288774,V
	370.0,"IRBLANK @RBALNK=0V",-238.6685,-237.6512,-237.3213,-237.0111,-237.0959,-236.8697,-236.6811,-236.4926,-235.9467,-236.7189,-235.6262,-235.9279,-235.5131,-236.3323,-236.2569,-235.6639,-235.9279,-235.8053,-236.2286,-235.4754,-236.4077,-236.568,-234.7401,-236.8697,-236.7189,-235.0511,-235.0417,-235.8902,-235.1926,-235.4282,-235.6733,uA
	380.0,"RON @BLANK=100MA",28.27165,28.95479,28.00392,28.41896,28.17776,27.98676,28.35181,28.43712,28.48309,28.57487,28.90805,27.92111,27.95488,28.97598,29.092,28.22206,27.80968,27.95946,27.76234,27.54576,27.55112,27.59824,27.49748,27.33263,27.29062,27.30151,27.24179,27.19177,27.15955,27.12747,27.07576,OHMS
	430.0,"OUT TPLH",62.51389,62.87968,63.2707,63.28213,63.27298,63.27298,63.27144,63.27298,63.59062,63.3791,63.66702,63.61353,63.67316,63.67316,63.67316,63.67316,63.67316,63.68003,63.67316,63.67236,63.67236,63.67316,63.68003,63.68003,63.67088,63.68003,63.67316,63.67469,63.67236,63.68003,63.68003,nS
	430.1,"OUT TPHL",39.07074,39.46481,39.8588,39.8588,39.8588,39.85956,39.85804,39.85574,40.10322,40.00546,40.26127,40.26051,40.26051,40.26127,40.26051,40.26051,40.26127,40.25516,40.25516,40.26127,40.26127,40.26051,40.25209,40.25516,40.26127,40.25516,40.25516,40.26127,40.26127,40.26127,40.26051,nS
	440.0,"OUT RISE-TIME",20.38158,20.49156,20.68088,20.46711,20.65268,20.67483,20.56638,20.32044,20.31433,20.31127,20.31509,20.30822,20.30821,20.30821,20.31662,20.30516,20.31433,20.30439,20.3128,20.31662,20.31433,20.31356,20.31433,20.31356,20.3151,20.3128,20.30821,20.30363,20.31968,20.31433,20.30821,nS
	440.1,"OUT FALL-TIME",21.10169,21.45991,20.91001,21.08189,21.06584,21.06584,21.07272,21.05973,21.07578,20.84282,21.0689,21.06966,21.07578,21.0994,20.9856,21.08182,21.07654,20.94135,21.07341,21.08189,21.08189,20.77258,21.06966,21.25294,20.88257,21.01845,21.08335,20.69241,21.08418,21.07654,21.07272,nS
	450.0,"TBLANK @RBLANK=100K",106.4451,106.1404,107.5368,107.5685,107.5776,107.5776,107.5684,107.5741,107.2744,107.4715,107.2159,107.2443,107.1739,107.167,107.1167,107.1846,107.7662,107.2029,107.1846,107.1783,107.7562,107.1775,108.0463,107.1706,107.212,107.63,108.4551,107.2226,108.0468,108.2762,108.4379,nS
	460.0,"TBLANK @RBLANK=200K",206.1977,206.3521,206.5893,204.7473,205.2626,205.9696,206.603,204.7493,204.4317,204.6755,204.3553,205.5285,204.3563,203.782,204.3491,204.3491,204.4961,205.5769,204.5105,204.4071,205.7282,204.9882,206.2519,205.6667,206.1353,205.5625,206.2013,206.2428,206.2595,206.2447,206.2841,nS
	470.0,"DRVCC CURRENT LIMIT",-199.3854,-198.2166,-197.7347,-197.3501,-197.155,-196.9368,-196.8621,-196.7769,-196.6005,-196.5873,-196.4897,-196.4369,-196.4207,-196.3319,-196.3061,-196.2099,-196.2351,-196.2004,-196.4654,-196.1926,-196.1471,-196.0888,-196.1015,-196.0273,-196.0515,-195.9497,-195.9605,-196.1803,-196.0083,-196.0247,-195.928,mA
