
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	110.0,"IN @ 15V STRESS",-0.06885137,-0.08374985,-0.121294,-0.121294,-0.102224,-0.08792142,-0.08374985,-0.1171224,-0.0980524,-0.121294,-0.1314249,-0.06467979,-0.06348796,-0.1123549,-0.06229607,-0.1314249,-0.102224,-0.0635456,-0.06229607,-0.08553763,-0.102224,-0.09328488,-0.06646764,-0.06646764,-0.1314249,-0.04983904,-0.1117589,-0.140364,-0.1171224,-0.05520248,-0.1117589,uA
	110.1,"IN @ -15V STRESS",-0.233811,-0.1260615,-0.221354,-0.1695073,-0.1599723,-0.1290412,-0.1332127,-0.1641439,-0.2165864,-0.1873855,-0.1784464,-0.1552625,-0.1451315,-0.202284,-0.121294,-0.1933449,-0.2159905,-0.121294,-0.1766586,-0.1260615,-0.149899,-0.1885774,-0.1671236,-0.221354,-0.1617601,-0.140364,-0.1599723,-0.1599723,-0.1784464,-0.111163,-0.149303,uA
	120.0,"RBLANK @ 5V STRESS",134.9565,135.9913,136.4245,136.885,136.2644,136.5742,136.4245,136.5751,136.5751,137.1109,136.7343,136.5083,136.6496,136.8096,136.5751,136.8096,136.7343,136.7343,136.6119,136.885,136.5751,136.8473,136.8096,136.885,136.9132,136.7249,136.9132,136.885,136.7626,136.6496,136.8661,uA
	130.0,"BLANK @ 5V STRESS",-0.04917377,-0.02375289,-0.04015822,-0.04134059,-0.04725242,-0.02818676,-0.03498537,-0.04725242,-0.02656101,-0.07441821,-0.03779349,-0.02110686,-0.02493525,-0.03188166,-0.03661112,-0.04991275,-0.02376718,-0.02376718,-0.02376718,-0.02376718,-0.02494955,-0.04267075,-0.07545282,-0.02611762,-0.02494955,-0.04488769,-0.02552644,-0.04267075,-0.03542875,-0.03335962,-0.02715219,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",251.9584,253.9719,254.7838,255.0192,255.8629,255.8469,256.2411,256.0422,256.1519,256.3072,256.7603,256.3386,256.707,256.5011,256.418,257.0592,256.6322,256.6893,257.1852,256.8013,257.1624,257.0013,256.777,256.947,257.083,256.9715,256.9424,256.7856,257.0464,257.0718,257.076,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",267.5198,270.0018,270.0863,271.4449,270.6083,271.2698,271.4247,270.5257,271.7315,270.1492,271.4007,271.6952,271.3452,271.7178,271.8959,271.603,271.5408,271.8042,271.5932,271.5646,272.2833,272.3495,272.0943,271.6451,271.7972,271.929,271.2819,272.3993,272.0256,272.199,271.86,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.623901,3.611577,3.615964,3.634923,3.640722,3.63855,3.647132,3.634923,3.6276,3.626302,3.629887,3.633667,3.653504,3.639844,3.63519,3.636755,3.642822,3.6395,3.653351,3.637939,3.637061,3.644383,3.636183,3.6395,3.632483,3.645605,3.638702,3.631376,3.632598,3.644689,3.635839,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.921491,5.903028,5.900432,5.917598,5.90295,5.916297,5.920954,5.908981,5.918819,5.905315,5.918209,5.900353,5.918209,5.920649,5.907837,5.921259,5.903561,5.918209,5.907837,5.897757,5.902264,5.911343,5.905315,5.912028,5.910195,5.898979,5.923703,5.918819,5.89982,5.909279,5.901959,mA
	185.0,"IDRVCC; MAX OUT CURRENT",115.5728,113.4953,115.2723,115.4405,115.2198,114.9669,114.7821,114.1465,114.162,113.3498,115.0278,112.7093,115.4476,113.2985,113.4941,114.7332,113.8364,115.4488,112.658,113.3223,115.4202,114.1894,112.9885,115.3105,113.97,112.6687,112.6544,115.0541,113.8793,115.078,115.2961,mA
	190.0,"VFB @VIN=7.5V",1.224552,1.224518,1.22449,1.224469,1.224407,1.224441,1.224367,1.224408,1.22438,1.224444,1.224435,1.224381,1.224409,1.224455,1.224361,1.224427,1.224404,1.224388,1.224398,1.22441,1.22438,1.224398,1.224384,1.224386,1.224414,1.22439,1.224369,1.224383,1.224427,1.224367,1.224422,V
	200.0,"DRVCC @VIN=7.5V",5.265838,5.26473,5.265188,5.264581,5.264925,5.264276,5.264619,5.264925,5.264581,5.264581,5.264581,5.264581,5.264581,5.264581,5.264733,5.264925,5.264581,5.264581,5.264581,5.264543,5.264276,5.264276,5.264581,5.264581,5.264921,5.264581,5.264581,5.265074,5.264276,5.264581,5.264581,V
	200.1,"DRVCC @VIN=25V",5.274312,5.273777,5.273891,5.273777,5.273777,5.273472,5.273777,5.273777,5.273472,5.273472,5.273777,5.273777,5.273624,5.273891,5.273777,5.273777,5.273777,5.273472,5.273777,5.273777,5.273777,5.273472,5.273777,5.27328,5.273701,5.273624,5.273777,5.273815,5.273739,5.273777,5.273472,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.47435,9.046555,8.703232,9.196281,8.852005,9.196281,9.158134,8.852005,8.891106,8.891106,9.196281,9.196281,9.043694,9.310722,9.043694,8.852005,9.196281,8.891106,9.196281,9.234428,9.501457,9.196281,9.196281,8.699417,8.779526,9.043694,9.196281,8.741379,9.46331,9.196281,8.891106,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.265494,5.264654,5.264619,5.265226,5.264963,5.264581,5.264616,5.264581,5.264577,5.264657,5.264921,5.264921,5.264581,5.264925,5.264539,5.264577,5.265074,5.264276,5.264654,5.264276,5.26473,5.264581,5.264276,5.264581,5.264581,5.264733,5.264616,5.264543,5.264581,5.264581,5.264581,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.267823,5.267264,5.267134,5.266768,5.266899,5.266709,5.266813,5.266731,5.266875,5.266754,5.266795,5.266809,5.26665,5.266766,5.266704,5.266674,5.266524,5.266605,5.266707,5.266535,5.266688,5.266596,5.266546,5.266603,5.266547,5.266609,5.266632,5.266644,5.266535,5.26654,5.266562,V
	210.2,"DRVCC LOAD REG",2.328873,2.610207,2.514839,1.542091,1.935959,2.128601,2.197266,2.150536,2.298355,2.09713,1.87397,1.887321,2.069473,1.840591,2.164841,2.09713,1.450539,2.329826,2.053261,2.259254,1.957893,2.015114,2.270699,2.02179,1.966476,1.875877,2.016068,2.101898,1.954079,1.958847,1.981735,mV
	220.0,"DRVCC @VIN=6V",5.26204,5.261295,5.261061,5.260937,5.260994,5.260608,5.260746,5.260636,5.260598,5.260483,5.260503,5.260808,5.260459,5.260468,5.260589,5.260488,5.260422,5.260684,5.260522,5.26087,5.260584,5.260383,5.260359,5.260378,5.260359,5.260416,5.260406,5.260383,5.260421,5.260359,5.26044,V
	220.1,"VIN @DV -1%",5.599999,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.191331,5.20715,5.204604,5.202475,5.201446,5.201152,5.200091,5.200394,5.199564,5.199819,5.199159,5.198861,5.198409,5.198704,5.198626,5.19828,5.197967,5.197553,5.197671,5.197196,5.197069,5.196963,5.196656,5.196886,5.196402,5.196262,5.195602,5.196953,5.196435,5.196148,5.196554,V
	220.3,"DRVCC DROPOUT VOLTAGE",408.6685,412.8494,415.3958,417.5253,418.5543,418.848,419.9085,419.6062,420.4359,420.1813,420.8412,421.1388,421.5908,421.2961,421.3743,421.7195,422.0333,422.4472,422.3289,422.8039,422.9307,423.0366,423.3437,423.1138,423.5983,423.7375,424.3975,423.0471,423.5649,423.852,423.4457,mV
	230.0,"FB CURRENT @5V",0.05725431,0.05718042,0.05024167,0.05466807,0.05481586,0.06057945,0.05282076,0.05312347,0.05466807,0.05363358,0.05754988,0.05488975,0.05282791,0.05253234,0.05268012,0.05488975,0.05518532,0.05127616,0.05518532,0.05127616,0.05031556,0.05614592,0.05075892,0.05725431,0.05282791,0.05503754,0.05400304,0.05518532,0.06796154,0.05378136,0.05378136,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997698,4.998233,4.997736,4.997965,4.997812,4.997927,4.997965,4.997965,4.997965,4.997698,4.997698,4.997698,4.998271,4.997736,4.997965,4.997698,4.998271,4.997812,4.998157,4.998233,4.997393,4.997812,4.997812,4.997812,4.997698,4.998157,4.997965,4.997812,4.998157,4.997393,V
	240.1,"FB UVLO(RISING)",1.082145,1.082327,1.081983,1.084129,1.081495,1.081916,1.082289,1.082289,1.08226,1.081916,1.081611,1.081801,1.081983,1.082221,1.082145,1.082527,1.082145,1.081916,1.082059,1.081983,1.08226,1.082479,1.082527,1.082021,1.081525,1.082327,1.084158,1.082154,1.082021,1.081085,1.08184,V
	240.2,"FB UVLO(FALLING)",0.9506167,0.950693,0.9510559,0.950693,0.9505307,0.9504543,0.9505689,0.950397,0.950693,0.9506167,0.9504552,0.9503875,0.9505689,0.9507599,0.9504161,0.9504543,0.950312,0.9507217,0.9505307,0.9507599,0.950693,0.9502451,0.9507599,0.9502355,0.950312,0.9503788,0.9502451,0.9503493,0.9504543,0.9502355,0.950312,V
	240.3,"HYSTERESIS",0.1315281,0.1316339,0.1309267,0.1334363,0.1309646,0.1314616,0.1317198,0.1318917,0.1315671,0.1312992,0.1311555,0.1314139,0.1314137,0.1314611,0.1317286,0.1320729,0.1318328,0.1311942,0.1315282,0.1312227,0.1315671,0.1322343,0.1317673,0.1317852,0.1312129,0.1319481,0.1339128,0.131805,0.1315665,0.1308497,0.1315276,V
	260.0,"IIN @IN=10V",0.04951505,0.05157703,0.04899777,0.04907167,0.05187262,0.05697153,0.05018013,0.04774152,0.04907167,0.05157703,0.04840659,0.05312887,0.04870218,0.05136248,0.04774152,0.0522421,0.05394174,0.05136248,0.04899777,0.04951505,0.04951505,0.04840659,0.04899777,0.05275938,0.05549358,0.05040182,0.05040182,0.04604188,0.0522421,0.05364615,0.05394174,uA
	260.1,"IIN @IN=-10V",-0.07738214,-0.07804721,-0.07509851,-0.07738214,-0.0753202,-0.07502461,-0.07915571,-0.07495072,-0.07915571,-0.07443339,-0.0783428,-0.07495072,-0.0761998,-0.07443339,-0.07628085,-0.07738214,-0.0773893,-0.0761998,-0.07989468,-0.07362053,-0.07679097,-0.07863843,-0.07679097,-0.06571355,-0.0720687,-0.07716762,-0.0741378,-0.07495072,-0.07679097,-0.07265987,-0.07243818,uA
	270.0,"OUT LOW @IN=1.8V",0.0001018774,-0.0001655426,-0.0001655426,6.367454E-05,-1.273117E-05,-0.0001655426,-1.273117E-05,-0.0001655426,-1.273117E-05,-1.273117E-05,0.0001018774,-0.0001655426,0.0001782831,0.0001018774,6.367454E-05,-0.0001655426,-1.273117E-05,-1.273117E-05,0.0001018774,-0.0001655426,-1.273117E-05,0.0001018774,-1.273117E-05,-1.273117E-05,0.0001018774,0.0001400802,0.0001018774,-0.0001655426,-0.000509368,-0.0001655426,6.367454E-05,V
	270.1,"INH THRESHOLD @VIN=5V",2.303934,2.301702,2.300346,2.29987,2.299432,2.298514,2.298801,2.298514,2.298228,2.298514,2.297655,2.297276,2.297904,2.298038,2.297655,2.297428,2.297276,2.297655,2.29775,2.297276,2.297352,2.297428,2.297276,2.297655,2.297562,2.297046,2.297142,2.296912,2.297046,2.296664,2.297142,V
	270.2,"INL THRESHOLD @VIN=5V",1.321959,1.322436,1.323008,1.322855,1.323084,1.322741,1.323179,1.323695,1.323333,1.323179,1.322989,1.32339,1.323466,1.323657,1.323294,1.323562,1.323352,1.323943,1.323352,1.324,1.324077,1.323046,1.323943,1.32339,1.323638,1.323333,1.323943,1.3236,1.323466,1.323466,1.323695,V
	270.3,"HYSTERESIS",0.9819746,0.9792662,0.9773388,0.9770155,0.9763479,0.9757738,0.9756222,0.9748192,0.9748955,0.9753351,0.9746666,0.9738855,0.9744377,0.9743805,0.9743614,0.9738665,0.9739237,0.973712,0.9743986,0.9732752,0.9732752,0.9743824,0.9733324,0.9742651,0.9739237,0.9737129,0.9731989,0.9733124,0.9735794,0.9731979,0.9734468,V
	290.0,"ISD @SD=9V",0.06088806,0.06081416,0.06310495,0.05719322,0.06664487,0.06192261,0.06310495,0.06133143,0.06790117,0.07314787,0.06081416,0.06664487,0.05933624,0.06192261,0.06303106,0.05963182,0.06051857,0.06081416,0.05985351,0.06081416,0.06081416,0.05844947,0.06192261,0.06310495,0.06443514,0.06088806,0.05711932,0.06443514,0.06081416,0.06443514,0.06546969,uA
	300.0,"VSD(RISING) THRESHOLD",0.6471273,0.6462783,0.6466975,0.6462783,0.6459727,0.6459154,0.645668,0.646135,0.6457444,0.6462114,0.6451333,0.6457149,0.645563,0.6462114,0.6454484,0.6455916,0.6452192,0.646135,0.6454484,0.6459727,0.645563,0.6449137,0.6454388,0.645668,0.6457435,0.6451333,0.645668,0.6453624,0.6451715,0.6453243,0.6455916,V
	300.1,"VSD(FALLING) THRESHOLD",0.5106618,0.5083337,0.507713,0.5068926,0.5065393,0.506015,0.506206,0.5058145,0.5057476,0.5055853,0.5056044,0.5052806,0.5052797,0.5052797,0.5055089,0.5052043,0.5049846,0.5049942,0.5049846,0.5048987,0.5048223,0.5048127,0.5048987,0.5048987,0.5047554,0.5048223,0.5048319,0.5051183,0.5045263,0.50466,0.5046695,V
	300.2,"HYSTERESIS",0.1364654,0.1379446,0.1389846,0.1393856,0.1394334,0.1399004,0.1394621,0.1403205,0.1399968,0.1406261,0.1395289,0.1404343,0.1402833,0.1409317,0.1399395,0.1403874,0.1402346,0.1411409,0.1404638,0.1410741,0.1407408,0.140101,0.1405402,0.1407694,0.1409881,0.140311,0.1408362,0.1402441,0.1406452,0.1406643,0.1409221,V
	310.0,"VEN(RISING) THRESHOLD",1.213507,1.213202,1.213306,1.213306,1.213163,1.213078,1.213001,1.21323,1.213116,1.213163,1.213163,1.213078,1.21323,1.213163,1.213078,1.213001,1.213001,1.213078,1.213078,1.213001,1.213078,1.213078,1.213163,1.213078,1.213078,1.213163,1.212934,1.212963,1.213001,1.213001,1.213001,V
	310.1,"VEN(FALLING) THRESHOLD",1.079307,1.079564,1.079335,1.079326,1.079155,1.079478,1.079335,1.079259,1.079421,1.079335,1.07926,1.079497,1.079155,1.079326,1.079155,1.079526,1.079259,1.079335,1.079326,1.079335,1.079192,1.079184,1.079335,1.07926,1.079184,1.079174,1.079259,1.079307,1.079497,1.079259,1.079497,V
	310.2,"HYSTERESIS",0.1342001,0.1336374,0.1339712,0.1339808,0.1340084,0.1335993,0.133666,0.1339712,0.1336946,0.1338282,0.1339035,0.1335802,0.1340752,0.1338377,0.1339226,0.1334753,0.1337423,0.1337423,0.1337519,0.133666,0.1338854,0.133894,0.1338282,0.1338177,0.133894,0.1339893,0.1336756,0.1336565,0.1335039,0.1337423,0.1335039,V
	320.0,"RONH @OUT=-100MA",5.041204,5.114678,5.143976,5.163533,5.174897,5.183674,5.19179,5.197893,5.20199,5.20476,5.210097,5.213821,5.216591,5.219265,5.220029,5.222321,5.226427,5.227572,5.229291,5.230715,5.232243,5.231478,5.233675,5.234534,5.235957,5.236913,5.238153,5.238249,5.239777,5.241401,5.239968,OHM
	320.1,"RONL @OUT=100MA",0.3880383,0.3930238,0.3948146,0.3954569,0.3962209,0.396985,0.396794,0.39794,0.3971999,0.3980355,0.3982504,0.3986301,0.3979878,0.3987256,0.3997762,0.3987256,0.3992748,0.3997762,0.3992748,0.4002298,0.3994419,0.3998716,0.3997762,0.3989166,0.4012088,0.4002298,0.4006357,0.4006357,0.4008029,0.4013759,0.4002776,OHM
	320.2,"RONL @VIN=0V",8.683518,8.643344,8.625982,8.612813,8.605652,8.602986,8.596207,8.593064,8.589913,8.588576,8.585808,8.587049,8.581033,8.581606,8.580755,8.580182,8.576649,8.577795,8.575503,8.575503,8.571398,8.574452,8.574644,8.571779,8.571779,8.570156,8.571398,8.570061,8.571398,8.571779,8.570156,OHM
	340.0,"IPU @VIN=8V",8.642806,8.628205,8.588508,8.590513,8.621339,8.664274,8.667233,8.604923,8.606833,8.600054,8.597284,8.600054,8.606165,8.577927,8.591182,8.62067,8.624481,8.590704,8.560269,8.602727,8.582405,8.588985,8.568282,8.57487,8.588508,8.589176,8.53966,8.57869,8.575539,8.545764,8.622962,A
	340.1,"IPD @VIN=8V",7.868653,7.819988,7.835926,7.806819,7.802341,7.787834,7.805387,7.782392,7.792705,7.759109,7.772565,7.779345,7.778772,7.760351,7.756913,7.766749,7.752625,7.752625,7.757963,7.751862,7.757296,7.754153,7.736019,7.737452,7.746514,7.739075,7.72858,7.74213,7.731635,7.7343,7.732781,A
	360.0,"VRBLANK @VIN=5V",1.283783,1.28469,1.284614,1.285768,1.286226,1.285454,1.284527,1.287361,1.286283,1.286283,1.287505,1.286971,1.286971,1.287285,1.288421,1.286531,1.287667,1.288011,1.286512,1.288278,1.286962,1.288497,1.287896,1.287896,1.287199,1.288039,1.286981,1.288116,1.287744,1.288278,1.287705,V
	370.0,"IRBLANK @RBALNK=0V",-239.2058,-238.4422,-237.7361,-237.0111,-237.3024,-236.832,-236.0316,-236.7943,-236.4077,-236.8697,-236.4077,-235.3622,-236.2475,-235.6262,-236.3983,-236.1909,-236.0966,-235.3622,-235.5885,-235.7959,-235.9467,-236.1155,-235.777,-235.7299,-235.6545,-235.3622,-235.8053,-235.9467,-235.9552,-235.7299,-236.4077,uA
	380.0,"RON @BLANK=100MA",23.10323,23.35666,23.46523,23.54327,23.59212,23.63219,23.66272,23.68066,23.70012,23.71368,23.73199,23.74287,23.75699,23.76518,23.77339,23.78085,23.79935,23.79935,23.8087,23.81139,23.81444,23.81615,23.8215,23.8255,23.8316,23.83771,23.83905,23.8423,23.84535,23.84822,23.84669,OHMS
	430.0,"OUT TPLH",49.34612,49.34307,49.65841,49.75617,49.75312,49.75312,49.75005,49.75312,49.75846,49.75312,49.75005,49.75617,49.75312,49.75617,49.74318,49.75312,49.75312,49.7684,49.7554,49.77451,49.7554,49.75464,49.75005,49.84814,49.89704,49.98792,49.96499,50.02529,49.90239,49.86648,49.96347,nS
	430.1,"OUT TPHL",38.77131,38.77207,38.76449,38.77214,39.06463,38.77054,39.11194,38.82098,39.1364,39.13716,39.13105,38.88128,38.97292,38.82633,39.13716,39.1364,39.13716,39.13716,39.13486,39.13105,39.13105,39.13716,39.13105,39.13486,39.13716,39.13716,39.1364,39.13486,39.12799,39.13793,39.1364,nS
	440.0,"OUT RISE-TIME",20.79926,20.33266,20.32655,20.33878,20.57403,20.64427,20.48392,20.66796,20.67789,20.67483,20.67636,20.67483,20.67331,20.39993,20.67101,20.66872,20.43348,20.39527,20.6649,20.66261,20.3945,20.53352,20.46711,20.30286,20.66872,20.29523,20.61377,20.3105,20.3021,20.55416,20.30439,nS
	440.1,"OUT FALL-TIME",21.46067,21.1597,21.53542,21.53389,21.52861,21.53015,21.5332,21.53015,21.53397,21.53015,21.5248,21.52632,21.48276,21.53091,21.53091,21.53702,21.5057,21.12233,21.41558,21.11774,21.22848,21.12087,21.11475,21.18874,21.25447,21.12087,21.2362,21.42162,21.23008,21.1224,21.34841,nS
	450.0,"TBLANK @RBLANK=100K",118.2058,118.2484,117.9474,117.8497,117.8527,117.8527,117.881,117.8527,117.8474,117.8312,117.8414,117.8497,117.8527,117.8497,117.8914,117.8383,117.8527,117.8662,117.8289,117.8062,118.0552,119.4773,117.8342,119.2509,117.7842,118.3359,119.3496,119.0487,118.881,119.2075,119.2254,nS
	460.0,"TBLANK @RBLANK=200K",217.1006,215.3519,215.5534,215.2513,216.6039,216.6614,216.7826,214.9454,214.9652,214.9526,214.9449,214.9387,214.9454,216.0228,214.9482,214.9526,214.9346,216.5347,215.1083,215.5487,216.7773,216.4012,216.6357,214.8468,214.7979,214.7357,216.0759,216.3317,216.3935,214.2505,214.7314,nS
	470.0,"DRVCC CURRENT LIMIT",-199.4052,-198.2711,-197.7366,-197.4176,-197.1658,-197.0387,-196.887,-196.7815,-196.7143,-196.5895,-196.5395,-196.4904,-196.4107,-196.3659,-196.3246,-196.3249,-196.2351,-196.1761,-196.1693,-196.1095,-196.1292,-196.1378,-196.0775,-196.0767,-195.993,-196.0072,-195.958,-195.9696,-196.0032,-195.9477,-195.9986,mA
