
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	15.1,"IVIN; PRE-STRESS @VIN=15V",252.76,254.4611,255.5267,255.7703,256.1468,255.9496,256.4709,256.6697,256.5347,256.8015,256.798,257.0988,256.8329,256.9447,257.2383,256.7023,257.1167,257.1226,257.1614,257.4462,257.1577,257.3072,257.3624,257.3579,257.3731,257.0972,257.6222,257.1938,257.6851,257.2567,257.4511,uA
	18.0,"IVIN ;ABS MAX @VIN=28V",271.4894,272.3746,273.6144,273.7769,273.8959,272.6326,273.457,275.6266,275.139,273.1115,274.7716,273.5576,275.8394,274.1218,276.5306,274.0089,274.4044,273.9569,273.6449,274.6987,274.7881,274.071,273.8074,273.7997,274.7718,274.7846,272.3876,277.1418,274.2854,275.6852,274.2231,uA
	80.0,"DRVCC VOLTAGE",9.999461,9.998545,9.999072,9.998774,9.998774,9.999454,9.998774,9.998162,9.998697,9.998545,9.998774,9.998774,9.998697,9.998774,9.998697,9.998767,9.998162,9.998697,9.998162,9.998774,9.998774,9.99999,9.997856,9.998767,9.998774,9.998697,9.998774,9.998767,9.998697,9.998774,9.998162,V
	80.1,"DRVCC HIGH STRESS @DRVCC=10V",0.2313105,0.2358689,0.2331561,0.234324,0.2400974,0.2351902,0.2420749,0.2406723,0.2344277,0.2394856,0.2397495,0.2378182,0.237969,0.2375543,0.2379784,0.2377051,0.239495,0.2410588,0.2382791,0.2378182,0.2355296,0.2363958,0.2388069,0.2384394,0.2367728,0.2374421,0.2402293,0.2406912,0.2379784,0.2372158,0.2400794,mA
	80.2,"DRVCC LOW STRESS @DRVCC=10V",0.2407572,0.2414255,0.2431306,0.2438178,0.2424237,0.243846,0.2422634,0.2435821,0.2426405,0.2444398,0.2409174,0.2428007,0.243846,0.2437706,0.2431023,0.2455032,0.2468603,0.2440063,0.2444491,0.2437329,0.2467472,0.2433936,0.2438555,0.2429421,0.2437706,0.2455406,0.2462948,0.2415951,0.243846,0.2451364,0.2458424,mA
	90.0,"FB @ 9.3V STRESS",-0.5052864,-0.4915816,-0.4225196,-0.3820011,-0.4129859,-0.4010686,-0.4862189,-0.47311,-0.477281,-0.4582135,-0.3861721,-0.3820011,-0.439146,-0.3820011,-0.4337833,-0.5219705,-0.4010686,-0.4034521,-0.4361667,-0.4153692,-0.3957059,-0.5005196,-0.4100065,-0.4617887,-0.4171568,-0.4225196,-0.4046438,-0.4201361,-0.3963017,-0.5433637,-0.4100065,uA
	100.0,"EN @ 9.3V STRESS",-0.5433637,-0.4671514,-0.5052864,-0.4159651,-0.429074,-0.4337833,-0.4076231,-0.4100065,-0.5219705,-0.5201829,-0.4862189,-0.4058355,-0.4439129,-0.5201829,-0.429074,-0.529659,-0.4153692,-0.5290631,-0.4439705,-0.4623846,-0.4153692,-0.439146,-0.4445087,-0.4153692,-0.4201361,-0.429074,-0.39511,-0.4201361,-0.3843846,-0.5314466,-0.4100065,uA
	110.0,"IN @ 15V STRESS",-0.09388082,-0.08374985,-0.1117589,-0.06467979,-0.06467979,-0.1260615,-0.04507153,-0.111163,-0.1361925,-0.1171224,-0.08136607,-0.05520248,-0.05401061,-0.1314249,-0.03076901,-0.09328488,-0.04983904,-0.0980524,-0.03792027,-0.07361888,-0.06646764,-0.06646764,-0.0640839,-0.06885137,-0.06646764,-0.0843458,-0.06229607,-0.07361888,-0.07183109,-0.07361888,-0.05520248,uA
	110.1,"IN @ -15V STRESS",-0.1701033,-0.1975164,-0.149899,-0.1314249,-0.140364,-0.1701033,-0.1361925,-0.1617601,-0.1599723,-0.2504973,-0.120698,-0.1069914,-0.1236777,-0.1617601,-0.140364,-0.1701033,-0.1778504,-0.1385762,-0.1361925,-0.140364,-0.1552625,-0.1171224,-0.1832139,-0.121294,-0.1617601,-0.2076474,-0.130233,-0.1099712,-0.1933449,-0.1826179,-0.130233,uA
	120.0,"RBLANK @ 5V STRESS",131.9169,132.2935,133.1222,133.1127,132.8962,133.1504,133.1975,133.1222,133.6015,133.2634,133.4979,133.3002,133.4979,133.4131,133.1975,133.7145,133.2719,133.4979,133.7239,133.2813,133.7992,133.4037,133.5826,133.4131,133.5826,133.5732,133.4979,133.5826,133.3378,133.5732,133.2813,uA
	130.0,"BLANK @ 5V STRESS",-0.03291623,-0.04030602,-0.03779349,-0.02494955,-0.04015822,-0.02184584,-0.03055149,-0.02125465,-0.03321182,-0.04134059,-0.02376718,-0.05257307,-0.0444443,-0.02022008,-0.02656101,-0.04267075,-0.03188166,-0.02376718,-0.02611762,-0.03069929,-0.02833456,-0.02155025,-0.02376718,-0.02022008,-0.03188166,-0.04607006,-0.02656101,-0.02892574,-0.02818676,-0.02552644,-0.02493525,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",244.4889,246.549,247.5041,247.8729,248.4459,248.1618,249.01,248.9435,248.8252,249.384,249.0515,249.3404,248.9749,249.2911,249.3444,249.5188,249.4396,249.2131,249.2191,249.7509,249.5199,249.7502,249.4946,249.8706,249.9225,249.6115,249.583,249.706,249.8142,249.8471,249.8324,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",256.3242,258.8832,259.1319,259.89,259.948,260.8951,260.2958,260.5817,260.558,260.9387,260.5629,260.4893,260.836,260.3545,261.4206,261.0239,261.0269,260.6483,261.1722,255.0844,261.3896,261.3775,262.1454,261.3822,261.4285,261.2127,261.3324,261.05,262.1429,260.9282,260.8863,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.619018,3.61478,3.623328,3.622984,3.619781,3.626077,3.601277,3.612799,3.615429,3.612951,3.638282,3.617224,3.615391,3.629544,3.60288,3.630307,3.623786,3.611233,3.611081,3.615391,3.613219,3.63275,3.608336,3.616727,3.615964,3.625428,3.619591,3.625084,3.623863,3.618407,3.618484,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.837638,5.911723,5.919963,5.902264,5.901117,5.905241,5.919963,5.916603,5.900432,5.918209,5.915083,5.899284,5.904171,5.896766,5.901117,5.905315,5.897988,5.905241,5.905315,5.906537,5.899284,5.912028,5.918819,5.923703,5.912028,5.894404,5.910348,5.918819,5.91119,5.904708,5.919736,mA
	185.0,"IDRVCC; MAX OUT CURRENT",112.8834,113.2173,115.0624,115.5156,113.512,113.2173,114.4684,113.0504,115.5145,114.8763,114.3336,115.3928,113.3796,115.029,114.905,115.2675,112.7117,113.1113,114.299,114.1847,115.4965,114.8585,114.4136,115.4691,114.0462,115.3343,115.3439,115.3296,114.7189,113.2173,115.4404,mA
	190.0,"VFB @VIN=7.5V",1.222923,1.222724,1.22269,1.222603,1.222517,1.222527,1.222506,1.222507,1.222516,1.222466,1.222503,1.222491,1.222494,1.222511,1.222457,1.22249,1.222476,1.222488,1.222487,1.222474,1.222462,1.222469,1.222499,1.222465,1.222442,1.22251,1.222485,1.222485,1.222456,1.222487,1.222466,V
	200.0,"DRVCC @VIN=7.5V",5.258511,5.257135,5.256944,5.256677,5.256677,5.256677,5.256677,5.256677,5.256371,5.256677,5.256065,5.256065,5.25618,5.256677,5.256104,5.256065,5.256065,5.256371,5.256104,5.25618,5.25618,5.256065,5.256104,5.256677,5.256065,5.256065,5.256104,5.256065,5.255721,5.256715,5.256371,V
	200.1,"DRVCC @VIN=25V",5.266487,5.265761,5.265838,5.264925,5.265226,5.26473,5.264921,5.265074,5.265074,5.265226,5.265078,5.264581,5.265226,5.264577,5.265188,5.264577,5.265226,5.265074,5.264925,5.264581,5.265188,5.264921,5.264577,5.264581,5.265074,5.264925,5.265074,5.265078,5.26473,5.26473,5.264581,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",7.976532,8.625984,8.893967,8.248329,8.54969,8.05378,8.244514,8.397102,8.703232,8.54969,9.012222,8.515358,9.046555,7.900238,9.084702,8.511543,9.160995,8.703232,8.821487,8.400917,9.008408,8.85582,8.473396,7.904053,9.008408,8.859634,8.970261,9.012222,9.009361,8.015633,8.210182,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.258357,5.257593,5.257135,5.256944,5.256524,5.256677,5.256677,5.256677,5.256371,5.256524,5.256371,5.256371,5.256371,5.256677,5.256677,5.255721,5.256715,5.25618,5.256065,5.256715,5.256677,5.25618,5.256371,5.256065,5.25618,5.256524,5.256677,5.256065,5.256715,5.25618,5.256371,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.260567,5.259741,5.259451,5.258844,5.258884,5.258552,5.258718,5.258736,5.258484,5.258738,5.258571,5.258498,5.25852,5.25853,5.258563,5.258274,5.258536,5.258447,5.258433,5.258445,5.258307,5.25838,5.258456,5.258326,5.258439,5.258325,5.258428,5.25835,5.258283,5.258322,5.258413,V
	210.2,"DRVCC LOAD REG",2.209663,2.147675,2.315521,1.900673,2.360344,1.874924,2.040863,2.058983,2.113342,2.213478,2.200127,2.127647,2.149582,1.852989,1.886368,2.552986,1.821518,2.266884,2.367973,1.729965,1.630783,2.200127,2.085686,2.260208,2.259254,1.800537,1.750946,2.285004,1.567841,2.141953,2.04277,mV
	220.0,"DRVCC @VIN=6V",5.254759,5.253761,5.253518,5.252873,5.252797,5.252472,5.25273,5.252702,5.252491,5.252678,5.25241,5.252238,5.252348,5.252511,5.252515,5.252439,5.252372,5.252439,5.252353,5.252286,5.25209,5.252186,5.252429,5.252133,5.252148,5.2523,5.252276,5.252343,5.25221,5.252191,5.252396,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.599999,5.599999,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.187309,5.183545,5.181241,5.179736,5.199161,5.199307,5.198721,5.197662,5.198239,5.197921,5.195143,5.194757,5.195566,5.195555,5.195389,5.195139,5.195016,5.194794,5.194967,5.193985,5.194,5.193791,5.194143,5.19441,5.195376,5.195546,5.195541,5.196266,5.196247,5.19655,5.196267,V
	220.3,"DRVCC DROPOUT VOLTAGE",412.6902,416.4543,418.7584,420.2633,420.8393,420.6924,421.279,422.3375,421.7606,422.0791,424.8571,425.2424,424.4337,424.4452,424.6111,424.861,424.984,425.2062,425.0326,426.0149,425.9996,426.2085,425.8566,425.5896,424.6235,424.4537,424.4585,423.7337,423.7528,423.4495,423.7328,mV
	230.0,"FB CURRENT @5V",0.05378851,0.05363358,0.05378851,0.05149784,0.05910162,0.05385525,0.05518532,0.05488975,0.05488975,0.05164563,0.07387297,0.05548089,0.05068503,0.0543725,0.05127616,0.05488975,0.0543725,0.05725431,0.05444639,0.05481586,0.05481586,0.05496364,0.0499461,0.0543725,0.05378851,0.05673706,0.0543725,0.05031556,0.05851048,0.05075892,0.05488975,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997812,4.997965,4.997965,4.997965,4.997698,4.997698,4.997965,4.997736,4.997965,4.998157,4.997812,4.998157,4.997812,4.997965,4.997698,4.997965,4.997736,4.997965,4.997965,4.998157,4.997698,4.997965,4.997736,4.997965,4.997965,4.997736,4.998233,4.997965,4.997965,4.997965,V
	240.1,"FB UVLO(RISING)",1.082432,1.082975,1.082365,1.082059,1.081219,1.08226,1.082145,1.081611,1.082603,1.081983,1.082059,1.08184,1.082526,1.082221,1.081983,1.082746,1.082279,1.081983,1.082441,1.082279,1.082145,1.082365,1.082107,1.082173,1.082441,1.082784,1.082413,1.082221,1.081448,1.082432,1.082289,V
	240.2,"FB UVLO(FALLING)",0.9501974,0.9499205,0.9500446,0.950312,0.9498441,0.9495385,0.9497772,0.9498059,0.9497772,0.9497772,0.9495385,0.9493093,0.9500446,0.9498059,0.9497772,0.9497772,0.9499205,0.9494717,0.9497772,0.9499205,0.9494812,0.9494717,0.9499205,0.949634,0.9496244,0.9497772,0.9497772,0.9498059,0.9493093,0.9497772,0.9498441,V
	240.3,"HYSTERESIS",0.1322344,0.1330549,0.1323205,0.1317469,0.1313747,0.1327217,0.1323675,0.1318048,0.1328253,0.1322054,0.1325204,0.1325303,0.1324816,0.1324152,0.1322054,0.1329683,0.1323587,0.132511,0.1326641,0.1323587,0.1326635,0.1328934,0.1321861,0.1325394,0.1328169,0.1330065,0.1326355,0.1324152,0.1321383,0.1326545,0.1324447,V
	260.0,"IIN @IN=10V",0.05364615,0.05187262,0.04899777,0.05549358,0.04921946,0.05136248,0.05312887,0.04921946,0.0522421,0.04774152,0.05312887,0.05187262,0.05018013,0.05040182,0.04951505,0.04988454,0.04921946,0.05142923,0.04803711,0.04840659,0.0523899,0.04870218,0.05040182,0.04840659,0.04951505,0.05136248,0.04899777,0.05025403,0.05246379,0.05003233,0.0549763,uA
	260.1,"IIN @IN=-10V",-0.07155143,-0.07679097,-0.07738214,-0.07059077,-0.06438336,-0.07738214,-0.07628085,-0.08004247,-0.07886013,-0.07738214,-0.07384221,-0.0667481,-0.07568252,-0.07863843,-0.07650255,-0.07738214,-0.07871233,-0.07125584,-0.07332494,-0.07804721,-0.07598527,-0.07679097,-0.07258598,-0.07886013,-0.07650255,-0.07767773,-0.08100312,-0.07509851,-0.07443339,-0.07362053,-0.07679097,uA
	270.0,"OUT LOW @IN=1.8V",-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,0.0001400802,-1.273117E-05,0.0001018774,-0.0001655426,-1.273117E-05,-1.273117E-05,-1.273117E-05,-0.0001655426,-1.273117E-05,-1.273117E-05,0.0001018774,-0.0003565566,-0.0001655426,-0.0001655426,6.367454E-05,-0.0001655426,0.0001018774,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,6.367454E-05,V
	270.1,"INH THRESHOLD @VIN=5V",2.312083,2.309199,2.308646,2.307808,2.307673,2.306987,2.307063,2.30691,2.306757,2.306433,2.306719,2.306585,2.306299,2.306167,2.305957,2.30569,2.306129,2.305976,2.304945,2.305288,2.305537,2.305594,2.305499,2.305861,2.305079,2.305288,2.305861,2.305537,2.305365,2.304852,2.304907,V
	270.2,"INL THRESHOLD @VIN=5V",1.32152,1.321806,1.322436,1.322417,1.32257,1.322474,1.322855,1.322721,1.322436,1.322779,1.322742,1.322169,1.322855,1.322779,1.322781,1.322417,1.323314,1.322855,1.32257,1.323179,1.32257,1.322417,1.323008,1.322855,1.323008,1.322989,1.322989,1.323084,1.32257,1.322704,1.322721,V
	270.3,"HYSTERESIS",0.9905634,0.9873934,0.9862099,0.9853907,0.9851036,0.9845123,0.9842081,0.9841881,0.9843206,0.983654,0.9839764,0.984416,0.9834442,0.9833879,0.9831762,0.9832726,0.9828148,0.9831209,0.9823751,0.9821091,0.9829674,0.9831772,0.9824915,0.9830065,0.9820709,0.9822998,0.982873,0.9824533,0.9827948,0.9821472,0.9821854,V
	290.0,"ISD @SD=9V",0.06310495,0.05867117,0.05844947,0.06436124,0.06495242,0.06022299,0.06436124,0.06369618,0.05867117,0.06310495,0.08443982,0.06561749,0.06303106,0.05896676,0.06170092,0.05896676,0.06184871,0.06133143,0.0713004,0.06081416,0.06192261,0.06340059,0.0620704,0.05364615,0.0619965,0.0713743,0.06303106,0.0620704,0.06546969,0.06664487,0.06103585,uA
	300.0,"VSD(RISING) THRESHOLD",0.6211638,0.6202185,0.6202567,0.6202567,0.6197801,0.6196369,0.6197133,0.6193695,0.6194077,0.619761,0.6197133,0.6194555,0.6194841,0.6195701,0.6194841,0.6191881,0.6195701,0.6193504,0.6191881,0.6195701,0.6192645,0.6186534,0.6193409,0.6193409,0.6191022,0.6193409,0.6193409,0.6197133,0.6192645,0.6191881,0.6191022,V
	300.1,"VSD(FALLING) THRESHOLD",0.49319,0.4908522,0.4898696,0.4891829,0.4889442,0.4886768,0.4883426,0.4883044,0.487913,0.4882662,0.4879607,0.4878843,0.4878843,0.4875414,0.4879607,0.4874364,0.4874268,0.487656,0.4874936,0.4874268,0.4873027,0.4874268,0.4871881,0.4871881,0.4872741,0.4870449,0.4871881,0.4870449,0.4871212,0.4870831,0.4870831,V
	300.2,"HYSTERESIS",0.1279739,0.1293663,0.1303871,0.1310738,0.1308359,0.13096,0.1313707,0.1310651,0.1314948,0.1314948,0.1317526,0.1315712,0.1315998,0.1320287,0.1315234,0.1317517,0.1321433,0.1316944,0.1316944,0.1321433,0.1319618,0.1312265,0.1321528,0.1321528,0.1318281,0.132296,0.1321528,0.1326684,0.1321433,0.132105,0.1320191,V
	310.0,"VEN(RISING) THRESHOLD",1.21178,1.211474,1.211331,1.211111,1.21113,1.211102,1.210978,1.211102,1.211082,1.210863,1.210949,1.210978,1.210778,1.210958,1.210787,1.210958,1.210788,1.210825,1.210787,1.210787,1.210787,1.210759,1.210825,1.210949,1.210721,1.210863,1.210788,1.210787,1.210863,1.210721,1.210788,V
	310.1,"VEN(FALLING) THRESHOLD",1.077695,1.077503,1.077055,1.077122,1.07674,1.076893,1.076979,1.076893,1.077322,1.076674,1.076749,1.076883,1.076979,1.076883,1.07674,1.077065,1.076816,1.076674,1.077055,1.076712,1.076749,1.076893,1.076931,1.076777,1.076777,1.077084,1.076816,1.076777,1.076712,1.076893,1.076893,V
	310.2,"HYSTERESIS",0.1340847,0.1339712,0.1342764,0.1339893,0.1343899,0.1342087,0.1339989,0.1342087,0.1337605,0.1341896,0.1342001,0.1340942,0.1337996,0.1340752,0.1340466,0.133894,0.1339722,0.1341515,0.1337318,0.1340752,0.134038,0.1338663,0.133894,0.1341715,0.1339436,0.1337795,0.1339722,0.1340094,0.1341515,0.1338282,0.1338949,V
	320.0,"RONH @OUT=-100MA",5.073558,5.087108,5.11993,5.135963,5.147413,5.15619,5.162102,5.169263,5.17251,5.175756,5.180617,5.183387,5.187779,5.188734,5.189403,5.193213,5.195219,5.195219,5.199325,5.198561,5.200939,5.201608,5.203995,5.204377,5.206286,5.205905,5.20705,5.20771,5.207814,5.21067,5.210097,OHM
	320.1,"RONL @OUT=100MA",0.4124691,0.3851755,0.3853665,0.3867036,0.3872504,0.3883942,0.3883942,0.3873459,0.3891582,0.3879906,0.3892537,0.3892537,0.3887762,0.3887762,0.3887045,0.3900177,0.3883942,0.3893492,0.3899461,0.3888001,0.3910922,0.389588,0.3905191,0.389588,0.3905191,0.3900177,0.3899461,0.3907101,0.3905191,0.3905191,0.3898506,OHM
	320.2,"RONL @VIN=0V",8.72207,8.629611,8.603847,8.596207,8.589723,8.584279,8.581606,8.576267,8.577127,8.569869,8.570251,8.567204,8.567204,8.564054,8.56262,8.566345,8.560233,8.559183,8.561093,8.556805,8.558801,8.557187,8.558133,8.554608,8.557187,8.557187,8.554608,8.553749,8.551744,8.553367,8.551075,OHM
	340.0,"IPU @VIN=8V",8.60731,8.615609,8.632025,8.651583,8.689275,8.683172,8.63975,8.572674,8.623249,8.633744,8.634794,8.656452,8.600721,8.659881,8.606833,8.636982,8.624394,8.624577,8.659595,8.627154,8.631261,8.635931,8.632884,8.635176,8.615323,8.615992,8.614559,8.624767,8.62067,8.627823,8.606833,A
	340.1,"IPD @VIN=8V",7.864269,7.825909,7.857298,7.851196,7.83202,7.837358,7.838122,7.809207,7.817983,7.821707,7.814554,7.821993,7.83202,7.818173,7.808443,7.810735,7.814554,7.813599,7.812358,7.839364,7.804632,7.812263,7.797662,7.809207,7.790508,7.803008,7.807583,7.800716,7.792418,7.790795,7.79385,A
	360.0,"VRBLANK @VIN=5V",1.280568,1.281255,1.282925,1.282667,1.283917,1.284842,1.283154,1.282409,1.284385,1.28407,1.283144,1.28384,1.284194,1.28301,1.28384,1.283306,1.285062,1.282972,1.283535,1.283297,1.285568,1.283125,1.285911,1.283889,1.283468,1.284232,1.283535,1.285597,1.285368,1.283306,1.284757,V
	370.0,"IRBLANK @RBALNK=0V",-237.6984,-237.3967,-237.161,-236.3983,-237.0111,-236.3323,-235.5414,-235.6262,-235.3245,-235.5036,-235.6733,-234.7495,-234.4393,-234.7401,-234.7212,-234.8249,-235.0229,-235.6639,-234.8909,-234.9851,-234.5901,-234.7872,-235.5131,-234.9851,-234.4581,-233.8454,-234.7495,-234.7872,-234.9191,-235.8053,-234.1564,uA
	380.0,"RON @BLANK=100MA",26.44185,26.76071,23.79935,23.69592,23.66272,23.62685,23.59862,23.56979,23.52153,23.55853,23.49995,23.4698,23.47133,23.48183,23.4742,23.45207,23.45149,23.46198,23.48506,23.49442,23.50032,23.51923,23.51694,23.53717,23.54366,23.5551,23.56445,23.56732,23.57951,23.58334,23.45589,OHMS
	430.0,"OUT TPLH",49.7165,49.74318,49.75005,49.74624,49.8596,50.03676,50.00014,49.85119,49.87947,49.85425,49.84814,49.75846,49.94894,49.96423,50.02231,49.9627,49.81069,50.04976,50.04364,49.80763,50.04976,50.04364,50.0467,50.04364,50.04364,50.04364,50.0467,50.03753,50.04364,50.04364,50.0467,nS
	430.1,"OUT TPHL",38.76832,38.76449,38.77742,38.98973,39.10353,39.13105,39.13716,39.13716,39.1364,39.13869,39.13716,39.13486,39.13716,39.13486,39.1364,39.13105,39.12646,39.13716,39.13486,39.13105,39.1364,39.13105,39.13105,39.13486,39.1364,39.16314,39.13105,39.12799,39.15092,39.14939,39.12799,nS
	440.0,"OUT RISE-TIME",20.53123,20.38464,20.43042,20.66566,20.30515,20.63586,20.30439,20.29828,20.38158,20.64656,20.4327,20.29751,20.30898,20.65038,20.30898,20.3151,20.70992,20.52664,20.69692,20.71145,20.71221,20.53039,20.70762,20.70763,20.59459,20.70762,20.71221,20.70763,20.71756,20.71603,20.71451,nS
	440.1,"OUT FALL-TIME",21.11697,21.53015,21.52403,21.53015,21.54085,21.53091,21.5332,21.52403,21.52403,21.53015,21.53015,21.14296,21.12087,21.34228,21.39655,21.44233,21.24683,21.12156,21.13914,21.43775,21.45609,21.12385,21.46289,21.11621,21.22466,21.28045,21.14831,21.12768,21.45226,21.14831,21.4499,nS
	450.0,"TBLANK @RBLANK=100K",117.8893,117.8627,118.7603,119.4534,118.6112,119.2706,118.6252,118.2428,119.4495,119.1048,119.3946,119.1466,119.2902,119.397,119.2923,118.5476,119.4895,119.2792,119.2853,119.5214,119.2792,119.2602,119.2679,119.2853,119.2637,119.271,119.2679,119.2915,119.271,119.2637,119.2823,nS
	460.0,"TBLANK @RBLANK=200K",216.8772,216.7572,216.8904,216.8547,214.8928,215.0601,216.59,216.7498,216.5813,216.5602,214.9581,216.8317,216.6663,215.8076,216.5714,216.6274,216.7327,216.4182,216.5716,216.7682,216.3967,216.5465,216.5434,216.5465,216.0871,216.5465,215.9691,218.0886,216.5716,216.428,216.4716,nS
	470.0,"DRVCC CURRENT LIMIT",-200.2592,-199.1546,-198.499,-198.2545,-197.9519,-197.8324,-197.6522,-197.6009,-197.4643,-197.3403,-197.2941,-197.247,-197.1776,-197.2179,-197.1199,-197.0898,-197.0746,-197.0182,-196.9821,-196.9689,-196.9296,-196.9401,-196.8837,-196.8499,-196.8178,-196.8136,-196.8682,-196.7912,-196.8087,-196.762,-196.7831,mA
