
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	470.0,"DRVCC CURRENT LIMIT",-200.0269,-199.393,-199.1528,-198.9568,-199.2728,-198.5045,-198.1488,-197.9049,-197.7912,-197.6739,-197.6225,-197.5369,-197.5023,-197.4761,-197.3708,-197.351,-197.2773,-197.2578,-197.2756,-197.2109,-197.1927,-197.2227,-197.2038,-197.1559,-197.0961,-197.1012,-197.0876,-197.1083,-197.1073,-197.0472,-197.0869,mA
	490.0,"IBLANK @3.3V",-0.03129047,-0.02552644,-0.02833456,-0.03069929,-0.02611762,-0.03188166,-0.02611762,-0.02966472,-0.03498537,-0.05552899,-0.02494955,-0.02583632,-0.02789117,-0.03542875,-0.02184584,-0.05079952,-0.02243702,-0.02656101,-0.03794128,-0.02376718,-0.02184584,-0.03971484,-0.05390323,-0.0336552,-0.04858258,-0.02376718,-0.02966472,-0.04976495,-0.03439419,-0.02376718,-0.05625367,uA
	500.0," DRVCC CURRENT @ 5.5V",158.9308,157.7837,155.6383,157.859,156.8231,157.9909,158.6295,159.5336,158.7802,157.1245,159.5147,158.3111,158.1792,156.2204,159.2134,157.5765,157.7272,158.3299,158.3864,157.7272,159.4582,155.3369,158.4617,157.4823,159.5336,160.7184,158.0097,156.8043,160.4171,158.4617,158.799,uA
	500.1,"IVIN; @VIN=15V",113.8536,114.3789,114.4132,114.6028,114.3521,114.8175,114.9868,115.083,115.198,115.2293,115.3058,115.3332,115.4739,115.4008,115.3668,115.5341,115.3763,115.4175,115.4718,115.4254,115.5207,115.6253,115.5903,115.5647,115.5153,115.5721,115.5092,115.6177,115.6225,115.574,115.6882,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\RB\QA\QRB4441U01.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
