
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	110.1,"IN @ -15V STRESS",-0.111163,-0.121294,-0.1361925,-0.1701033,-0.1195061,-0.140364,-0.1605683,-0.2124149,-0.1879814,-0.1314249,-0.1695073,-0.1397681,-0.2165864,-0.1587804,-0.121294,-0.1742748,-0.1617601,-0.1397681,-0.1451315,-0.149899,-0.149899,-0.1099712,-0.1575885,-0.1171224,-0.1766586,-0.202284,-0.1171224,-0.1742748,-0.1171224,-0.121294,-0.1784464,uA
	120.0,"RBLANK @ 5V STRESS",132.2935,132.8303,133.2634,133.254,133.7239,133.4979,133.9405,133.9028,134.1382,133.9028,133.7239,133.8745,133.7992,133.8745,134.0158,134.1005,134.0064,134.0158,133.7992,133.7992,134.1005,134.1664,134.0064,133.8745,134.2408,133.8369,134.0158,134.1664,134.1005,134.2032,134.1844,uA
	130.0,"BLANK @ 5V STRESS",-0.03084709,-0.0586184,-0.03912365,-0.02347159,-0.03129047,-0.02361939,-0.02494955,-0.02376718,-0.03321182,-0.02243702,-0.02391498,-0.04015822,-0.0302559,-0.02125465,-0.02818676,-0.02833456,-0.02347159,-0.02715219,-0.04488769,-0.05183409,-0.03321182,-0.04119279,-0.02833456,-0.023176,-0.03439419,-0.04134059,-0.02243702,-0.01888992,-0.0336552,-0.03912365,-0.03262064,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",248.1134,250.5092,251.2026,251.8517,251.9614,252.4857,252.4857,252.2785,252.8199,252.6792,252.9009,253.004,253.031,253.2895,252.8811,253.0178,253.2343,253.0874,251.3789,253.3491,253.184,253.1826,253.0951,253.4913,253.374,253.6562,253.1526,252.9277,253.4215,253.6175,253.3516,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",260.3945,262.4153,263.7864,263.6127,264.3678,263.8053,263.8465,264.0735,265.0458,264.2898,264.1426,265.1063,264.7708,264.2523,265.3315,264.714,265.5126,264.5212,264.8744,265.6544,265.3953,264.7128,265.5985,265.4353,264.7687,265.1266,265.5818,265.0607,265.2211,265.9776,264.5683,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.632178,3.626989,3.639046,3.638702,3.632941,3.642974,3.652015,3.635839,3.646521,3.62878,3.635839,3.643394,3.640989,3.634923,3.628666,3.634239,3.642249,3.639653,3.62329,3.637901,3.625428,3.643433,3.636145,3.634312,3.639844,3.660521,3.660406,3.652282,3.645261,3.636412,3.639237,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.841222,5.904708,5.910959,5.915161,5.92485,5.911496,5.921107,5.918514,5.900353,5.915083,5.914472,5.901728,5.920954,5.897071,5.912028,5.914472,5.911496,5.909585,5.905088,5.915765,5.897377,5.915075,5.917598,5.898062,5.89494,5.907837,5.916297,5.921491,5.907532,5.914166,5.914014,mA
	185.0,"IDRVCC; MAX OUT CURRENT",113.2256,113.1304,112.9742,112.0831,114.2752,114.1226,112.6962,114.3563,114.4434,114.1632,114.41,114.571,114.5901,112.5793,113.8173,112.0342,112.2418,112.5196,113.8793,114.5615,112.955,114.2275,113.4356,114.2192,113.4404,114.0319,112.2109,111.8614,114.0892,112.367,112.9979,mA
	190.0,"VFB @VIN=7.5V",1.227643,1.22743,1.227355,1.227298,1.227291,1.227258,1.227266,1.227222,1.227271,1.227216,1.227187,1.227234,1.22722,1.227205,1.227213,1.22723,1.227204,1.227183,1.22716,1.227175,1.227196,1.227193,1.227163,1.227145,1.2272,1.227136,1.22716,1.227161,1.227169,1.227162,1.227156,V
	200.0,"DRVCC @VIN=7.5V",5.278629,5.277712,5.277369,5.277407,5.277139,5.277139,5.276834,5.276757,5.277291,5.276681,5.276757,5.276757,5.276795,5.276795,5.276795,5.276834,5.276795,5.276337,5.276795,5.276681,5.276681,5.276489,5.276757,5.276795,5.276489,5.276834,5.276489,5.276489,5.276489,5.276489,5.276337,V
	200.1,"DRVCC @VIN=25V",5.287065,5.28611,5.285689,5.285689,5.285383,5.285842,5.285383,5.285689,5.285995,5.285231,5.285689,5.285421,5.285499,5.285383,5.28504,5.28504,5.285383,5.28504,5.285383,5.285231,5.285383,5.28504,5.285307,5.28504,5.285307,5.285383,5.28504,5.284811,5.28504,5.285383,5.285383,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.435249,8.398056,8.320808,8.282661,8.244514,8.703232,8.54969,8.932114,8.703232,8.54969,8.932114,8.664131,8.703232,8.587837,8.244514,8.206367,8.587837,8.703232,8.587837,8.54969,8.702278,8.550644,8.54969,8.244514,8.817673,8.54969,8.550644,8.321762,8.550644,8.893967,9.046555,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.27859,5.277712,5.277445,5.277139,5.277139,5.277139,5.277407,5.276795,5.276681,5.276757,5.277369,5.276757,5.277139,5.276795,5.276795,5.276489,5.277291,5.276681,5.276795,5.276795,5.277291,5.276337,5.276795,5.276795,5.276489,5.276795,5.276795,5.276795,5.276681,5.276489,5.276757,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.28069,5.27984,5.279297,5.27921,5.278798,5.278836,5.27878,5.27865,5.278702,5.278638,5.278694,5.278594,5.278513,5.278511,5.278471,5.278464,5.278577,5.278415,5.278469,5.278475,5.278383,5.278417,5.278493,5.278409,5.278413,5.278372,5.278355,5.27833,5.278341,5.278255,5.27837,V
	210.2,"DRVCC LOAD REG",2.099991,2.127647,1.852036,2.071381,1.659393,1.69754,1.373291,1.854897,2.020836,1.880646,1.325607,1.836777,1.374245,1.71566,1.675606,1.97506,1.285553,1.73378,1.673698,1.67942,1.091957,2.079964,1.69754,1.613617,1.923561,1.576424,1.559258,1.534462,1.660347,1.766205,1.612663,mV
	220.0,"DRVCC @VIN=6V",5.275051,5.274187,5.273237,5.273342,5.273104,5.273066,5.272861,5.272874,5.272912,5.272635,5.272807,5.272708,5.272554,5.272502,5.272426,5.272508,5.272559,5.272503,5.272397,5.272478,5.272511,5.272378,5.272516,5.272398,5.272478,5.272473,5.272327,5.272392,5.27244,5.272431,5.272326,V
	220.1,"VIN @DV -1%",5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.639999,5.62,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,V
	220.2,"DRVCC @DV -1%",5.208817,5.205309,5.203158,5.201638,5.2013,5.200314,5.200169,5.199791,5.199576,5.1991,5.219939,5.199528,5.218848,5.217242,5.21687,5.216866,5.216581,5.216455,5.216311,5.216551,5.216117,5.216136,5.216763,5.21704,5.217082,5.217154,5.217107,5.21772,5.217913,5.218106,5.218057,V
	220.3,"DRVCC DROPOUT VOLTAGE",411.1824,414.691,416.8415,418.3617,418.7002,419.6863,419.8313,420.2089,420.4235,420.9003,420.0602,420.4721,421.1512,422.7571,423.1291,423.1329,423.418,423.5449,423.6889,423.4485,423.8825,423.8634,423.2368,422.9593,422.9174,422.8458,422.8926,422.2794,422.0867,421.8931,421.9427,mV
	230.0,"FB CURRENT @5V",0.05075892,0.05260623,0.05311633,0.05142395,0.05031556,0.05503754,0.05260623,0.05488975,0.04640641,0.04809879,0.04972442,0.04965053,0.05024167,0.05127616,0.05311633,0.05260623,0.05444639,0.0543725,-0.08096521,0.04905939,0.05260623,0.0543725,0.05046334,0.05024167,0.05754988,0.04809879,0.05201509,0.05378136,0.05260623,0.05282791,0.05112838,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.998233,4.997393,4.997736,4.997965,4.997698,4.997965,4.997812,4.998271,4.997965,4.998157,4.998271,4.997812,4.998233,4.997698,4.997698,4.997698,4.997698,4.997927,4.998271,4.998271,4.998157,4.997736,4.998271,4.997545,4.998347,4.997812,4.997698,4.998157,4.997698,4.997812,V
	240.1,"FB UVLO(RISING)",1.086716,1.085924,1.086448,1.086104,1.085332,1.086295,1.086095,1.084883,1.085886,1.086104,1.086028,1.085924,1.086028,1.085485,1.085647,1.085886,1.086267,1.0864,1.085953,1.08581,1.085647,1.085838,1.086143,1.084263,1.086267,1.086104,1.085494,1.086104,1.08581,1.086095,1.085723,V
	240.2,"FB UVLO(FALLING)",0.9512946,0.9512278,0.9509986,0.951266,0.9509986,0.9507599,0.9510654,0.9509986,0.9512946,0.9508744,0.951371,0.9510654,0.9509604,0.9509986,0.9507217,0.9509986,0.9510081,0.9509986,0.9508363,0.951266,0.9510654,0.9509604,0.9507217,0.9512946,0.9508267,0.951371,0.9508458,0.9505307,0.9509986,0.9509986,0.9508458,V
	240.3,"HYSTERESIS",0.1354211,0.1346964,0.1354491,0.1348384,0.1343333,0.1355352,0.1350294,0.1338841,0.1345914,0.1352299,0.1346571,0.1348587,0.1350677,0.1344859,0.1349249,0.1348874,0.1352584,0.1354014,0.1351165,0.1345437,0.1345812,0.1348779,0.1354209,0.1329682,0.1354398,0.1347334,0.1346482,0.1355737,0.1348111,0.1350963,0.1348771,V
	260.0,"IIN @IN=10V",0.04899777,0.04774152,0.04951505,0.04840659,0.05018013,0.04951505,0.05018013,0.07115261,0.05157703,0.04751983,0.05040182,0.05120754,0.04899777,0.0549763,0.05246379,0.04663306,0.05077131,0.0522421,0.04951505,0.05128144,0.05136248,0.04840659,0.0549024,0.05077131,0.05142923,0.05077131,0.05246379,0.04951505,0.05312887,0.05157703,0.04715034,uA
	260.1,"IIN @IN=-10V",-0.07568968,-0.07509851,-0.0753202,-0.07745603,-0.07036908,-0.07628085,-0.0741378,-0.06793045,-0.07155143,-0.07509851,-0.07332494,-0.06793045,-0.07443339,-0.06438336,-0.06770875,-0.07568968,-0.07376832,-0.07243818,-0.0720687,-0.07155143,-0.07155143,-0.07443339,-0.07384221,-0.07265987,-0.07568968,-0.07332494,-0.06623083,-0.0741378,-0.07295546,-0.07650255,-0.07391611,uA
	270.0,"OUT LOW @IN=1.8V",-0.0001655426,0.0001782831,-1.273117E-05,0.0001018774,6.367454E-05,-1.273117E-05,-1.273117E-05,-0.0001655426,-0.0001273397,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,6.367454E-05,0.0001018774,-0.0001655426,0.0001018774,-1.273117E-05,-1.273117E-05,0.0001400802,-0.0001655426,-0.0001655426,-1.273117E-05,0.0001018774,-1.273117E-05,-1.273117E-05,0.0001018774,0.0001018774,-1.273117E-05,-1.273117E-05,V
	270.1,"INH THRESHOLD @VIN=5V",2.310957,2.309028,2.308304,2.30733,2.306129,2.306433,2.306757,2.306129,2.306109,2.305365,2.305842,2.305861,2.305556,2.305842,2.305193,2.3059,2.305231,2.305079,2.305365,2.304755,2.305079,2.305155,2.304679,2.304852,2.304755,2.304755,2.304985,2.305155,2.30508,2.30508,2.304603,V
	270.2,"INL THRESHOLD @VIN=5V",1.336901,1.337682,1.337912,1.337988,1.337912,1.33751,1.338121,1.338121,1.338598,1.337853,1.338828,1.338656,1.337988,1.338446,1.338045,1.338598,1.338312,1.337988,1.33835,1.338733,1.338598,1.338598,1.338255,1.338312,1.338045,1.338656,1.338733,1.337663,1.338293,1.338121,1.33835,V
	270.3,"HYSTERESIS",0.9740562,0.9713459,0.9703922,0.9693422,0.9682169,0.9689226,0.9686356,0.9680071,0.9675112,0.9675112,0.9670143,0.967205,0.9675684,0.9673967,0.9671478,0.9673014,0.9669189,0.9670906,0.9670143,0.9660225,0.9664803,0.9665565,0.966424,0.9665394,0.9667101,0.9660988,0.9662523,0.9674921,0.9667873,0.966959,0.9662523,V
	290.0,"ISD @SD=9V",0.05423733,0.05018013,0.04715034,0.05364615,0.05158418,0.05010623,0.04766762,0.05136248,0.05010623,0.05179872,0.05025403,0.05246379,0.05157703,0.05985351,0.05660204,0.0455246,0.05077131,0.04788931,0.05120754,0.0549024,0.05136248,0.04715034,0.05018013,0.05040182,0.04899777,0.05135534,0.05394174,0.05136248,0.04840659,0.04870218,0.05105975,uA
	300.0,"VSD(RISING) THRESHOLD",0.6301711,0.6296849,0.6294844,0.6289878,0.629112,0.6283299,0.6289592,0.6286345,0.6293985,0.6285677,0.629112,0.6288733,0.6283585,0.6288064,0.6278906,0.6287682,0.628263,0.6282248,0.6288064,0.62873,0.62873,0.6286345,0.6283776,0.6284245,0.628263,0.6288064,0.6285295,0.6277665,0.6286345,0.6283585,0.6283489,V
	300.1,"VSD(FALLING) THRESHOLD",0.4958142,0.493762,0.4924556,0.4922742,0.4919313,0.4915589,0.4911196,0.4909382,0.4911578,0.4911005,0.4909286,0.4906231,0.4907472,0.4907759,0.4904035,0.4904035,0.4901656,0.4901656,0.4901752,0.490242,0.4903271,0.4904035,0.4900988,0.4900988,0.4900988,0.4900128,0.4901656,0.4898696,0.490051,0.4898696,0.490137,V
	300.2,"HYSTERESIS",0.1343569,0.1359229,0.1370288,0.1367137,0.1371807,0.136771,0.1378396,0.1376963,0.1382406,0.1374671,0.1381834,0.1382502,0.1376113,0.1380305,0.1374871,0.1383647,0.1380974,0.1380593,0.1386312,0.138488,0.1384029,0.138231,0.1382788,0.1383257,0.1381642,0.1387936,0.1383639,0.1378969,0.1385835,0.1384889,0.138212,V
	310.0,"VEN(RISING) THRESHOLD",1.212782,1.212552,1.212591,1.212315,1.212466,1.212467,1.212438,1.212391,1.212248,1.212172,1.212315,1.212391,1.212305,1.212286,1.212172,1.212391,1.212458,1.212172,1.212286,1.212172,1.212286,1.212458,1.212286,1.212248,1.212172,1.212391,1.212305,1.212181,1.212286,1.212305,1.212315,V
	310.1,"VEN(FALLING) THRESHOLD",1.078114,1.077503,1.077962,1.077819,1.077513,1.077733,1.077733,1.077895,1.077647,1.077589,1.077628,1.077657,1.077494,1.077522,1.077589,1.077427,1.077933,1.077847,1.077541,1.077657,1.077503,1.077503,1.077895,1.077628,1.077733,1.077513,1.077427,1.077522,1.077628,1.0778,1.077389,V
	310.2,"HYSTERESIS",0.1346684,0.1350489,0.1346292,0.1344957,0.1349535,0.1347342,0.1347046,0.1344957,0.1346006,0.1345825,0.1346865,0.1347342,0.1348114,0.1347637,0.1345825,0.134964,0.1345243,0.1343241,0.1347446,0.1345148,0.1347828,0.1349545,0.1343908,0.1346197,0.1344385,0.1348782,0.1348782,0.1346588,0.1346579,0.1345053,0.1349258,V
	320.0,"RONH @OUT=-100MA",5.020786,5.038348,5.066969,5.087968,5.099704,5.108671,5.113818,5.119071,5.122986,5.126892,5.131475,5.132144,5.137205,5.139106,5.141302,5.143976,5.145026,5.147032,5.146746,5.149601,5.15046,5.152083,5.152752,5.155904,5.15428,5.157432,5.157432,5.158195,5.159055,5.159628,5.158195,OHM
	320.1,"RONL @OUT=100MA",0.3966268,0.3830528,0.3838168,0.3846024,0.3869662,0.3861067,0.3864887,0.3875608,0.3879906,0.388227,0.3887523,0.3887762,0.3893492,0.3891582,0.3897551,0.3894686,0.3895641,0.3910922,0.3910922,0.3898506,0.3889911,0.3895641,0.3906863,0.3903998,0.3910922,0.3898506,0.3903998,0.3899461,0.3901132,0.3896357,0.3901132,OHM
	320.2,"RONL @VIN=0V",8.723693,8.628082,8.615191,8.601936,8.596207,8.590009,8.585521,8.586285,8.580851,8.578559,8.57598,8.574739,8.571779,8.567204,8.568351,8.565294,8.567968,8.568542,8.565581,8.565294,8.561953,8.560233,8.564913,8.560233,8.563766,8.560233,8.55881,8.559183,8.556423,8.557951,8.558038,OHM
	340.0,"IPU @VIN=8V",7.723709,7.750429,7.749569,7.744995,7.722086,7.702337,7.736591,7.740507,7.71331,7.730967,7.722467,7.751193,7.724378,7.731349,7.764075,7.742702,7.7343,7.731349,7.749761,7.743563,7.764839,7.771801,7.733154,7.825909,7.718743,7.733536,7.727433,7.77095,7.73621,7.757391,7.740411,A
	340.1,"IPD @VIN=8V",7.957588,7.968656,8.058164,8.047,8.039647,8.043562,8.022859,8.071897,7.943846,7.929722,7.929626,7.902629,7.909973,7.904539,7.898428,7.925147,7.922188,7.913689,7.903775,7.906918,7.981729,8.025914,8.045758,7.999186,8.025914,8.010358,8.014455,8.025819,8.034786,8.003005,8.02219,A
	360.0,"VRBLANK @VIN=5V",1.287313,1.286838,1.288192,1.288011,1.290024,1.288889,1.289231,1.288516,1.288889,1.289412,1.28969,1.290473,1.291102,1.292333,1.289412,1.289881,1.288316,1.289738,1.288793,1.291169,1.288383,1.290167,1.287572,1.29095,1.289498,1.288956,1.292553,1.290454,1.291169,1.288802,1.292505,V
	370.0,"IRBLANK @RBALNK=0V",-242.7477,-240.8161,-239.1304,-239.0456,-238.659,-239.4321,-239.1587,-237.6324,-238.3385,-237.7832,-239.7337,-237.6984,-237.8398,-238.2169,-237.8398,-238.3668,-236.568,-239.1304,-237.4533,-237.7738,-237.3496,-237.7738,-237.3967,-237.6135,-236.7189,-237.6984,-238.2169,-238.3574,-237.2364,-237.161,-237.9246,uA
	380.0,"RON @BLANK=100MA",21.6293,21.86537,21.96518,22.04073,22.08691,22.11858,22.14301,22.16457,22.17755,22.19377,22.20883,22.21858,22.23593,22.24223,22.25464,22.26646,22.27124,22.27832,22.28194,22.2867,22.29567,22.30672,22.3071,22.31876,22.32162,22.32542,22.33154,22.33231,22.33841,22.34375,22.3363,OHMS
	430.0,"OUT TPLH",49.6241,49.71268,49.69739,49.98792,49.99098,49.98868,49.98868,49.99786,49.9948,49.9948,50.00014,49.9948,50.01926,59.72106,50.31855,50.49884,62.36644,52.62867,62.46955,62.48792,62.48865,55.98203,62.48865,62.48865,62.15186,62.48865,62.48792,62.494,62.48865,62.494,62.48865,nS
	430.1,"OUT TPHL",38.34369,38.68272,38.68578,38.68578,38.68807,38.68578,38.68578,38.68578,38.68578,38.68578,38.9409,38.69113,38.99738,38.68578,38.68578,38.71023,39.06463,38.90574,39.05469,38.69113,39.06685,38.69113,39.07074,39.07074,39.07373,39.07074,39.07679,39.07074,39.07067,39.0738,39.07074,nS
	440.0,"OUT RISE-TIME",20.63808,20.29599,20.30363,20.69922,20.68318,20.69693,20.70533,20.37922,20.69617,20.69387,20.4908,20.69769,20.55951,20.48009,20.30058,20.30745,20.30516,20.29599,20.30058,20.29675,20.29828,20.29751,20.29523,20.03941,20.28376,20.47315,20.16621,19.92492,20.04171,20.2479,20.34795,nS
	440.1,"OUT FALL-TIME",21.46518,21.09251,21.09251,21.10245,21.49353,21.49582,21.4966,21.44538,21.49353,21.49582,21.49652,21.50194,21.49353,21.50271,21.49582,21.49965,21.50041,21.49346,21.4836,21.5027,21.23238,21.505,21.50271,21.24232,21.46602,21.45379,21.22855,21.48742,21.49735,21.43163,21.09718,nS
	450.0,"TBLANK @RBLANK=100K",118.9294,119.257,119.2867,118.9818,118.9716,118.9667,118.9811,118.9862,118.9642,118.9749,118.9588,118.9893,118.9649,109.2379,118.6656,118.514,106.6177,116.3555,106.5146,106.4962,106.4955,113.0021,106.5206,106.4811,106.861,106.4739,108.3199,106.5189,106.5853,107.8146,108.3048,nS
	460.0,"TBLANK @RBLANK=200K",217.9352,216.4791,216.4908,216.229,216.2259,217.5239,216.831,216.0789,216.2042,215.3571,217.419,216.2221,216.1797,206.4958,215.8983,216.4465,201.1154,213.5882,203.715,202.9391,204.9629,210.2349,204.0117,203.7282,204.0866,203.7426,203.7505,204.9001,203.7282,204.3365,203.7282,nS
	470.0,"DRVCC CURRENT LIMIT",-201.3646,-200.1784,-199.704,-199.3157,-199.0546,-198.901,-198.7798,-198.6879,-198.5471,-198.5108,-198.3967,-198.3223,-198.2171,-198.1748,-198.176,-198.1273,-198.0758,-198.0751,-197.9939,-197.969,-197.9536,-197.955,-197.9803,-197.8714,-197.9183,-197.8779,-197.8327,-197.8683,-197.8103,-197.8229,-197.8026,mA
