
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	110.0,"IN @ 15V STRESS",-0.08374985,-0.07361888,-0.05996998,-0.0980524,-0.07898234,-0.07481077,-0.07898234,-0.06467979,-0.05520248,-0.1171224,-0.2165864,-0.1260615,-0.08792142,-0.06825548,-0.08255796,-0.05401061,-0.04328371,-0.0831539,-0.07361888,-0.08136607,-0.07361888,-0.0843458,-0.06527574,-0.1397681,-0.1361925,-0.1171224,-0.09507266,-0.06467979,-0.1290412,-0.05579842,-0.06467979,uA
	110.1,"IN @ -15V STRESS",-0.1975164,-0.1260615,-0.1552048,-0.1784464,-0.121294,-0.1683155,-0.1397681,-0.1290412,-0.1552625,-0.1587804,-0.2076474,-0.1617601,-0.1361925,-0.1975164,-0.1427477,-0.121294,-0.1683155,-0.1641439,-0.1260615,-0.1171224,-0.140364,-0.1236777,-0.1510909,-0.1617601,-0.1879814,-0.1695073,-0.140364,-0.1451315,-0.1415559,-0.140364,-0.1236777,uA
	120.0,"RBLANK @ 5V STRESS",131.5779,132.2935,132.3689,132.6702,132.7361,132.5195,132.8114,132.9338,132.6702,132.9997,132.9621,132.9997,133.1222,132.7361,133.1316,132.9621,132.9809,132.8303,133.1033,133.2352,132.8491,133.1222,133.1222,133.4131,133.1222,133.1033,133.0845,132.9621,133.2719,132.7832,133.0374,uA
	130.0,"BLANK @ 5V STRESS",-0.02140245,-0.04267075,-0.04001043,-0.03912365,-0.03528096,-0.02391498,-0.02494955,-0.03808908,-0.03084709,-0.02376718,-0.0373501,-0.07560061,-0.04547887,-0.03321182,-0.02228922,-0.02554073,-0.02715219,-0.02376718,-0.02966472,-0.03188166,-0.0302559,-0.0444443,-0.03084709,-0.0302559,-0.04207957,-0.05699265,-0.02494955,-0.01888992,-0.02376718,-0.02347159,-0.02493525,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",244.5548,245.9628,246.6468,247.0666,247.2142,247.7185,247.3595,247.6161,247.936,247.7025,247.9439,248.1923,248.22,248.1313,248.1211,247.953,248.051,248.1968,247.9407,248.0757,248.3136,248.4911,248.0457,248.3432,248.071,248.5118,248.3192,248.458,248.298,248.417,248.2533,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",256.4965,258.6397,258.7873,259.1535,258.7805,259.4411,259.3377,259.2148,260.1242,258.7391,259.6816,259.2218,259.7428,259.1452,259.3501,260.5035,260.3568,258.9475,260.4353,259.846,260.2853,259.6173,259.4588,260.2932,260.1619,259.0972,259.7801,259.8693,259.9049,260.1028,259.8881,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.630613,3.604518,3.609214,3.59529,3.603755,3.588651,3.622717,3.60372,3.609557,3.598952,3.604442,3.611653,3.597997,3.621495,3.608603,3.609328,3.629085,3.620125,3.601277,3.604098,3.611844,3.614017,3.603449,3.606198,3.596432,3.597997,3.620125,3.609557,3.602613,3.61173,3.606542,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.844276,5.901728,5.907912,5.907148,5.911496,5.903561,5.909585,5.90425,5.901806,5.920649,5.918209,5.92424,5.912792,5.916603,5.917672,5.919352,5.921259,5.921259,5.919963,5.903028,5.918819,5.902875,5.923703,5.924772,5.921259,5.906537,5.920649,5.917598,5.907148,5.910884,5.921259,mA
	185.0,"IDRVCC; MAX OUT CURRENT",112.3574,113.3748,114.1728,114.8763,113.8197,114.8298,114.1465,112.646,115.0016,113.6384,115.0875,114.8382,113.141,114.8382,114.3802,113.6479,114.9825,114.5245,114.6855,113.7146,112.4803,114.6998,115.0923,114.8525,112.807,114.9908,114.1083,112.3062,114.8823,113.6002,112.3122,mA
	190.0,"VFB @VIN=7.5V",1.22272,1.222666,1.222577,1.222545,1.222551,1.222495,1.222536,1.222564,1.222516,1.22255,1.222491,1.222503,1.222542,1.222471,1.222522,1.222511,1.22246,1.222477,1.222505,1.222494,1.222477,1.222534,1.222509,1.222494,1.222486,1.222512,1.222493,1.222497,1.222523,1.222483,1.222512,V
	200.0,"DRVCC @VIN=7.5V",5.25725,5.257212,5.256677,5.256677,5.256677,5.256677,5.25618,5.256677,5.256677,5.256524,5.256677,5.25618,5.256524,5.256371,5.256677,5.256677,5.256677,5.256677,5.25618,5.256371,5.256371,5.256065,5.256065,5.256371,5.256677,5.256371,5.256677,5.25618,5.25618,5.256677,5.256677,V
	200.1,"DRVCC @VIN=25V",5.265838,5.265342,5.265265,5.26523,5.26515,5.265226,5.265074,5.264921,5.265226,5.265074,5.264925,5.264925,5.264921,5.264577,5.264921,5.264921,5.264925,5.264925,5.264657,5.265074,5.264925,5.264581,5.264921,5.264925,5.264925,5.264581,5.264581,5.265226,5.264921,5.264921,5.264925,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.587837,8.130074,8.588791,8.553505,8.473396,8.54969,8.893967,8.244514,8.54969,8.54969,8.248329,8.745193,8.397102,8.206367,8.244514,8.244514,8.248329,8.248329,8.477211,8.703232,8.554459,8.515358,8.85582,8.554459,8.248329,8.210182,7.904053,9.046555,8.741379,8.244514,8.248329,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.257593,5.257212,5.256944,5.256791,5.256677,5.256677,5.256944,5.256944,5.256677,5.256677,5.256791,5.256677,5.256677,5.256715,5.256677,5.256371,5.25618,5.256677,5.256065,5.256371,5.256715,5.256677,5.256677,5.256371,5.256371,5.256677,5.25618,5.256677,5.25618,5.256065,5.256715,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.259882,5.259352,5.259219,5.258984,5.258918,5.258972,5.258785,5.258841,5.258853,5.258637,5.258905,5.258831,5.258583,5.258772,5.25845,5.258631,5.258643,5.258533,5.258644,5.258531,5.258695,5.258574,5.258598,5.258576,5.258701,5.258521,5.258509,5.258674,5.258524,5.258559,5.258647,V
	210.2,"DRVCC LOAD REG",2.288818,2.140045,2.275467,2.192497,2.241135,2.295494,1.841545,1.896858,2.176285,1.960754,2.114296,2.15435,1.906395,2.057076,1.772881,2.260208,2.463341,1.85585,2.578735,2.160072,1.979828,1.896858,1.921654,2.205849,2.33078,1.844406,2.328873,1.996994,2.344131,2.493858,1.932144,mV
	220.0,"DRVCC @VIN=6V",5.254001,5.253777,5.25328,5.253088,5.252978,5.253002,5.25274,5.252873,5.252716,5.252773,5.252983,5.252625,5.252792,5.252797,5.252521,5.252697,5.252673,5.252559,5.252745,5.252668,5.252707,5.252611,5.252654,5.252544,5.252883,5.25263,5.252749,5.25264,5.252454,5.252544,5.252878,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,V
	220.2,"DRVCC @DV -1%",5.191661,5.188575,5.187181,5.185957,5.18555,5.18543,5.185835,5.185273,5.185166,5.18513,5.184696,5.184717,5.184497,5.184264,5.184583,5.184279,5.184006,5.185647,5.185435,5.185238,5.18524,5.18545,5.185048,5.185183,5.184786,5.185079,5.184845,5.184869,5.185043,5.184591,5.184583,V
	220.3,"DRVCC DROPOUT VOLTAGE",408.3386,411.4246,412.8189,414.0425,414.4497,414.5699,414.1646,414.7263,414.8331,414.8693,415.3032,415.2823,415.5026,415.7352,415.4167,415.72,415.9937,414.3524,414.5641,414.7615,414.7596,414.5498,414.9513,414.8169,415.2136,414.9208,415.1544,415.1306,414.9561,415.4081,415.4167,mV
	230.0,"FB CURRENT @5V",0.05400304,0.04965053,0.05231066,0.05231066,0.05135006,0.05851048,0.04772932,0.04965053,0.05378136,0.04905939,0.05260623,0.0543725,0.05135006,0.05503754,0.04905939,0.05046334,0.05385525,0.05024167,0.05725431,0.04905939,0.05135006,0.04905939,0.04905939,0.05260623,0.05548089,0.05024167,0.05260623,0.05969275,0.04891161,0.05400304,0.04965053,uA
	240.0,"OUT HIGH @FB=1.2V",4.997736,4.997965,4.998233,4.997736,4.997812,4.997393,4.998233,4.998271,4.997965,4.997965,4.998271,4.997736,4.997965,4.99766,4.998157,4.998157,4.997698,4.997812,4.997965,4.998271,4.998157,4.997965,4.998233,4.997736,4.99766,4.997965,4.998157,4.997698,4.997965,4.997698,4.997812,V
	240.1,"FB UVLO(RISING)",1.086028,1.085771,1.086029,1.086104,1.086104,1.086076,1.08581,1.085351,1.085771,1.085953,1.085819,1.086267,1.085647,1.086028,1.085637,1.085685,1.085819,1.085924,1.08581,1.085637,1.085647,1.085647,1.085418,1.086333,1.085953,1.085886,1.085351,1.085819,1.085961,1.085961,1.085351,V
	240.2,"FB UVLO(FALLING)",0.9503215,0.9499205,0.9500064,0.9497772,0.9497772,0.9494717,0.9499205,0.9497772,0.9499109,0.9500732,0.9497868,0.9497772,0.9497008,0.9494717,0.9498441,0.9498918,0.9493952,0.9496149,0.9495385,0.9497008,0.9496244,0.9500732,0.9498059,0.9496244,0.9493475,0.9495385,0.9495385,0.9498059,0.9498059,0.9493952,0.9496244,V
	240.3,"HYSTERESIS",0.1357066,0.1358501,0.1360226,0.1363271,0.1363271,0.1366041,0.1358892,0.1355737,0.1358597,0.1358795,0.1360325,0.1364893,0.1359458,0.1365564,0.135793,0.135793,0.136424,0.1363093,0.1362712,0.1359363,0.1360222,0.1355734,0.1356119,0.1367089,0.1366053,0.1363475,0.1358125,0.1360134,0.1361555,0.1365661,0.1357266,V
	260.0,"IIN @IN=10V",0.05157703,0.04892388,0.04766762,0.05040182,0.06170092,0.04951505,0.0725567,0.04604188,0.05040182,0.04781542,0.04663306,0.04951505,0.05261159,0.04840659,0.05077131,0.04715034,0.04774152,0.05630645,0.04870218,0.04685475,0.04884998,0.04840659,0.04685475,0.05630645,0.04870218,0.04951505,0.05025403,0.05608476,0.05364615,0.04774152,0.04663306,uA
	260.1,"IIN @IN=-10V",-0.07443339,-0.05486496,-0.07332494,-0.07265987,-0.06209973,-0.01716413,-0.07044298,-0.07332494,-0.03843225,-0.07362053,-0.07738214,-0.08387798,-0.06416167,-0.06970402,-0.07155143,-0.07509851,-0.07384221,-0.06918668,-0.07265987,-0.07384221,-0.07502461,-0.07155143,-0.07384221,-0.07177311,-0.07568968,-0.07147753,-0.07295546,-0.06918668,-0.05943944,-0.07384221,-0.07509851,uA
	270.0,"OUT LOW @IN=1.8V",0.0001018774,0.0002546888,0.0001018774,0.0001018774,-0.0001655426,-1.273117E-05,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0003565566,-1.273117E-05,6.367454E-05,-1.273117E-05,-0.0001655426,6.367454E-05,-0.0001655426,-1.273117E-05,6.367454E-05,-1.273117E-05,-0.0001655426,0.0001018774,-1.273117E-05,-0.0001655426,-0.0001655426,6.367454E-05,-0.0001655426,-1.273117E-05,-0.0001655426,6.367454E-05,-1.273117E-05,V
	270.1,"INH THRESHOLD @VIN=5V",2.31317,2.310575,2.310422,2.309257,2.308285,2.308514,2.308743,2.308418,2.308514,2.30798,2.308342,2.30798,2.307349,2.307521,2.307693,2.307521,2.307673,2.307808,2.307349,2.307349,2.307673,2.307521,2.307673,2.307597,2.307292,2.307197,2.30733,2.307425,2.306757,2.306987,2.307349,V
	270.2,"INL THRESHOLD @VIN=5V",1.321787,1.321787,1.321959,1.322036,1.321787,1.321501,1.322417,1.322341,1.322131,1.322417,1.322112,1.32257,1.322036,1.322398,1.322417,1.322704,1.322093,1.322474,1.322436,1.322704,1.322704,1.322779,1.322436,1.322417,1.321959,1.322398,1.322417,1.322855,1.32257,1.321959,1.322417,V
	270.3,"HYSTERESIS",0.9913836,0.9887877,0.9884624,0.9872208,0.9864979,0.9870129,0.9863262,0.9860773,0.9863825,0.9855623,0.9862299,0.9854097,0.9853134,0.9851227,0.9852753,0.9848166,0.9855804,0.9853334,0.9849129,0.9846449,0.9849691,0.9847422,0.9852371,0.9851799,0.9853325,0.9847984,0.9849129,0.9845705,0.9841871,0.9850273,0.9849319,V
	290.0,"ISD @SD=9V",0.05719322,0.05077131,0.05364615,0.04951505,0.05394174,0.05312887,0.05364615,0.0578583,0.05018013,0.0522421,0.05136248,0.05018013,0.05660204,0.05630645,0.07285229,0.05246379,0.04774152,0.05136248,0.05246379,0.05312887,0.04870218,0.05157703,0.05187262,0.05077131,0.04951505,0.04921946,0.05312887,0.05135534,0.05312887,0.04951505,0.05246379,uA
	300.0,"VSD(RISING) THRESHOLD",0.6219269,0.6213158,0.6213158,0.6210206,0.6205623,0.6199607,0.6211352,0.6210206,0.6205623,0.6205623,0.6204095,0.6203235,0.620419,0.6200944,0.6205718,0.6205623,0.6199425,0.6204382,0.6200657,0.6200944,0.6202185,0.6209347,0.6202853,0.6202663,0.6197133,0.6200944,0.6200944,0.6204,0.6201803,0.6196274,0.6207151,V
	300.1,"VSD(FALLING) THRESHOLD",0.4928463,0.4910528,0.4900988,0.4894026,0.4894026,0.4892498,0.4889156,0.4889442,0.4886482,0.4887915,0.4887628,0.4883713,0.4886482,0.4884095,0.4881039,0.4881899,0.4884095,0.4881039,0.4883713,0.4884095,0.4880657,0.4878843,0.4880466,0.4879607,0.4877983,0.4879607,0.487913,0.4877219,0.4877601,0.4879607,0.4879607,V
	300.2,"HYSTERESIS",0.1290807,0.130263,0.131217,0.131618,0.1311597,0.1307108,0.1322197,0.1320764,0.1319141,0.1317708,0.1316467,0.1319523,0.1317708,0.1316849,0.1324679,0.1323724,0.131533,0.1323342,0.1316944,0.1316849,0.1321528,0.1330504,0.1322387,0.1323056,0.131915,0.1321337,0.1321814,0.132678,0.1324202,0.1316667,0.1327544,V
	310.0,"VEN(RISING) THRESHOLD",1.211741,1.21156,1.211436,1.211265,1.21113,1.211169,1.211025,1.21113,1.211236,1.210949,1.211102,1.21113,1.211025,1.211025,1.211102,1.211102,1.21113,1.211025,1.210958,1.211063,1.211246,1.210949,1.210949,1.211102,1.211025,1.210863,1.210787,1.211102,1.210863,1.211102,1.210949,V
	310.1,"VEN(FALLING) THRESHOLD",1.07736,1.077188,1.077208,1.077188,1.077208,1.077017,1.077055,1.076893,1.077055,1.077017,1.076979,1.077208,1.076749,1.076893,1.076816,1.076893,1.076893,1.076893,1.076931,1.076777,1.076749,1.076816,1.076674,1.077084,1.076816,1.076893,1.076816,1.076893,1.076979,1.076626,1.076749,V
	310.2,"HYSTERESIS",0.1343813,0.1343718,0.1342287,0.1340761,0.1339226,0.1341524,0.1339703,0.1342373,0.134181,0.1339321,0.1341228,0.1339226,0.1342764,0.1341324,0.1342859,0.1342087,0.1342373,0.1341324,0.1340275,0.1342859,0.1344967,0.1341333,0.1342754,0.1340179,0.1342096,0.1339703,0.1339712,0.1342087,0.1338844,0.1344757,0.1342001,V
	320.0,"RONH @OUT=-100MA",5.05696,5.064303,5.09026,5.102465,5.111526,5.116492,5.121936,5.126033,5.129088,5.133003,5.1352,5.137483,5.140538,5.142925,5.143785,5.146649,5.147413,5.148178,5.15132,5.152752,5.152752,5.154184,5.15428,5.15514,5.155904,5.15619,5.156571,5.157432,5.158959,5.158577,5.160391,OHM
	320.1,"RONL @OUT=100MA",0.4052153,0.3880383,0.3876563,0.3874653,0.3879906,0.3872504,0.3874653,0.3870594,0.3867036,0.3872504,0.3869639,0.3872265,0.3878235,0.3870594,0.3884897,0.3865126,0.3878235,0.3887762,0.3884897,0.3887523,0.3878235,0.3883942,0.3874653,0.388227,0.3880622,0.3895641,0.3887762,0.3878235,0.3890866,0.3880622,0.3878235,OHM
	320.2,"RONL @VIN=0V",8.723693,8.643821,8.62665,8.617866,8.615191,8.60842,8.605365,8.599549,8.598498,8.598498,8.594783,8.596207,8.592396,8.590773,8.590773,8.587335,8.585616,8.587049,8.585521,8.584279,8.582561,8.584279,8.580851,8.583993,8.583229,8.583993,8.583993,8.580277,8.58237,8.580182,8.5777,OHM
	340.0,"IPU @VIN=8V",8.473244,8.558646,8.572483,8.589272,8.582023,8.602727,8.603778,8.621339,8.595383,8.573915,8.59271,8.583169,8.598525,8.580973,8.603108,8.54882,8.567136,8.569523,8.590896,8.572674,8.568759,8.574106,8.570191,8.563039,8.59395,8.56981,8.563698,8.601486,8.59395,8.592327,8.568759,A
	340.1,"IPD @VIN=8V",7.912638,7.876665,7.882586,7.87209,7.890129,7.899574,7.905017,7.885546,7.880102,7.874764,7.877907,7.871422,7.867898,7.891562,7.876665,7.869513,7.860354,7.856439,7.852628,7.85959,7.86255,7.89395,7.88249,7.881726,7.861214,7.856343,7.876292,7.870275,7.863791,7.861214,7.868653,A
	360.0,"VRBLANK @VIN=5V",1.280406,1.278544,1.281703,1.280949,1.281026,1.280863,1.282247,1.282084,1.282275,1.282925,1.28301,1.282275,1.283773,1.282409,1.281188,1.282313,1.283306,1.283535,1.284146,1.282208,1.281388,1.283316,1.281512,1.282925,1.281026,1.282696,1.283392,1.28238,1.284232,1.283087,1.285292,V
	370.0,"IRBLANK @RBALNK=0V",-239.0079,-238.1037,-237.6324,-237.5853,-237.0111,-236.8791,-236.4077,-237.1327,-235.6639,-236.4077,-236.3323,-236.3323,-236.3323,-236.2475,-236.7189,-235.6733,-236.1249,-235.2868,-236.8791,-236.1155,-234.9191,-236.2286,-236.3323,-236.4266,-235.8902,-236.1155,-235.7299,-236.1438,-235.5885,-235.2868,-235.0511,uA
	380.0,"RON @BLANK=100MA",23.23929,23.48506,23.24348,23.21162,23.22383,23.21295,23.17957,23.16772,23.17937,23.18109,23.19501,23.18871,23.18854,23.19196,23.18282,23.17499,23.17365,23.17365,23.17499,23.18282,23.18033,23.17822,23.17899,23.18282,23.18814,23.18852,23.17937,23.18301,23.17365,23.17593,23.17383,OHMS
	430.0,"OUT TPLH",63.29208,63.68845,63.68538,63.6914,63.68845,63.68845,63.68845,63.68845,63.69839,63.69146,63.69839,63.69913,63.69146,63.69839,63.69146,63.69839,63.69839,63.69828,63.69839,63.69839,63.69839,63.68845,63.72124,63.69839,63.69532,63.69839,63.69839,63.95726,64.0091,63.90832,63.69839,nS
	430.1,"OUT TPHL",39.87026,39.87333,39.8802,39.87714,40.27121,40.27656,40.27502,40.20097,40.27426,40.27656,40.27961,40.28572,40.28495,40.2865,40.27656,40.27656,40.27961,40.27961,40.27961,40.2865,40.27961,40.27961,40.27961,40.2865,40.27961,40.27961,40.27656,40.2865,40.2865,40.27961,40.28572,nS
	440.0,"OUT RISE-TIME",20.66796,20.31433,20.39297,20.71075,20.71075,20.58854,20.71458,20.70465,20.70464,20.71075,20.71076,20.71458,20.75042,20.71611,20.70464,20.72375,21.05973,20.90014,21.0994,21.09864,20.87034,21.10245,21.10857,21.09405,21.10245,20.7573,20.9116,21.09627,21.10628,21.10093,21.10857,nS
	440.1,"OUT FALL-TIME",21.37667,21.45831,21.44845,21.65235,21.8448,21.64013,21.85474,21.84785,21.83485,21.83258,21.84862,21.85466,21.67986,21.62782,21.84931,21.66687,21.4813,21.5248,21.59656,21.48123,21.48123,21.48055,21.47442,21.48428,21.48123,21.48666,21.47436,21.46901,21.48123,21.47436,21.48512,nS
	450.0,"TBLANK @RBLANK=100K",109.4681,109.0645,109.0892,109.0688,109.0609,109.1041,109.0861,109.0861,109.051,109.0579,110.4006,109.1005,109.0687,109.0546,109.0831,109.1013,109.0546,109.1661,110.3251,109.6254,110.2856,110.5255,110.891,109.1013,109.2552,110.86,109.629,110.6874,110.3736,110.3882,111.0037,nS
	460.0,"TBLANK @RBLANK=200K",210.3296,207.8118,208.0698,208.0531,208.0668,208.0812,208.1958,208.0812,209.2663,208.7815,208.0712,208.0561,209.241,209.0041,208.8713,208.0712,209.2088,209.1479,208.064,209.3669,209.8371,208.0812,208.0951,208.0568,208.0886,209.3238,208.0856,209.6357,207.8072,207.8469,208.0568,nS
	470.0,"DRVCC CURRENT LIMIT",-200.6046,-199.6288,-199.2358,-198.9806,-198.7787,-198.6928,-198.542,-198.4183,-198.4199,-198.3134,-198.2914,-198.2207,-198.149,-198.151,-198.0919,-198.0495,-198.01,-197.9642,-197.9387,-197.9038,-197.9253,-197.8648,-197.8526,-197.8861,-197.8479,-197.7757,-197.7774,-197.7935,-197.7434,-197.803,-197.7207,mA
