
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	15.1,"IVIN; PRE-STRESS @VIN=15V",252.425,254.2541,254.831,255.744,255.6546,255.8746,256.1663,256.1505,256.6252,256.5086,256.4804,256.8704,256.4364,256.6467,256.7931,256.6385,256.8858,257.0376,256.6846,256.7973,257.0993,256.7097,256.9107,256.9696,256.8366,256.6983,257.1803,257.2427,256.7079,257.0005,257.3736,uA
	18.0,"IVIN ;ABS MAX @VIN=28V",272.2289,273.8757,272.3192,271.8438,272.058,273.525,271.8708,273.7236,272.6666,274.847,274.5434,273.5958,272.369,274.4291,274.7471,273.4153,272.9998,274.163,273.823,274.8896,274.5977,274.6752,274.701,274.7329,271.9311,273.6936,274.1839,273.8899,274.0314,272.4654,273.5944,uA
	80.0,"DRVCC VOLTAGE",9.998767,9.998774,9.999461,9.99869,9.998774,9.998774,9.998697,9.998774,9.998545,9.998919,9.998697,9.998162,9.998162,9.998697,9.999461,9.999461,9.998774,9.999461,9.998919,9.998774,9.998774,9.998774,9.998774,9.998162,9.998697,9.99885,9.998774,9.998774,9.998774,9.999454,9.998774,V
	80.1,"DRVCC HIGH STRESS @DRVCC=10V",0.2312728,0.234126,0.235407,0.2353316,0.2359349,0.237837,0.2355955,0.2373007,0.2369236,0.2378559,0.2391086,0.2396176,0.2373007,0.2386467,0.2361611,0.2348895,0.237903,0.2376014,0.2403519,0.2373761,0.2385713,0.2363204,0.2388069,0.2370745,0.2349923,0.2366126,0.2370745,0.2390237,0.2373666,0.2369331,0.2403142,mA
	80.2,"DRVCC LOW STRESS @DRVCC=10V",0.239184,0.2411436,0.2411342,0.2397967,0.2419241,0.2422257,0.2424237,0.244976,0.2412567,0.2425651,0.2431683,0.2400794,0.2441569,0.2447593,0.2424991,0.2451364,0.2458424,0.243469,0.2426593,0.2438178,0.2429798,0.2437329,0.2433286,0.2433936,0.2451364,0.244976,0.2420278,0.2461157,0.2456538,0.2418581,0.2427253,mA
	90.0,"FB @ 9.3V STRESS",-0.4719183,-0.4243071,-0.4338409,-0.5344259,-0.5481306,-0.39511,-0.439146,-0.3861721,-0.4719183,-0.390939,-0.4480839,-0.4243071,-0.4201361,-0.5177994,-0.4719183,-0.4034521,-0.429074,-0.5094574,-0.4201361,-0.4153692,-0.4338409,-0.5963376,-0.5302548,-0.4159651,-0.4153692,-0.39511,-0.4963485,-0.4052396,-0.4838354,-0.5029029,-0.4392036,uA
	100.0,"EN @ 9.3V STRESS",-0.4987319,-0.4534466,-0.429074,-0.567794,-0.5201829,-0.4338409,-0.4046438,-0.4987319,-0.481452,-0.4046438,-0.4719183,-0.429074,-0.4796644,-0.4796644,-0.3873639,-0.4439129,-0.4243071,-0.4457004,-0.4337833,-0.4415294,-0.5433637,-0.5344259,-0.5725608,-0.4534466,-0.5463431,-0.4201361,-0.5767319,-0.429074,-0.5272756,-0.5177994,-0.4243071,uA
	110.0,"IN @ 15V STRESS",-0.0462634,-0.07361888,-0.06467979,-0.1129508,-0.1260615,-0.04983904,-0.05520248,-0.07898234,-0.06229607,-0.07898234,-0.07361888,-0.1195061,-0.08553763,-0.06467979,-0.06229607,-0.06348796,-0.05991234,-0.06885137,-0.1641439,-0.05991234,-0.1117589,-0.102224,-0.140364,-0.06646764,-0.1099712,-0.07302293,-0.1427477,-0.0909011,-0.102224,-0.1361925,-0.05460655,uA
	110.1,"IN @ -15V STRESS",-0.1099712,-0.1742748,-0.1451315,-0.1552048,-0.1641439,-0.1599723,-0.140364,-0.1599723,-0.1552625,-0.121294,-0.1117589,-0.1695073,-0.1171224,-0.121294,-0.1510333,-0.1641439,-0.1314249,-0.121294,-0.1314249,-0.1451315,-0.2189702,-0.1599723,-0.1695073,-0.1451315,-0.1552048,-0.1314249,-0.1593764,-0.1742748,-0.1987083,-0.1617601,-0.1224859,uA
	120.0,"RBLANK @ 5V STRESS",131.8321,132.1805,132.7832,132.7832,132.9809,133.1975,132.7832,133.3378,133.0374,132.9809,133.3387,132.8962,133.4508,133.2352,133.2719,133.4131,133.3002,133.1975,133.2813,133.4979,133.5732,133.2813,133.4979,133.4131,133.4037,133.4979,133.4131,133.3378,133.7239,133.6391,133.1222,uA
	130.0,"BLANK @ 5V STRESS",-0.03912365,-0.02376718,-0.04725242,-0.02611762,-0.05079952,-0.05020834,-0.03542875,-0.02022008,-0.03055149,-0.03779349,-0.02376718,-0.03542875,-0.02833456,-0.02656101,-0.02833456,-0.02419627,-0.04015822,-0.02022008,-0.02833456,-0.03335962,-0.02081127,-0.04488769,-0.03099488,-0.03764569,-0.01888992,-0.02125465,-0.03188166,-0.02833456,-0.03779349,-0.08696657,-0.0586184,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",244.2128,246.302,247.2638,247.759,247.8261,248.3043,248.5591,248.4126,248.4953,248.7365,248.3905,248.818,248.7574,249.0212,249.1584,248.7716,249.0431,249.0494,249.1407,249.2352,249.3081,249.1209,249.3649,249.251,249.3139,249.2482,249.2592,249.4769,249.4249,248.7088,249.3467,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",256.0182,259.2602,258.9398,260.2378,259.6949,259.629,260.1044,259.9752,260.2614,259.9827,260.4867,260.4607,260.5121,261.2779,259.8001,261.0651,260.5256,260.9268,260.9517,260.9042,260.591,262.0055,257.781,259.7845,261.3843,261.0756,261.243,260.6248,260.6402,260.4211,260.1896,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.605892,3.592198,3.619323,3.604098,3.618903,3.627104,3.612951,3.61604,3.62329,3.611233,3.622832,3.610206,3.608985,3.610206,3.617262,3.630307,3.616651,3.628058,3.601315,3.633056,3.604862,3.619323,3.629391,3.605625,3.626077,3.612455,3.608641,3.614628,3.61478,3.611997,3.609901,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.909968,5.925842,5.92424,5.907148,5.911343,5.925842,5.926378,5.922482,5.92485,5.917598,5.921796,5.91645,5.917598,5.913939,5.915765,5.916297,5.923703,5.905241,5.910501,5.898979,5.913939,5.923703,5.902875,5.896766,5.921185,5.910121,5.917672,5.923092,5.915083,5.900432,5.923703,mA
	185.0,"IDRVCC; MAX OUT CURRENT",113.054,112.9586,113.8793,111.9245,112.4398,113.0397,114.5436,112.0247,113.915,111.7957,112.2907,112.1237,112.1106,112.4588,112.0724,111.785,112.1727,113.6838,114.5603,114.3754,112.4827,114.5197,113.6634,114.3909,112.8452,111.7957,112.7117,111.9293,111.9376,112.1619,111.8327,mA
	190.0,"VFB @VIN=7.5V",1.222752,1.222596,1.222597,1.222541,1.222517,1.222535,1.222494,1.222506,1.222482,1.222498,1.222495,1.222435,1.222499,1.222486,1.222478,1.222493,1.222475,1.222483,1.222483,1.222475,1.222488,1.222471,1.222469,1.222478,1.222442,1.222469,1.222455,1.222475,1.222474,1.222483,1.222433,V
	200.0,"DRVCC @VIN=7.5V",5.257593,5.257212,5.256677,5.256944,5.256677,5.256371,5.256104,5.256104,5.256677,5.256104,5.256371,5.25618,5.256104,5.256065,5.256065,5.256065,5.25618,5.256104,5.256371,5.25618,5.255989,5.256065,5.256065,5.25618,5.25618,5.256065,5.256065,5.256371,5.256027,5.256065,5.256104,V
	200.1,"DRVCC @VIN=25V",5.265342,5.265226,5.265226,5.264921,5.264925,5.265226,5.265226,5.264581,5.264581,5.265226,5.264925,5.264925,5.264581,5.264921,5.264925,5.264925,5.264921,5.264921,5.265074,5.264581,5.264657,5.264925,5.264581,5.264921,5.264733,5.264581,5.264921,5.264921,5.265074,5.264925,5.264581,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",7.748604,8.014679,8.54969,7.977486,8.248329,8.85582,9.122849,8.477211,7.904053,9.122849,8.554459,8.745193,8.477211,8.85582,8.859634,8.859634,8.741379,8.817673,8.703232,8.400917,8.667946,8.859634,8.515358,8.741379,8.553505,8.515358,8.85582,8.550644,9.046555,8.859634,8.477211,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.25725,5.257135,5.256371,5.256677,5.256677,5.256371,5.2566,5.256677,5.2566,5.256371,5.256065,5.256715,5.256371,5.256065,5.25618,5.25618,5.256371,5.256371,5.25618,5.256065,5.25618,5.25618,5.25618,5.256065,5.256371,5.256371,5.256065,5.256677,5.256677,5.25618,5.256065,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.259912,5.259377,5.258967,5.258871,5.258724,5.258687,5.258722,5.258524,5.258648,5.2586,5.258627,5.258617,5.258465,5.258574,5.258518,5.258299,5.258567,5.258457,5.258627,5.258469,5.25831,5.258424,5.258386,5.258425,5.258434,5.258213,5.25841,5.25848,5.258362,5.258404,5.258209,V
	210.2,"DRVCC LOAD REG",2.662659,2.241135,2.596855,2.194405,2.047539,2.316475,2.121925,1.847267,2.047539,2.229691,2.561569,1.90258,2.094269,2.508163,2.338409,2.119064,2.196312,2.086639,2.447128,2.403259,2.130508,2.243996,2.205849,2.35939,2.063751,1.842499,2.345085,1.803398,1.685143,2.223969,2.14386,mV
	220.0,"DRVCC @VIN=6V",5.253877,5.253399,5.253002,5.253026,5.252692,5.252959,5.252578,5.252697,5.252548,5.252578,5.252443,5.252711,5.252429,5.252511,5.252195,5.252362,5.252559,5.252176,5.252668,5.252324,5.252405,5.252295,5.252286,5.252291,5.252186,5.252396,5.252291,5.252458,5.252176,5.2523,5.252343,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.62,V
	220.2,"DRVCC @DV -1%",5.193538,5.187221,5.184848,5.183047,5.182779,5.182009,5.181581,5.181393,5.180718,5.18068,5.180377,5.179948,5.180087,5.179555,5.179537,5.179521,5.179069,5.179219,5.199999,5.199702,5.199314,5.199213,5.198919,5.199244,5.198842,5.198955,5.198838,5.19868,5.198692,5.198832,5.198842,V
	220.3,"DRVCC DROPOUT VOLTAGE",406.4617,412.7789,415.1516,416.9521,417.2201,417.9907,418.4179,418.6068,419.281,419.3192,419.6224,420.0516,419.9124,420.4445,420.4626,420.4788,420.9308,420.7802,420.001,420.2976,420.6858,420.7869,421.0806,420.7563,421.1578,421.0453,421.1617,421.3199,421.3076,421.1683,421.1578,mV
	230.0,"FB CURRENT @5V",-0.02292861,0.05364073,0.04839436,0.05378136,0.05201509,0.05201509,0.05481586,0.05260623,0.05548089,0.05400304,0.04965053,0.05518532,0.04913328,0.05400304,0.0543725,0.04905939,0.05135006,0.05312347,0.05024167,0.04780322,0.05585035,0.05046334,0.05378136,0.05378136,0.05725431,0.05312347,0.05075892,0.05488975,0.05312347,0.05378136,0.05518532,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997698,4.998271,4.997698,4.997812,4.997965,4.997698,4.997812,4.997698,4.997698,4.997965,4.997965,4.998157,4.997965,4.997698,4.997965,4.998157,4.997698,4.997965,4.997965,4.997812,4.997965,4.997698,4.998233,4.997812,4.997698,4.997812,4.997965,4.997965,4.997698,4.997736,V
	240.1,"FB UVLO(RISING)",1.086333,1.086095,1.085961,1.086104,1.085924,1.085618,1.085685,1.085418,1.085838,1.086104,1.085876,1.085532,1.085351,1.085113,1.085953,1.085886,1.085647,1.085971,1.085494,1.085771,1.085494,1.085494,1.08581,1.085485,1.085618,1.085943,1.085838,1.085647,1.085685,1.085886,1.085723,V
	240.2,"FB UVLO(FALLING)",0.9503692,0.9496244,0.9497868,0.9495385,0.949634,0.9497772,0.9497772,0.9500064,0.9493189,0.9495385,0.9497772,0.9493952,0.9500064,0.9498918,0.9497008,0.9499586,0.9498059,0.9494717,0.9497772,0.9500064,0.9497772,0.9493952,0.9494717,0.9498441,0.9497008,0.9495385,0.9494812,0.9497008,0.9496149,0.9493952,0.9496244,V
	240.3,"HYSTERESIS",0.135964,0.1364704,0.1361746,0.1365659,0.1362902,0.1358408,0.1359075,0.1354113,0.1365194,0.1365659,0.1360992,0.1361369,0.1353446,0.1352208,0.1362519,0.1359274,0.1358408,0.1364992,0.1357168,0.1357642,0.1357168,0.1360988,0.1363381,0.1356404,0.1359172,0.1364048,0.1363571,0.1359458,0.1360699,0.1364908,0.1360985,V
	260.0,"IIN @IN=10V",0.05187262,0.05018013,0.04870218,0.04988454,0.05018013,0.04840659,0.04899777,0.05077131,0.04899777,0.0549763,0.04899777,0.04840659,0.04951505,0.04840659,0.05239705,0.05077131,0.04766762,0.0523899,0.0549763,0.05018013,0.04774152,0.04670696,0.04774152,0.05025403,0.03725525,0.05246379,0.04899777,0.04840659,0.05121469,0.05719322,0.05423733,uA
	260.1,"IIN @IN=-10V",-0.07480293,-0.07716045,-0.07332494,-0.07679097,-0.07509851,-0.07443339,-0.07863843,-0.06940837,-0.07804721,-0.06793045,-0.0761998,-0.07856448,-0.07384221,-0.07989468,-0.07738214,-0.07517241,-0.07863843,-0.07628085,-0.06793045,-0.07568968,-0.07628085,-0.07620696,-0.07628085,-0.07243818,-0.07982078,-0.07243818,-0.07738214,-0.07989468,-0.07767773,-0.0667481,-0.0720687,uA
	270.0,"OUT LOW @IN=1.8V",-0.0001655426,0.0001018774,-0.0001655426,-0.0001655426,-0.0001655426,-0.000509368,6.367454E-05,-1.273117E-05,-1.273117E-05,-0.0001655426,0.0001400802,-1.273117E-05,-0.0001655426,0.0001018774,-0.0001655426,-0.0001655426,-1.273117E-05,-1.273117E-05,-0.0001655426,-1.273117E-05,0.0001018774,-0.0001655426,-0.0001655426,-1.273117E-05,0.0002546888,-0.0001655426,-1.273117E-05,6.367454E-05,-1.273117E-05,-1.273117E-05,-0.0001655426,V
	270.1,"INH THRESHOLD @VIN=5V",2.312236,2.309963,2.308418,2.308304,2.308285,2.307349,2.30798,2.307673,2.307197,2.306757,2.306509,2.307349,2.306757,2.306585,2.30691,2.305842,2.306414,2.305842,2.307063,2.3059,2.306776,2.305976,2.306129,2.306129,2.306299,2.30569,2.305594,2.306301,2.306109,2.306129,2.306129,V
	270.2,"INL THRESHOLD @VIN=5V",1.321501,1.321501,1.322093,1.322074,1.322246,1.32257,1.322417,1.322855,1.322093,1.322074,1.322436,1.322417,1.322721,1.322704,1.322436,1.322417,1.32257,1.322417,1.323008,1.322781,1.322704,1.32257,1.322169,1.322855,1.322474,1.32257,1.322855,1.322779,1.322093,1.322685,1.322569,V
	270.3,"HYSTERESIS",0.9907351,0.9884624,0.9863253,0.9862299,0.9860392,0.9847794,0.9855623,0.9848185,0.9851036,0.984683,0.9840727,0.9849319,0.9840355,0.983881,0.9844732,0.9834251,0.9838438,0.9834251,0.9840555,0.983119,0.9840717,0.9834061,0.9839592,0.9832735,0.9838247,0.98312,0.9827394,0.9835224,0.9840164,0.9834433,0.9835596,V
	290.0,"ISD @SD=9V",0.05143638,0.04774152,0.05312887,0.05018013,0.04870218,0.05077131,0.05142923,0.05719322,0.05364615,0.05018013,0.05246379,0.04774152,0.05136248,0.05423733,0.05342446,0.05312887,0.05105975,0.05142923,0.05187262,0.05246379,0.04899777,0.05608476,0.04840659,0.05077131,0.04080232,0.04840659,0.05253769,0.05128859,0.05364615,0.05136248,0.05608476,uA
	300.0,"VSD(RISING) THRESHOLD",0.6220511,0.6207914,0.6206291,0.6203235,0.6207055,0.6203235,0.6204382,0.6205623,0.6196274,0.6200944,0.6201039,0.6201135,0.6207914,0.6204382,0.6200188,0.6202663,0.6199807,0.6198279,0.6201326,0.6202185,0.6202567,0.6197993,0.6195701,0.6205909,0.6197993,0.6194746,0.6198756,0.6200188,0.6195701,0.6195701,0.6198756,V
	300.1,"VSD(FALLING) THRESHOLD",0.4907854,0.4886482,0.4877983,0.4874268,0.4871499,0.4869494,0.4864337,0.4862723,0.4862723,0.4860526,0.4858999,0.4860813,0.4859285,0.4858235,0.4857098,0.4855856,0.4857098,0.4855188,0.4855188,0.4854424,0.4852514,0.4853565,0.4853182,0.48528,0.4851273,0.4849936,0.4850986,0.4850509,0.4851655,0.4851273,0.4847071,V
	300.2,"HYSTERESIS",0.1312656,0.1321433,0.1328308,0.1328967,0.1335556,0.1333742,0.1340045,0.13429,0.1333551,0.1340417,0.134204,0.1340322,0.134863,0.1346147,0.1343091,0.1346806,0.1342709,0.1343091,0.1346138,0.1347761,0.1350053,0.1344428,0.1342518,0.1353109,0.134672,0.134481,0.134777,0.134968,0.1344046,0.1344428,0.1351685,V
	310.0,"VEN(RISING) THRESHOLD",1.211637,1.211408,1.211169,1.211169,1.211025,1.211102,1.211102,1.210787,1.210958,1.21113,1.210863,1.210949,1.210949,1.210949,1.210863,1.210863,1.210949,1.211102,1.211025,1.210788,1.211025,1.210796,1.210788,1.210806,1.210825,1.210787,1.210635,1.210863,1.210788,1.210863,1.210825,V
	310.1,"VEN(FALLING) THRESHOLD",1.077589,1.077208,1.077236,1.077084,1.077017,1.076816,1.076893,1.076883,1.076893,1.077084,1.077055,1.076893,1.076883,1.076816,1.077055,1.077017,1.077017,1.077122,1.076712,1.076893,1.076893,1.07674,1.076883,1.076816,1.076864,1.076979,1.076864,1.076893,1.076816,1.077065,1.076893,V
	310.2,"HYSTERESIS",0.1340475,0.1342001,0.1339331,0.1340857,0.1340084,0.1342859,0.1342087,0.1339035,0.1340656,0.1340466,0.1338081,0.1340561,0.1340656,0.1341333,0.1338081,0.1338463,0.1339321,0.1339798,0.1343136,0.1338949,0.1341324,0.1340561,0.1339045,0.1339903,0.1339607,0.1338081,0.1337709,0.1339703,0.1339722,0.1337986,0.1339321,V
	320.0,"RONH @OUT=-100MA",5.016967,5.076126,5.107334,5.12499,5.133003,5.142066,5.146746,5.152752,5.157432,5.159628,5.16468,5.16573,5.169645,5.171459,5.175748,5.176512,5.177943,5.178899,5.180331,5.184819,5.186347,5.187589,5.189498,5.190166,5.19093,5.192545,5.194073,5.19541,5.194837,5.195887,5.195219,OHM
	320.1,"RONL @OUT=100MA",0.3814532,0.3835304,0.3858202,0.386417,0.3878235,0.3878235,0.3872504,0.3874653,0.3874653,0.3888001,0.3883249,0.388227,0.3885852,0.3874653,0.3887523,0.3887762,0.3883942,0.389588,0.3893492,0.3895641,0.3888001,0.389588,0.3892537,0.3900177,0.3885852,0.3898506,0.3901132,0.3885852,0.3893492,0.3914742,0.3889911,OHM
	320.2,"RONL @VIN=0V",8.683231,8.633516,8.617197,8.605365,8.599931,8.593828,8.590009,8.587144,8.583611,8.583229,8.580182,8.57598,8.574835,8.572448,8.572448,8.573211,8.568724,8.571779,8.568637,8.566823,8.56329,8.564054,8.56262,8.562907,8.560233,8.564054,8.56262,8.558801,8.559183,8.561093,8.557941,OHM
	340.0,"IPU @VIN=8V",7.803773,7.792418,7.788121,7.796992,7.814936,7.792418,7.810639,7.791558,7.841273,7.783155,7.823712,7.812263,7.809493,7.827436,7.813694,7.777912,7.758633,7.777053,7.78793,7.816836,7.819988,7.782869,7.827436,7.780013,7.771801,7.801577,7.757296,7.790795,7.758442,7.756531,7.797279,A
	340.1,"IPD @VIN=8V",8.073424,8.035836,8.012259,8.001573,7.993084,8.033258,8.025914,8.019994,7.988605,8.017511,7.983925,8.008353,8.006921,8.018274,8.00883,8.035836,8.032398,8.029343,8.02219,8.016938,8.002241,8.022859,7.983543,8.009021,8.016079,8.032112,8.016079,7.994706,8.025914,8.019994,7.978578,A
	360.0,"VRBLANK @VIN=5V",1.279985,1.281341,1.281627,1.28343,1.28407,1.280949,1.282619,1.283468,1.283908,1.283306,1.281331,1.283231,1.282925,1.284623,1.282313,1.283154,1.283621,1.28179,1.282515,1.283297,1.282581,1.284451,1.282839,1.282429,1.285301,1.281331,1.28384,1.283392,1.284232,1.284347,1.281923,V
	370.0,"IRBLANK @RBALNK=0V",-238.3668,-236.9828,-237.3213,-237.1327,-236.634,-236.634,-235.8053,-236.2569,-235.0417,-235.6639,-234.6081,-237.1525,-234.872,-235.5225,-234.7872,-234.4864,-235.6262,-235.2868,-236.0307,-234.5901,-234.9851,-234.872,-235.1266,-234.6835,-234.7212,-235.5131,-234.7495,-234.3073,-234.6835,-234.7401,-235.5885,uA
	380.0,"RON @BLANK=100MA",22.77806,23.01413,23.12938,23.18585,23.22536,23.25609,23.28491,23.30035,23.32021,23.33508,23.3492,23.35683,23.36905,23.38414,23.39404,23.39348,23.40283,23.4055,23.41199,23.42325,23.41713,23.43144,23.43678,23.43469,23.44232,23.44901,23.45149,23.45589,23.45741,23.46198,23.45914,OHMS
	430.0,"OUT TPLH",49.62792,49.98792,49.98792,49.98792,49.98792,49.98792,49.98181,49.98792,49.98792,61.49889,50.01314,50.52551,61.05603,62.46421,62.46955,62.48257,62.48865,62.48865,62.48257,62.48865,62.48865,62.48865,62.47871,62.48865,62.48257,62.48257,62.48865,62.49098,62.48257,62.47723,62.47871,nS
	430.1,"OUT TPHL",38.40398,38.67584,38.68425,38.67966,38.67966,38.68578,38.67966,38.68578,38.68578,38.68654,38.68578,38.68578,38.91491,38.77359,38.76449,38.9905,38.68578,38.71558,38.85613,38.69113,39.06539,39.07074,39.06539,39.0333,39.01572,39.0631,39.07074,39.07373,39.07074,39.06539,39.0738,nS
	440.0,"OUT RISE-TIME",20.52199,20.29751,20.68469,20.69693,20.66949,20.68623,20.30363,20.4327,20.45488,20.28681,20.50761,20.30134,20.35865,20.29828,20.07679,20.29599,20.28376,20.29828,20.48767,20.28376,20.30134,20.14863,20.364,20.29523,20.29605,20.1685,19.92339,20.18684,20.29682,20.06999,20.2907,nS
	440.1,"OUT FALL-TIME",21.29345,21.09558,21.09328,21.48666,21.12989,21.27281,21.24759,21.48971,21.49276,21.50347,21.4943,21.49353,21.50041,21.49965,21.49958,21.4966,21.49277,21.50576,21.49811,21.42169,21.39877,21.49582,21.49353,21.21862,21.14602,21.15366,21.49422,21.12768,21.30415,21.10934,21.49125,nS
	450.0,"TBLANK @RBLANK=100K",119.3167,118.9424,118.9424,118.9711,118.9711,118.9711,118.9772,118.9711,118.9424,107.4708,118.9459,118.4371,107.9281,106.4948,106.493,106.4764,108.0893,106.4703,106.5015,107.113,106.4811,106.5135,106.5054,108.362,107.826,107.826,106.5135,108.1768,108.3177,108.3734,108.3719,nS
	460.0,"TBLANK @RBLANK=200K",218.3656,218.6411,218.0236,219,219.1005,218.0344,218.0405,219.6135,218.0811,206.5198,218.0415,217.4932,206.9663,206.2797,205.5492,205.511,205.451,204.0117,205.5721,205.4798,205.5336,205.5336,205.558,205.566,205.5397,205.3098,206.6393,203.995,205.8878,207.3289,205.6044,nS
	470.0,"DRVCC CURRENT LIMIT",-200.5498,-199.4679,-198.877,-198.6179,-198.3939,-198.2275,-198.1247,-197.979,-197.9141,-197.8331,-197.7422,-197.7011,-197.5833,-197.56,-197.5629,-197.4809,-197.4873,-197.4462,-197.3951,-197.2916,-197.2621,-197.23,-197.2235,-197.1605,-197.1695,-197.1808,-197.1121,-197.1143,-197.1185,-197.1151,-197.0964,mA
