
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	130.0,"BLANK @ 5V STRESS",-0.03498537,-0.02966472,-0.02022008,-0.02715219,-0.02421057,-0.05079952,-0.04385312,-0.05079952,-0.03084709,-0.02656101,-0.02022008,-0.02715219,-0.06024413,-0.02656101,-0.02611762,-0.04015822,-0.03321182,-0.04015822,-0.04488769,-0.03262064,-0.05020834,-0.02493525,-0.03542875,-0.02715219,-0.03335962,-0.05079952,-0.03055149,-0.03971484,-0.03188166,-0.02598412,-0.02611762,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",242.322,244.1186,245.0615,245.2519,245.5278,245.8431,245.4976,246.1521,245.9846,246.183,246.1607,246.2224,246.5535,246.4314,246.7555,246.5476,246.7311,246.6855,246.7935,246.61,246.4661,246.6873,246.5826,246.8112,246.7251,247.0883,246.8305,246.6722,247.1304,246.5791,246.7264,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",256.1687,257.5125,257.6693,258.1533,258.3126,258.4031,258.7268,258.6059,259.3557,258.5864,259.093,258.5801,259.3054,259.0427,259.6183,259.3638,259.3088,259.8718,259.0511,259.429,259.6392,259.114,258.9936,258.4059,259.1619,259.8008,258.5384,259.4639,254.6941,259.4248,259.8294,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.575835,3.548252,3.58026,3.560155,3.570074,3.565607,3.577587,3.578007,3.573582,3.564695,3.567783,3.587582,3.577396,3.564695,3.561679,3.559506,3.575377,3.55649,3.581062,3.580107,3.577244,3.576595,3.565951,3.575377,3.566562,3.576026,3.576595,3.554623,3.578274,3.565951,3.573926,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.836341,5.872428,5.864114,5.883418,5.874872,5.88952,5.865105,5.878538,5.885173,5.887311,5.872276,5.882423,5.872428,5.884029,5.866937,5.885556,5.882271,5.886931,5.90295,5.886089,5.881209,5.888909,5.870521,5.897909,5.869985,5.866326,5.878538,5.882118,5.875789,5.882271,5.889595,mA
	185.0,"IDRVCC; MAX OUT CURRENT",114.7571,113.1505,112.404,114.7619,113.5787,113.5227,115.0969,114.3336,115.0541,114.0069,113.9663,113.5514,112.9193,112.3956,112.9503,115.1005,115.029,114.6963,114.3241,114.6092,112.429,113.896,114.9837,114.9861,113.6085,113.8757,112.33,113.5693,115.0922,114.9349,112.5017,mA
	190.0,"VFB @VIN=7.5V",1.205352,1.205131,1.205002,1.205009,1.204983,1.204961,1.20489,1.204898,1.204953,1.204898,1.204897,1.204926,1.204902,1.204912,1.204868,1.204907,1.204867,1.204904,1.204877,1.204891,1.204857,1.20489,1.204879,1.204915,1.204891,1.204865,1.204882,1.204889,1.204843,1.204899,1.204858,V
	200.0,"DRVCC @VIN=7.5V",5.182884,5.181512,5.181509,5.18105,5.180862,5.180902,5.180902,5.180902,5.180902,5.180902,5.180634,5.180902,5.180978,5.180902,5.180902,5.180786,5.180328,5.180634,5.180328,5.180862,5.181054,5.180367,5.180786,5.180786,5.180902,5.180786,5.180634,5.180902,5.180634,5.180634,5.180634,V
	200.1,"DRVCC @VIN=25V",5.191778,5.19075,5.190559,5.190215,5.190407,5.190407,5.190407,5.190101,5.190101,5.190101,5.190139,5.190024,5.190101,5.190101,5.189757,5.189757,5.190101,5.190024,5.189604,5.189337,5.190101,5.190101,5.190101,5.189757,5.190139,5.190101,5.189604,5.189757,5.189948,5.189604,5.189757,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.893967,9.238243,9.050369,9.16481,9.544373,9.505272,9.505272,9.199142,9.199142,9.199142,9.505272,9.122849,9.122849,9.199142,8.85582,8.971214,9.772301,9.390831,9.275436,8.47435,9.046555,9.734154,9.314537,8.971214,9.237289,9.314537,8.970261,8.85582,9.314537,8.970261,9.123802,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.18277,5.181474,5.181509,5.181397,5.181509,5.181474,5.180862,5.181207,5.180902,5.180634,5.181207,5.180902,5.181512,5.180902,5.180902,5.180936,5.181207,5.180978,5.181207,5.180902,5.180902,5.180902,5.180902,5.181207,5.180902,5.180978,5.180902,5.180786,5.180902,5.180862,5.180862,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.185056,5.183876,5.18347,5.183303,5.183221,5.183157,5.18319,5.183025,5.182796,5.183017,5.183017,5.182927,5.182822,5.182861,5.182837,5.182658,5.182925,5.182717,5.182833,5.182684,5.182873,5.182772,5.182738,5.182692,5.182725,5.18278,5.182709,5.182678,5.182759,5.182666,5.182702,V
	210.2,"DRVCC LOAD REG",2.285957,2.402306,1.960754,1.905441,1.711845,1.683235,2.327919,1.818657,1.894951,2.383232,1.810074,2.025604,1.310349,1.959801,1.935005,1.722336,1.718521,1.739502,1.626015,1.782417,1.971245,1.870155,1.836777,1.484871,1.823425,1.802444,1.807213,1.89209,1.857758,1.803398,1.839638,mV
	220.0,"DRVCC @VIN=6V",5.179387,5.178331,5.177739,5.177596,5.177472,5.17728,5.177305,5.177382,5.177176,5.177339,5.177261,5.177191,5.177243,5.177166,5.177176,5.176962,5.176905,5.177123,5.176943,5.176762,5.17708,5.176796,5.177176,5.176975,5.177004,5.176886,5.176771,5.177044,5.177061,5.176923,5.177128,V
	220.1,"VIN @DV -1%",5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,V
	220.2,"DRVCC @DV -1%",5.122172,5.120728,5.118168,5.116492,5.115082,5.113868,5.112722,5.114195,5.113179,5.112198,5.112292,5.11235,5.109979,5.110046,5.110397,5.110987,5.113883,5.113479,5.112805,5.112884,5.113446,5.113766,5.113512,5.113468,5.113689,5.112943,5.113301,5.113518,5.114074,5.113664,5.113462,V
	220.3,"DRVCC DROPOUT VOLTAGE",417.8276,419.2715,421.8321,423.5077,424.9182,426.1322,427.2776,425.8051,426.8207,427.8021,427.7077,427.6505,430.0213,429.9536,429.6026,429.0132,426.1169,426.5213,427.1946,427.1164,426.5537,426.2343,426.4879,426.5318,426.3105,427.0573,426.6987,426.4822,425.9262,426.3363,426.5375,mV
	230.0,"FB CURRENT @5V",0.05075892,0.05075892,0.05127616,0.05127616,0.05260623,0.04928107,0.05400304,0.05024167,0.05518532,0.05378136,0.05260623,0.04780322,0.05149784,0.04758154,0.04905939,0.05312347,0.05127616,0.05260623,0.05548089,0.05260623,0.06530854,0.0543725,0.04780322,0.05378136,0.04773647,0.05135006,0.05135006,0.04758869,0.04913328,0.05031556,0.05969275,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997698,4.997698,4.997965,4.997125,4.998157,4.997698,4.997965,4.997736,4.998271,4.997736,4.998271,4.998157,4.998233,4.998233,4.997736,4.997965,4.997965,4.997698,4.997812,4.997812,4.997812,4.997965,4.997736,4.997965,4.997965,4.997812,4.998157,4.997965,4.997965,4.997965,V
	240.1,"FB UVLO(RISING)",1.091792,1.091487,1.091573,1.091573,1.091525,1.090704,1.091381,1.090723,1.091725,1.09099,1.091458,1.090991,1.091181,1.091305,1.090962,1.091573,1.091076,1.091076,1.091219,1.091114,1.091152,1.09099,1.091305,1.09099,1.091152,1.091333,1.090991,1.091209,1.086716,1.091219,1.090914,V
	240.2,"FB UVLO(FALLING)",0.9556932,0.9554172,0.9553885,0.9554172,0.9553407,0.9554362,0.9553025,0.9555031,0.9555022,0.9555031,0.9552644,0.9557314,0.9556932,0.9558077,0.9555031,0.9553025,0.9554362,0.9552644,0.9552644,0.9554267,0.9554172,0.9552548,0.9556463,0.9551211,0.9558077,0.9553407,0.9555786,0.9556454,0.9554172,0.9553885,0.9554362,V
	240.3,"HYSTERESIS",0.1360989,0.1360698,0.1361843,0.1361556,0.1361843,0.1352677,0.1360785,0.1352199,0.1362231,0.135487,0.1361939,0.1352596,0.1354876,0.135497,0.1354593,0.1362702,0.1356397,0.1358115,0.1359546,0.1356874,0.135735,0.1357353,0.1356584,0.135869,0.1353444,0.1359926,0.1354125,0.135564,0.1312985,0.1358305,0.1354775,V
	260.0,"IIN @IN=10V",0.05394174,0.05010623,0.04774152,0.05128144,0.05423733,0.04611578,0.05105975,0.05018013,0.05815388,0.05253769,0.04899777,0.05018013,0.04921946,0.04951505,0.04951505,0.05253769,0.04921946,0.05312887,0.05018013,0.05342446,0.04951505,0.05608476,0.05423733,0.04604188,0.04951505,0.04774152,0.04840659,0.04840659,0.04899777,0.05615866,0.05018013,uA
	260.1,"IIN @IN=-10V",-0.06563965,-0.06970402,-0.07628085,-0.06918668,-0.07096025,-0.07384221,-0.06970402,-0.06328207,-0.0667481,-0.06497458,-0.07509851,-0.06970402,-0.07628085,-0.07265987,-0.06970402,-0.07376832,-0.07628085,-0.07036908,-0.07509851,-0.0720687,-0.07155143,-0.05618796,-0.07125584,-0.07265987,-0.06970402,-0.07384221,-0.07362053,-0.07332494,-0.07036908,-0.07155143,-0.0720687,uA
	270.0,"OUT LOW @IN=1.8V",-0.0001655426,0.0001018774,6.367454E-05,-0.0001655426,0.0001018774,6.367454E-05,0.0001018774,0.0001018774,-0.0001655426,6.367454E-05,-1.273117E-05,6.367454E-05,-0.0001655426,-1.273117E-05,-0.0001655426,-0.0001655426,0.0001018774,-1.273117E-05,0.0001782831,0.0001018774,-0.0001655426,0.0001018774,-0.0001655426,-1.273117E-05,6.367454E-05,-0.0001655426,-0.0001655426,-0.0001655426,-1.273117E-05,-0.0001655426,0.0001018774,V
	270.1,"INH THRESHOLD @VIN=5V",2.322558,2.320726,2.32002,2.319943,2.319562,2.318895,2.318933,2.318972,2.318972,2.318781,2.318647,2.3188,2.31836,2.318341,2.318322,2.318189,2.318341,2.317979,2.318341,2.318972,2.318055,2.318418,2.31773,2.318189,2.318055,2.318036,2.318418,2.317291,2.318341,2.318418,2.317444,V
	270.2,"INL THRESHOLD @VIN=5V",1.325909,1.326385,1.326385,1.32652,1.326099,1.326711,1.32652,1.326673,1.326673,1.326692,1.326673,1.327265,1.326978,1.326978,1.326978,1.326978,1.326959,1.32713,1.326444,1.326749,1.326997,1.326844,1.326844,1.326673,1.327303,1.326444,1.32713,1.326844,1.326844,1.326921,1.32713,V
	270.3,"HYSTERESIS",0.9966497,0.9943409,0.9936342,0.9934235,0.9934626,0.9921846,0.9924135,0.9922991,0.9922991,0.9920893,0.9919748,0.9915352,0.9913826,0.9913635,0.9913445,0.9912109,0.9913826,0.9908485,0.9918976,0.9922228,0.9910583,0.9915733,0.9908857,0.9915161,0.9907522,0.9915924,0.9912872,0.990447,0.991497,0.991497,0.9903135,V
	290.0,"ISD @SD=9V",0.0523899,0.04899777,0.05077131,0.05003233,0.04899777,0.05187262,0.05246379,0.05815388,0.05660204,0.04663306,0.06081416,0.05312887,0.05312887,0.05312887,0.05187262,0.05003233,0.05136248,0.05018013,0.04907167,0.05136248,0.0549024,0.04951505,0.05364615,0.04803711,0.05719322,0.04892388,0.05010623,0.05460681,0.05246379,0.04892388,0.0549024,uA
	300.0,"VSD(RISING) THRESHOLD",0.6247603,0.6245224,0.6237586,0.6239209,0.6237299,0.624236,0.6234443,0.6239495,0.6235398,0.6242265,0.6234921,0.6242551,0.6238827,0.6237586,0.6236821,0.6234252,0.6231483,0.623578,0.6227663,0.6234634,0.623578,0.6234634,0.6236066,0.6235398,0.6239304,0.6230719,0.6237299,0.6235398,0.6237299,0.6233202,0.6236153,V
	300.1,"VSD(FALLING) THRESHOLD",0.4955095,0.4938671,0.4930563,0.4924556,0.4923792,0.4925416,0.4920068,0.49215,0.491683,0.491683,0.4916639,0.4915493,0.4913583,0.491578,0.4913583,0.4911578,0.4913201,0.4912342,0.4912246,0.4911578,0.4911196,0.4910146,0.4909382,0.4910146,0.4909382,0.4910146,0.4910528,0.4907472,0.4911578,0.4907663,0.4909477,V
	300.2,"HYSTERESIS",0.1292508,0.1306553,0.1307023,0.1314653,0.1313507,0.1316944,0.1314375,0.1317995,0.1318568,0.1325434,0.1318281,0.1327057,0.1325243,0.1321806,0.1323238,0.1322674,0.1318281,0.1323438,0.1315417,0.1323056,0.1324584,0.1324488,0.1326684,0.1325252,0.1329922,0.1320573,0.1326771,0.1327926,0.1325721,0.1325539,0.1326676,V
	310.0,"VEN(RISING) THRESHOLD",1.206064,1.205835,1.20574,1.205759,1.205873,1.20575,1.205635,1.205635,1.205835,1.205873,1.205606,1.205606,1.205606,1.205721,1.205606,1.205606,1.205673,1.20574,1.20574,1.205597,1.205606,1.205606,1.20553,1.20575,1.205482,1.20553,1.205721,1.20553,1.205606,1.205606,1.205482,V
	310.1,"VEN(FALLING) THRESHOLD",1.071549,1.071321,1.071368,1.071387,1.071321,1.07091,1.071254,1.071014,1.071368,1.071254,1.071254,1.071321,1.071254,1.071254,1.0711,1.071483,1.071081,1.071014,1.071014,1.070976,1.071254,1.071014,1.071368,1.071081,1.071177,1.071014,1.070929,1.071254,1.070948,1.071282,1.07091,V
	310.2,"HYSTERESIS",0.1345148,0.1345148,0.1343718,0.1343718,0.134553,0.13484,0.1343813,0.1346207,0.1344671,0.1346197,0.1343527,0.1342859,0.1343527,0.1344671,0.1345062,0.1341238,0.1345921,0.1347256,0.1347256,0.1346207,0.1343527,0.1345921,0.1341619,0.1346684,0.134305,0.1345158,0.1347923,0.1342764,0.1346588,0.1343241,0.134572,V
	320.0,"RONH @OUT=-100MA",5.051899,5.064208,5.088636,5.102082,5.110199,5.116111,5.120885,5.1246,5.128228,5.131094,5.13415,5.136814,5.13987,5.141971,5.143689,5.143689,5.145981,5.146554,5.147891,5.148178,5.15132,5.151129,5.152752,5.152083,5.15428,5.15428,5.15428,5.157336,5.15724,5.157049,5.158195,OHM
	320.1,"RONL @OUT=100MA",0.4201264,0.3840055,0.3844115,0.3867036,0.3876563,0.3862022,0.3861067,0.3865842,0.3864648,0.3867036,0.3861067,0.3872504,0.386417,0.3870594,0.3861067,0.3880622,0.3867036,0.3874653,0.3868707,0.3870594,0.3875608,0.3869162,0.3872504,0.3869639,0.3872265,0.3870594,0.3867991,0.3872504,0.3868468,0.3868707,0.3876563,OHM
	320.2,"RONL @VIN=0V",8.716722,8.645349,8.628274,8.623691,8.617579,8.611476,8.608706,8.605278,8.606797,8.602986,8.598881,8.599262,8.596312,8.595443,8.592396,8.594783,8.590391,8.590773,8.590773,8.588481,8.590773,8.586285,8.589723,8.585521,8.587049,8.585521,8.583611,8.587144,8.582084,8.585425,8.584088,OHM
	340.0,"IPU @VIN=8V",8.450345,8.56981,8.550443,8.578681,8.514843,8.600721,8.553012,8.590131,8.596242,8.632884,8.588126,8.61409,8.580113,8.597007,8.630592,8.585079,8.590896,8.591563,8.592327,8.595097,8.601486,8.611512,8.624385,8.622962,8.598525,8.596902,8.596242,8.609125,8.59462,8.596242,8.627823,A
	340.1,"IPD @VIN=8V",7.924479,7.876283,7.870275,7.856153,7.892803,7.856343,7.892325,7.858349,7.864079,7.857298,7.877047,7.87209,7.874764,7.862264,7.863409,7.861117,7.877907,7.874477,7.90072,7.882108,7.873332,7.901484,7.888506,7.88927,7.88249,7.88249,7.883827,7.883923,7.874477,7.892325,7.880866,A
	360.0,"VRBLANK @VIN=5V",1.27427,1.276293,1.275062,1.275339,1.276818,1.275977,1.277696,1.278001,1.274461,1.277591,1.278125,1.277667,1.279032,1.277696,1.276588,1.276818,1.278345,1.276474,1.277361,1.276293,1.277734,1.278811,1.278716,1.276818,1.276674,1.279051,1.278573,1.278592,1.278115,1.277963,1.277896,V
	370.0,"IRBLANK @RBALNK=0V",-238.6025,-237.3967,-237.0017,-237.9246,-237.3496,-236.7189,-236.7283,-236.5963,-236.1249,-236.4172,-236.1155,-236.568,-235.5131,-235.1926,-235.202,-236.4077,-235.6451,-234.9851,-235.3622,-236.3323,-235.4754,-235.3245,-235.5131,-234.6835,-235.4282,-235.777,-236.4077,-235.9467,-235.9562,-236.4266,-236.7189,uA
	380.0,"RON @BLANK=100MA",26.56932,24.57162,24.53554,24.50006,24.52162,24.53802,24.66817,24.81892,24.7157,24.65749,24.63058,24.60786,24.59357,24.56914,24.56436,24.54681,24.5743,24.56284,24.56111,24.56111,24.55501,24.56111,24.5386,24.2619,24.54605,24.2663,24.27336,24.25581,24.25104,24.28557,24.59164,OHMS
	430.0,"OUT TPLH",63.64257,63.69072,63.69146,63.68845,63.69072,63.68845,63.68538,63.69839,63.69146,63.68845,63.68691,63.69146,63.69686,63.69839,63.69839,63.69839,63.85107,63.69146,63.6976,63.69828,63.69839,63.69839,63.70442,64.01524,64.0764,63.735,63.92435,64.07407,63.95493,64.0764,63.96027,nS
	430.1,"OUT TPHL",39.67782,39.87026,39.87026,40.02687,40.22466,40.27656,40.23834,40.27426,40.27656,40.27961,40.20326,40.27961,40.27656,40.27426,40.28343,40.27961,40.2865,40.27961,40.2865,40.27961,40.27961,40.27961,40.2865,40.27961,40.27961,40.2865,40.28495,40.28343,40.28343,40.27961,40.28725,nS
	440.0,"OUT RISE-TIME",20.67407,20.3831,20.70763,20.71381,20.71075,20.71764,20.71075,20.70464,20.72069,20.71152,20.70304,20.98414,21.08946,21.05973,20.71764,21.08411,21.10321,21.10551,20.88486,21.10857,21.10926,21.09558,20.86422,20.83671,20.85804,20.93286,21.10245,21.10093,21.08335,21.09099,20.93057,nS
	440.1,"OUT FALL-TIME",21.46679,21.33464,21.52175,21.76226,21.65082,21.53015,21.85933,21.46442,21.84098,21.54849,21.84939,21.84939,21.85008,21.8516,21.5248,21.51792,21.52472,21.69508,21.62179,21.66459,21.48123,21.47825,21.48123,21.53007,21.48734,21.48207,21.49117,21.48131,21.48582,21.48818,21.48658,nS
	450.0,"TBLANK @RBLANK=100K",107.2691,107.7666,109.0579,109.0609,109.0586,109.0645,109.064,109.051,109.0579,109.0609,109.0733,109.0831,109.0561,109.051,109.0762,109.0762,108.9091,109.0687,109.0518,109.0619,109.0762,109.1121,109.0557,108.788,108.6838,109.0396,108.8502,108.7615,108.8196,108.7161,109.2198,nS
	460.0,"TBLANK @RBLANK=200K",204.7961,206.2843,204.9088,206.2578,206.2878,204.4197,206.2788,206.2766,206.2548,206.1428,206.2953,206.2871,206.2853,206.2834,206.291,206.2802,206.8165,204.5173,206.3241,207.0267,206.1509,206.291,207.7778,206.0204,205.9309,206.272,206.083,205.9329,207.402,205.9593,207.12,nS
	470.0,"DRVCC CURRENT LIMIT",-201.76,-200.8241,-200.3885,-200.1688,-199.976,-199.8039,-199.7051,-199.6174,-199.58,-199.4719,-199.4128,-199.3317,-199.2819,-199.1703,-199.1889,-199.2495,-199.2115,-199.1618,-199.155,-199.1111,-199.0665,-199.0664,-199.0388,-199.0267,-198.9581,-199.0049,-198.9826,-198.9535,-198.9428,-198.9533,-198.9074,mA
