
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	130.0,"BLANK @ 5V STRESS",-0.02582203,-0.02184584,-0.01652519,-0.03084709,-0.02022008,-0.03912365,-0.02833456,-0.02243702,-0.03084709,-0.04858258,-0.01888992,-0.02125465,-0.02833456,-0.02022008,-0.02125465,-0.02391498,-0.03321182,-0.03542875,-0.02243702,-0.02966472,-0.02421057,-0.02228922,-0.03439419,-0.04134059,-0.02892574,-0.03069929,-0.02376718,-0.02110686,-0.02110686,-0.02391498,-0.01903772,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",249.0701,250.6024,251.3262,251.753,251.6883,251.7391,251.8138,252.2296,252.1463,252.116,252.432,252.2916,252.7144,252.2951,252.6492,252.7481,253.2531,252.4629,252.8354,252.5751,252.2934,252.7596,252.8771,252.5486,252.7682,252.6345,252.892,252.9961,252.9724,252.8641,252.3309,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",260.3787,261.1745,261.5929,263.1049,263.755,263.5555,262.9489,262.866,263.2393,263.6544,263.1217,263.3329,263.5904,264.239,263.2004,264.2053,264.1426,263.47,263.4162,263.6646,263.8947,264.3196,264.4819,263.7056,264.0807,263.7787,263.1012,264.0952,263.9995,263.9673,264.3319,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.241695,3.236469,3.249285,3.251309,3.242573,3.261953,3.24822,3.239405,3.232999,3.241963,3.242917,3.245509,3.237687,3.255886,3.243528,3.248564,3.248067,3.265041,3.249438,3.246998,3.248598,3.246235,3.257031,3.235744,3.247647,3.251041,3.256497,3.259853,3.252183,3.263327,3.255275,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.175341,5.178854,5.197242,5.173515,5.18145,5.179007,5.188774,5.172599,5.180076,5.182519,5.181983,5.176257,5.182673,5.18084,5.184122,5.176563,5.189307,5.175426,5.18084,5.185116,5.181983,5.191751,5.177099,5.186558,5.181983,5.179007,5.191218,5.18633,5.185109,5.193051,5.18145,mA
	185.0,"IDRVCC; MAX OUT CURRENT",117.1197,118.0522,116.7666,119.004,119.6039,118.7596,116.9669,117.4201,116.9192,116.7189,118.0058,117.3438,118.0308,119.4322,119.3713,118.1095,118.6366,119.5574,119.3796,118.4089,117.0887,119.2962,117.6158,117.9222,118.7178,117.5477,119.5192,118.2837,119.58,119.5812,119.0076,mA
	190.0,"VFB @VIN=7.5V",1.226729,1.226503,1.226428,1.22641,1.226387,1.226351,1.226345,1.226353,1.226338,1.226327,1.226296,1.226305,1.226324,1.226262,1.226278,1.226296,1.226309,1.226325,1.226301,1.226308,1.226285,1.226282,1.22628,1.226269,1.226315,1.226288,1.22629,1.226266,1.226252,1.226257,1.226304,V
	200.0,"DRVCC @VIN=7.5V",5.27435,5.273777,5.273166,5.273472,5.273166,5.272822,5.273166,5.273166,5.272825,5.272822,5.272669,5.272669,5.272822,5.272822,5.272822,5.27252,5.272669,5.272822,5.272822,5.272825,5.273089,5.272554,5.272516,5.272669,5.272825,5.272516,5.272822,5.272822,5.272478,5.272596,5.273017,V
	200.1,"DRVCC @VIN=25V",5.282598,5.282025,5.281376,5.281223,5.281681,5.281567,5.281681,5.281681,5.281643,5.280803,5.281147,5.281223,5.281109,5.280955,5.281109,5.281109,5.280803,5.281376,5.281223,5.281376,5.281109,5.281109,5.281109,5.281109,5.281223,5.281147,5.281109,5.280955,5.281223,5.281376,5.281223,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.248329,8.248329,8.210182,7.751465,8.515358,8.74424,8.515358,8.515358,8.817673,7.980347,8.478165,8.554459,8.286476,8.132935,8.286476,8.588791,8.133888,8.553505,8.400917,8.550644,8.019447,8.554459,8.592606,8.440018,8.398056,8.630753,8.286476,8.132935,8.745193,8.779526,8.206367,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.274503,5.273777,5.273777,5.273472,5.273472,5.273472,5.273166,5.272822,5.272822,5.273166,5.273166,5.272669,5.273204,5.273166,5.272669,5.272669,5.272669,5.273013,5.272669,5.273166,5.272822,5.273166,5.272822,5.272822,5.272669,5.273013,5.273089,5.273013,5.272669,5.273013,5.272825,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.276669,5.275815,5.275312,5.275279,5.275124,5.275022,5.274894,5.274883,5.274853,5.274856,5.274762,5.274714,5.274824,5.274581,5.274739,5.274619,5.274639,5.274539,5.274669,5.274652,5.274617,5.274525,5.27463,5.274624,5.274555,5.274514,5.274479,5.274532,5.274558,5.274589,5.274656,V
	210.2,"DRVCC LOAD REG",2.165794,2.038002,1.535416,1.807213,1.651764,1.549721,1.728058,2.06089,2.030373,1.689911,1.596451,2.045631,1.620293,1.415253,2.070427,1.950264,1.970291,1.525879,1.999855,1.485825,1.794815,1.358986,1.807213,1.801491,1.886368,1.501083,1.389503,1.519203,1.889229,1.57547,1.831055,mV
	220.0,"DRVCC @VIN=6V",5.271039,5.270036,5.269568,5.269711,5.269359,5.269139,5.269034,5.269155,5.269024,5.26904,5.268754,5.268668,5.26895,5.268778,5.268935,5.268968,5.268854,5.268853,5.269002,5.268745,5.268777,5.268736,5.268626,5.268731,5.268803,5.268811,5.268868,5.268749,5.268845,5.268783,5.268693,V
	220.1,"VIN @DV -1%",5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,5.599999,V
	220.2,"DRVCC @DV -1%",5.209796,5.204322,5.202209,5.20106,5.200381,5.199538,5.19945,5.199082,5.198593,5.198282,5.19813,5.198001,5.197559,5.197781,5.197541,5.197244,5.197372,5.197182,5.197021,5.197153,5.196797,5.196914,5.196804,5.196622,5.196662,5.196529,5.196292,5.19666,5.19628,5.196072,5.196318,V
	220.3,"DRVCC DROPOUT VOLTAGE",390.2035,395.6776,397.7909,398.9391,399.6182,400.4612,400.549,400.9171,401.4063,401.7172,401.8698,401.9985,402.4401,402.2188,402.4582,402.7557,402.627,402.8177,402.9779,402.8463,403.2021,403.0857,403.1954,403.3775,403.3375,403.47,403.7075,403.3394,403.7199,403.9278,403.6818,mV
	230.0,"FB CURRENT @5V",0.05149784,0.05851048,0.05725431,0.05673706,0.05260623,0.05548089,0.0563676,0.05201509,0.05466807,0.05312347,0.05548089,0.05385525,0.05910162,0.05910162,0.05282791,0.05784545,0.05599814,0.05201509,0.05503754,0.06796154,0.05607203,0.05939719,0.05127616,0.05400304,0.0543725,0.05444639,0.06730369,0.05548089,0.05135006,0.0543725,0.05673706,uA
	240.0,"OUT HIGH @FB=1.2V",4.997965,4.997698,4.997812,4.997698,4.997812,4.997812,4.997698,4.998233,4.997812,4.997812,4.997698,4.997965,4.997698,4.997698,4.997965,4.997736,4.997812,4.998233,4.997736,4.997965,4.997736,4.997698,4.997965,4.997736,4.997965,4.997965,4.997698,4.998233,4.998157,4.998233,4.997736,V
	240.1,"FB UVLO(RISING)",1.085465,1.085485,1.086095,1.085953,1.085618,1.085723,1.085838,1.085227,1.085351,1.085045,1.085713,1.085361,1.085361,1.085838,1.084902,1.085351,1.085819,1.085007,1.085494,1.085418,1.085332,1.085666,1.085637,1.085351,1.08599,1.085045,1.08538,1.08538,1.085227,1.08538,1.085943,V
	240.2,"FB UVLO(FALLING)",0.9490237,0.9486991,0.9490142,0.9488423,0.9488518,0.9485558,0.948785,0.9491574,0.9490142,0.9488518,0.9484031,0.948785,0.9482598,0.9486895,0.9488232,0.9483171,0.9486991,0.9486991,0.9488423,0.9491765,0.948871,0.9485558,0.9488518,0.9487182,0.9486991,0.9486991,0.9484031,0.9488518,0.9489282,0.9488423,0.9486991,V
	240.3,"HYSTERESIS",0.1364417,0.1367854,0.1370807,0.1371105,0.1367662,0.1371671,0.1370533,0.1360696,0.1363368,0.136193,0.1373103,0.1365755,0.1371007,0.1371488,0.1360786,0.1370339,0.1371202,0.1363077,0.1366518,0.1362413,0.136461,0.1371099,0.1367853,0.1366328,0.1372909,0.1363458,0.1369765,0.1365278,0.1362988,0.1365373,0.1372442,V
	260.0,"IIN @IN=10V",0.05711932,0.05475461,0.0725567,0.06258767,0.05608476,0.05364615,0.06081416,0.05844947,0.05394174,0.0578583,0.06170092,0.0549763,0.05896676,0.05815388,0.05157703,0.05608476,0.05844947,0.0549024,0.07048754,0.05963182,0.0549763,0.05630645,0.05719322,0.07203937,0.0578583,0.05246379,0.05549358,0.06192261,0.06081416,0.05815388,0.05948403,uA
	260.1,"IIN @IN=-10V",-0.1122331,-0.1140066,-0.115189,-0.1122331,-0.1140066,-0.1161496,-0.1122331,-0.1128981,-0.1169625,-0.1128981,-0.09754183,-0.1111246,-0.1111246,-0.1137849,-0.115854,-0.1161496,-0.1140066,-0.112972,-0.1098755,-0.1075108,-0.1176276,-0.1149673,-0.1107623,-0.1178493,-0.1140066,-0.1134893,-0.1116419,-0.1034536,-0.110245,-0.1116419,-0.1128981,uA
	270.0,"OUT LOW @IN=1.8V",0.0001018774,0.0001018774,0.0001018774,-0.0003565566,0.0001018774,-0.0001655426,-0.0001655426,0.0001018774,-0.0001655426,0.0001018774,-1.273117E-05,-1.273117E-05,0.0001018774,0.0001018774,0.0001018774,-1.273117E-05,-0.0004711652,-0.0001273397,0.0001018774,-0.0001655426,-0.0001655426,6.367454E-05,-0.0001655426,0.0001018774,-0.0001655426,0.0001018774,-1.273117E-05,0.0001018774,6.367454E-05,-0.0001655426,-0.0001655426,V
	270.1,"INH THRESHOLD @VIN=5V",2.310479,2.30882,2.307521,2.307349,2.307063,2.307349,2.306433,2.306301,2.305976,2.306299,2.305842,2.305079,2.305537,2.305537,2.305518,2.306301,2.305231,2.30569,2.305842,2.305518,2.305537,2.305537,2.305079,2.305155,2.305365,2.305155,2.305288,2.305365,2.305079,2.305499,2.304909,V
	270.2,"INL THRESHOLD @VIN=5V",1.334019,1.334249,1.33463,1.33463,1.334382,1.334038,1.334344,1.334898,1.33507,1.334859,1.334249,1.334458,1.334458,1.334458,1.335222,1.334859,1.334458,1.335299,1.335165,1.334917,1.334172,1.334611,1.33463,1.334649,1.33463,1.334993,1.334172,1.335222,1.33463,1.334917,1.334458,V
	270.3,"HYSTERESIS",0.9764605,0.9745712,0.9728909,0.9727192,0.972681,0.9733114,0.9720888,0.9714031,0.9709063,0.9714403,0.9715939,0.9706202,0.9710789,0.9710789,0.9702959,0.9714422,0.9707727,0.9703913,0.9706774,0.9706011,0.971365,0.9709263,0.9704485,0.9705057,0.9707346,0.9701614,0.9711161,0.9701424,0.9704485,0.970582,0.9704504,V
	290.0,"ISD @SD=9V",0.0578583,0.05077131,0.05261159,0.05364615,0.05578917,0.05157703,0.05246379,0.05608476,0.05423733,0.05593697,0.05660204,0.0578583,0.05253769,0.05275938,0.05608476,0.05077131,0.05312887,0.05549358,0.05630645,0.05615866,0.05719322,0.05342446,0.05608476,0.0549763,0.0549024,0.05275938,0.05312887,0.05719322,0.05549358,0.0551241,0.05342446,uA
	300.0,"VSD(RISING) THRESHOLD",0.6295704,0.6288351,0.6281866,0.628177,0.6280338,0.6275946,0.6278142,0.6286154,0.6279001,0.6280434,0.6274227,0.6279575,0.6276519,0.6277378,0.6277378,0.6276137,0.6275086,0.6277283,0.6279575,0.628263,0.6276137,0.6277378,0.6275851,0.6274609,0.6275086,0.6276519,0.6272039,0.6278142,0.6275086,0.6275851,0.6274227,V
	300.1,"VSD(FALLING) THRESHOLD",0.4952135,0.4932282,0.4917021,0.4915302,0.491387,0.4912342,0.4910528,0.4909477,0.4906422,0.4908522,0.490709,0.4909382,0.4904798,0.4904798,0.4906231,0.4904035,0.4903271,0.4906231,0.4900988,0.4901656,0.4901561,0.4901656,0.4900319,0.4900128,0.4896977,0.4904035,0.4898983,0.490137,0.4897264,0.4898696,0.4897932,V
	300.2,"HYSTERESIS",0.1343569,0.1356069,0.1364845,0.1366468,0.1366468,0.1363603,0.1367614,0.1376677,0.1372579,0.1371912,0.1367137,0.1370193,0.137172,0.137258,0.1371148,0.1372102,0.1371816,0.1371052,0.1378587,0.1380974,0.1374576,0.1375722,0.1375532,0.1374481,0.1378109,0.1372484,0.1373057,0.1376773,0.1377823,0.1377155,0.1376295,V
	310.0,"VEN(RISING) THRESHOLD",1.210559,1.210521,1.210253,1.210339,1.209948,1.210167,1.210196,1.2103,1.210176,1.210024,1.21011,1.21011,1.210148,1.210014,1.210043,1.210367,1.210196,1.210215,1.210339,1.210033,1.21011,1.210167,1.210014,1.209948,1.210186,1.210148,1.210014,1.210339,1.21011,1.210062,1.210215,V
	310.1,"VEN(FALLING) THRESHOLD",1.075596,1.075558,1.075843,1.075843,1.07571,1.07552,1.075795,1.07552,1.075795,1.075185,1.075539,1.075252,1.075491,1.075644,1.075213,1.075452,1.075672,1.075213,1.075376,1.075404,1.075452,1.075376,1.075452,1.075452,1.075824,1.075061,1.075376,1.075366,1.075491,1.075452,1.075663,V
	310.2,"HYSTERESIS",0.134963,0.134963,0.1344099,0.1344957,0.1342373,0.1346474,0.1344004,0.1347809,0.1343813,0.1348391,0.1345711,0.1348581,0.1346569,0.1343708,0.1348295,0.1349154,0.1345234,0.1350012,0.134963,0.1346292,0.1346579,0.1347914,0.1345625,0.1344957,0.1343622,0.135087,0.1346388,0.1349726,0.1346188,0.1346102,0.134552,V
	320.0,"RONH @OUT=-100MA",4.972505,5.031386,5.058861,5.072698,5.081856,5.087968,5.092073,5.09789,5.101605,5.10533,5.106284,5.109999,5.111526,5.112959,5.114678,5.115825,5.117638,5.119549,5.120694,5.122317,5.122603,5.12375,5.125269,5.124609,5.126041,5.126892,5.127656,5.126987,5.129088,5.131475,5.129852,OHM
	320.1,"RONL @OUT=100MA",0.378447,0.3815486,0.3828857,0.3847696,0.3851755,0.3850561,0.3861544,0.3862977,0.3849845,0.3851755,0.3861067,0.3865126,0.3865364,0.3872504,0.3865126,0.3865126,0.3877279,0.3874653,0.3862022,0.3876563,0.3865126,0.3884203,0.3874653,0.3867036,0.3872504,0.3876324,0.3870594,0.38811,0.3865126,0.3867036,0.3875608,OHM
	320.2,"RONL @VIN=0V",8.667867,8.631616,8.616147,8.612144,8.605652,8.600695,8.600599,8.594306,8.591632,8.587335,8.58934,8.588481,8.587049,8.587717,8.582084,8.583229,8.585521,8.581606,8.579418,8.580564,8.580564,8.580182,8.579418,8.577795,8.578559,8.576267,8.576267,8.5777,8.574835,8.574835,8.577509,OHM
	340.0,"IPU @VIN=8V",4.872391,4.870958,4.863901,4.86286,4.859517,4.859422,4.861045,4.861809,4.859136,4.857989,4.856462,4.856462,4.856462,4.855221,4.85713,4.856748,4.856748,4.855698,4.855698,4.857799,4.856462,4.853501,4.854934,4.854934,4.855698,4.853406,4.853406,4.851783,4.851497,4.851783,4.851783,A
	340.1,"IPD @VIN=8V",8.412175,8.386315,8.374388,8.371714,8.358831,8.358449,8.357304,8.35759,8.352633,8.355012,8.355403,8.361982,8.359978,8.360645,8.361887,8.361887,8.356444,8.352633,8.350342,8.351106,8.352346,8.352346,8.352346,8.348432,8.351965,8.349769,8.350342,8.351296,8.351965,8.354257,8.350342,A
	360.0,"VRBLANK @VIN=5V",1.284528,1.287448,1.286857,1.287133,1.287896,1.287009,1.28762,1.288802,1.287972,1.287896,1.288889,1.288802,1.287896,1.288116,1.288583,1.288192,1.287896,1.287601,1.288793,1.289336,1.288889,1.288278,1.288421,1.287438,1.288354,1.289757,1.288421,1.290033,1.290978,1.288659,1.28803,V
	370.0,"IRBLANK @RBALNK=0V",-241.3157,-241.6165,-240.0157,-239.3472,-239.2435,-239.2435,-239.9506,-238.9041,-238.6685,-239.0079,-238.3677,-239.0456,-240.1099,-238.3668,-238.3394,-238.3385,-237.2364,-237.8869,-238.5176,-237.4344,-238.2169,-238.6025,-238,-238.2169,-239.3095,-238.3017,-238.2263,-238.3668,-237.7738,-236.4926,-239.5075,uA
	380.0,"RON @BLANK=100MA",11.73563,11.87951,11.94936,11.98676,12.01252,12.03274,12.05067,12.06538,12.0751,12.08732,12.09382,12.10735,12.11633,12.1272,12.13044,12.13864,12.13998,12.14819,12.15468,12.15831,12.16098,12.1684,12.17261,12.17452,12.17834,12.18503,12.18503,12.18808,12.19419,12.19894,12.20048,OHMS
	430.0,"OUT TPLH",35.98388,36.38865,36.38942,36.38942,36.7682,36.76055,36.6758,36.57193,36.6025,36.77354,36.4864,36.43749,36.77431,36.4864,36.69101,36.74374,36.77966,36.77966,36.77966,36.77431,36.77966,36.77354,36.77966,36.77354,36.78195,36.77354,36.77966,36.77966,36.77966,36.78501,36.77966,nS
	430.1,"OUT TPHL",28.14006,28.15305,28.15305,28.29361,28.55706,28.55858,28.56241,28.55858,28.5563,28.55706,28.5563,28.5563,28.5563,28.56241,28.56241,28.5563,28.5563,28.56241,28.55858,28.56852,28.55476,28.88463,28.56546,28.57081,28.5563,28.55706,28.5563,28.56241,28.5563,28.81821,28.74491,nS
	440.0,"OUT RISE-TIME",23.43015,23.43015,23.26904,23.41182,23.30725,23.42105,23.05749,23.382,23.39048,23.04908,23.06819,23.06437,23.33248,23.41188,23.06131,23.75252,23.41188,23.4141,23.42099,23.39888,23.41418,23.4248,23.41953,23.41945,23.41876,23.41264,23.41953,23.41876,23.41723,23.41799,23.4248,nS
	440.1,"OUT FALL-TIME",19.82059,19.52886,19.94203,19.94127,19.94279,19.94127,19.9191,19.93515,19.94203,19.9405,19.93821,19.92828,19.93592,19.94127,19.94127,19.93515,19.93592,19.93974,19.94127,19.93898,19.93898,19.94127,19.94127,19.94662,19.93287,19.93898,19.94433,19.94127,19.94203,19.93898,20.16581,nS
	450.0,"TBLANK @RBLANK=100K",90.90849,90.93799,92.31195,92.31553,91.93314,91.95162,92.02557,92.15819,92.10242,91.93138,92.21128,92.26386,91.93787,92.24368,92.01392,91.95759,91.92166,90.84152,91.92525,91.89472,90.82709,91.98527,91.93246,91.9278,91.91939,91.93861,91.95042,91.92166,91.92525,91.91632,91.92166,nS
	460.0,"TBLANK @RBLANK=200K",189.8158,189.5436,189.6577,188.8539,187.4628,189.3441,188.2876,187.6591,189.4446,188.552,189.5571,186.8207,187.489,187.7194,187.5148,188.6033,188.4851,186.938,188.2017,185.9384,185.9868,189.3383,185.9365,188.5164,187.4347,188.5161,187.5124,187.6812,189.3501,185.9276,190.6673,nS
	470.0,"DRVCC CURRENT LIMIT",-201.9092,-200.9329,-200.4801,-200.2377,-199.9986,-199.9169,-199.8014,-199.6387,-199.5919,-199.5062,-199.5333,-199.4215,-199.4127,-199.389,-199.299,-199.3117,-199.2966,-199.2282,-199.206,-199.1463,-199.1525,-198.9526,-199.1035,-199.1217,-199.1162,-199.0443,-199.0959,-199.0716,-199.0127,-198.9575,-199.0243,mA
