
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	110.1,"IN @ -15V STRESS",-0.1933449,-0.1695073,-0.1701033,-0.149899,-0.121294,-0.1575885,-0.1171224,-0.149899,-0.201688,-0.1260615,-0.1784464,-0.1695073,-0.121294,-0.140364,-0.2124149,-0.1879814,-0.1427477,-0.1427477,-0.1695073,-0.1552625,-0.149303,-0.1701033,-0.1314249,-0.121294,-0.1236777,-0.1314249,-0.1290412,-0.1999002,-0.149303,-0.1552048,-0.1314249,uA
	120.0,"RBLANK @ 5V STRESS",132.3971,133.1975,133.4131,133.5356,133.6015,133.7521,133.7992,133.8745,134.0064,134.0158,133.5732,133.6015,133.9405,133.8745,134.6175,134.0158,133.7992,134.0158,134.1382,134.0158,134.0064,134.0158,134.1005,134.1655,133.8745,134.0064,134.0252,134.2032,134.2408,133.9405,134.0158,uA
	130.0,"BLANK @ 5V STRESS",-0.02554073,-0.04001043,-0.03779349,-0.03084709,-0.01888992,-0.02611762,-0.02818676,-0.02494955,-0.04385312,-0.04488769,-0.02966472,-0.02243702,-0.04725242,-0.02493525,-0.04237516,-0.04725242,-0.02125465,-0.03084709,-0.02552644,-0.03912365,-0.04015822,-0.02863015,-0.03129047,-0.03084709,-0.02552644,-0.03661112,-0.02022008,-0.04473989,-0.04001043,-0.02715219,-0.02833456,uA
	150.0,"IVIN; POST-STRESS @VIN=7.5V",248.2845,250.4054,251.2571,251.4953,251.8503,251.9495,252.2962,252.4268,252.4669,252.2296,252.7041,252.6308,252.7121,252.791,255.0362,252.9987,253.2408,253.0145,252.9982,252.9488,253.1651,253.2494,253.608,253.1456,253.4771,253.3593,253.2478,253.2471,253.364,253.5551,253.8252,uA
	150.1,"IVIN; POST-STRESS @VIN=25V",261.042,262.4041,262.2618,263.6977,264.0523,264.0153,263.8865,265.0111,264.4157,264.6311,264.1895,263.9347,264.6274,264.2989,265.7778,264.5857,264.1268,264.9166,265.1943,264.5894,264.6397,265.0255,264.6968,265.1306,265.9946,265.2816,264.7263,265.0821,265.1263,265.358,265.6423,uA
	160.0,"IVIN; SWITCHING @VIN=7.5V",3.662048,3.654493,3.660826,3.657967,3.67086,3.664335,3.66117,3.669676,3.655944,3.654989,3.66758,3.673379,3.658768,3.660559,3.65873,3.670172,3.65991,3.667236,3.686463,3.641753,3.661781,3.660826,3.663266,3.662693,3.671661,3.679137,3.65873,3.645834,3.656249,3.67643,3.658845,mA
	180.0,"IDRVCC; SWITHCING @DRVCC=9V",5.896688,5.901959,5.890664,5.889595,5.918209,5.895473,5.916908,5.906537,5.89494,5.914472,5.916376,5.898062,5.903181,5.911496,5.901728,5.914472,5.907684,5.901806,5.899515,5.91119,5.907148,5.908981,5.904171,5.913939,5.896535,5.901117,5.892497,5.908981,5.892497,5.896766,5.89684,mA
	185.0,"IDRVCC; MAX OUT CURRENT",112.8834,112.9503,115.5168,115.4059,113.0444,113.4081,113.1304,114.299,114.4624,115.3463,112.7975,113.4941,113.265,113.9532,113.426,112.788,114.3516,113.5514,115.5204,114.2228,115.5454,113.9663,115.3833,114.3909,113.9687,112.9001,112.9777,115.4059,112.9932,114.2752,112.7594,mA
	190.0,"VFB @VIN=7.5V",1.226547,1.226392,1.226305,1.22623,1.226221,1.226194,1.226177,1.22618,1.226173,1.226157,1.226142,1.226139,1.226145,1.226136,1.226146,1.22612,1.226125,1.226114,1.226098,1.226118,1.226102,1.22611,1.226099,1.226132,1.226104,1.226098,1.226098,1.226126,1.22607,1.22607,1.226085,V
	200.0,"DRVCC @VIN=7.5V",5.273777,5.272822,5.272822,5.272593,5.272252,5.272252,5.271947,5.271909,5.271985,5.272252,5.272252,5.272252,5.272252,5.272252,5.271909,5.271909,5.271985,5.271909,5.271985,5.271905,5.271985,5.271909,5.272252,5.272061,5.271909,5.271909,5.271909,5.271871,5.272252,5.271794,5.271871,V
	200.1,"DRVCC @VIN=25V",5.282025,5.281681,5.281109,5.281109,5.280955,5.280612,5.280955,5.280498,5.280498,5.280612,5.280955,5.280612,5.280459,5.280612,5.280498,5.280498,5.280459,5.280153,5.280498,5.280153,5.280612,5.280153,5.280498,5.280153,5.280612,5.280153,5.280498,5.280498,5.280421,5.280153,5.280421,V
	200.2,"DRVCC LINE REG @VIN=7.5V AND 25V",8.248329,8.858681,8.286476,8.516312,8.703232,8.359909,9.008408,8.588791,8.512497,8.359909,8.703232,8.359909,8.207321,8.359909,8.588791,8.588791,8.47435,8.244514,8.512497,8.248329,8.626938,8.244514,8.245468,8.091927,8.703232,8.244514,8.588791,8.626938,8.169174,8.358955,8.550644,mV
	210.0,"VDRVCC @ DRVCC=0MA",5.273891,5.273166,5.272822,5.272516,5.272406,5.272516,5.272516,5.272402,5.272482,5.272252,5.27252,5.272252,5.272406,5.272516,5.272252,5.27252,5.271947,5.272402,5.272252,5.272252,5.272482,5.272061,5.271794,5.272252,5.272252,5.271947,5.272061,5.271909,5.271871,5.271909,5.271909,V
	210.1,"VDRVCC @ DRVCC=-40MA",5.27614,5.275175,5.274728,5.274668,5.274354,5.274341,5.274311,5.274234,5.274158,5.274141,5.274057,5.27406,5.273963,5.273989,5.273896,5.273888,5.273848,5.273859,5.273858,5.273843,5.273788,5.273816,5.273856,5.273742,5.273714,5.273746,5.273744,5.273686,5.273711,5.273656,5.273796,V
	210.2,"DRVCC LOAD REG",2.248764,2.009392,1.905441,2.151489,1.948357,1.824379,1.794815,1.832008,1.676559,1.889229,1.537323,1.808167,1.55735,1.472473,1.644135,1.367569,1.900673,1.457214,1.605988,1.590729,1.306534,1.754761,2.061844,1.489639,1.461983,1.799583,1.682281,1.777649,1.840591,1.747131,1.887321,mV
	220.0,"DRVCC @VIN=6V",5.270399,5.269511,5.268972,5.268768,5.268636,5.268555,5.268474,5.268415,5.268512,5.26823,5.268139,5.268178,5.268245,5.268044,5.268135,5.268101,5.267877,5.268116,5.267967,5.267872,5.267824,5.26792,5.267748,5.267962,5.267767,5.267862,5.267776,5.267843,5.267838,5.267805,5.267624,V
	220.1,"VIN @DV -1%",5.62,5.62,5.62,5.62,5.62,5.62,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,5.639999,V
	220.2,"DRVCC @DV -1%",5.206115,5.200475,5.197382,5.196707,5.196077,5.19545,5.215239,5.214993,5.21528,5.215407,5.215218,5.214828,5.214379,5.214456,5.214221,5.214293,5.21384,5.213118,5.213463,5.213252,5.2134,5.212258,5.212756,5.213169,5.212925,5.21266,5.212624,5.212338,5.212015,5.212979,5.212713,V
	220.3,"DRVCC DROPOUT VOLTAGE",413.8851,419.5251,422.6179,423.2931,423.9225,424.55,424.7608,425.0069,424.7198,424.592,424.7818,425.1709,425.6201,425.5438,425.7784,425.7068,426.1599,426.8818,426.5366,426.7473,426.5995,427.7411,427.2432,426.8303,427.0744,427.3395,427.3758,427.6609,427.9843,427.0201,427.2861,mV
	230.0,"FB CURRENT @5V",0.04839436,0.05075892,0.05378136,0.05754988,0.05725431,0.05075892,0.05075892,0.05371461,0.05718042,0.05673706,0.05201509,0.05046334,0.05466807,0.05466807,0.05614592,0.05673706,0.05378136,0.0543725,0.0543725,0.05488975,0.05046334,0.05312347,0.05312347,0.05201509,0.05031556,0.05075892,0.05385525,0.05621982,0.05112838,0.05031556,0.05260623,uA
	240.0,"OUT HIGH @FB=1.2V",4.998271,4.997812,4.997736,4.997698,4.997812,4.997965,4.998157,4.997393,4.997393,4.997736,4.997812,4.997965,4.997812,4.997698,4.997698,4.997965,4.997812,4.997545,4.997812,4.997965,4.997698,4.997736,4.997736,4.997965,4.998271,4.997965,4.997698,4.997698,4.997698,4.998233,4.997812,V
	240.1,"FB UVLO(RISING)",1.082365,1.082154,1.082145,1.081076,1.08139,1.082021,1.082154,1.082451,1.08184,1.081305,1.081257,1.08183,1.082021,1.082145,1.081983,1.081801,1.081687,1.082526,1.081916,1.082221,1.082145,1.081409,1.081916,1.081973,1.081534,1.081868,1.081954,1.081916,1.081448,1.080923,1.081983,V
	240.2,"FB UVLO(FALLING)",0.9491765,0.9490142,0.9488614,0.9486226,0.9486226,0.9490906,0.948785,0.9485654,0.9484317,0.948785,0.9491661,0.948976,0.9484794,0.94889,0.9488232,0.9486895,0.948785,0.9485845,0.9484794,0.9486226,0.9490142,0.948785,0.948785,0.9485654,0.9490237,0.9488518,0.9484317,0.9484126,0.9486991,0.9490237,0.948785,V
	240.3,"HYSTERESIS",0.1331885,0.1331401,0.1332833,0.132453,0.1327677,0.1329302,0.1333693,0.1338855,0.1334079,0.1325195,0.1320908,0.132854,0.1335413,0.1332547,0.1331594,0.1331119,0.132902,0.1339417,0.1334364,0.1335984,0.1331306,0.1326244,0.1331308,0.1334077,0.1325107,0.1330163,0.1335223,0.1335033,0.1327485,0.1318994,0.1331976,V
	260.0,"IIN @IN=10V",0.05105975,0.04479278,0.04840659,0.04449719,0.05660204,0.04840659,0.04633747,0.04766762,0.04988454,0.0549024,0.05423733,0.04788931,0.04899777,0.05018013,0.05136248,0.05549358,0.04840659,0.04774152,0.05157703,0.05025403,0.05040182,0.04899777,0.04774152,0.05157703,0.05142923,0.04899777,0.04870218,0.04774152,0.05342446,0.05608476,0.05423733,uA
	260.1,"IIN @IN=-10V",-0.07258598,-0.0741378,-0.07863843,-0.07509851,-0.07036908,-0.07517241,-0.07332494,-0.07738214,-0.07738214,-0.07265987,-0.06563965,-0.07915571,-0.07738214,-0.0761998,-0.07738214,-0.06859551,-0.07147753,-0.07716045,-0.07716045,-0.07679813,-0.07384221,-0.0783428,-0.0761998,-0.07332494,-0.07517241,-0.06940837,-0.07730825,-0.04264439,-0.07679097,-0.06800434,-0.06859551,uA
	270.0,"OUT LOW @IN=1.8V",-0.0003565566,-1.273117E-05,-0.0001655426,-0.0001655426,-0.0001655426,0.0001018774,-1.273117E-05,-0.0001655426,-1.273117E-05,-0.0004329623,-0.0001655426,-0.0001655426,-0.0001655426,6.367454E-05,-0.0001655426,6.367454E-05,-0.0001655426,-1.273117E-05,-1.273117E-05,-0.000509368,0.0001018774,6.367454E-05,-0.0001655426,-0.0004711652,6.367454E-05,-1.273117E-05,0.0001018774,6.367454E-05,-1.273117E-05,-0.0001655426,-1.273117E-05,V
	270.1,"INH THRESHOLD @VIN=5V",2.309123,2.307292,2.306585,2.3059,2.304755,2.304755,2.304469,2.304603,2.304317,2.304317,2.303934,2.303858,2.304145,2.304145,2.303992,2.303858,2.303934,2.3034,2.304145,2.3034,2.302808,2.3034,2.303724,2.303667,2.303972,2.303667,2.303113,2.3034,2.302789,2.3034,2.303075,V
	270.2,"INL THRESHOLD @VIN=5V",1.334,1.334917,1.33463,1.335203,1.334458,1.335545,1.335679,1.335222,1.334917,1.335222,1.335564,1.335392,1.33522,1.335297,1.335468,1.335851,1.335241,1.335468,1.335545,1.335258,1.335851,1.335392,1.335468,1.33507,1.335545,1.335392,1.33507,1.335394,1.335239,1.335813,1.33522,V
	270.3,"HYSTERESIS",0.9751234,0.9723749,0.9719553,0.9706964,0.9702969,0.9692106,0.9687901,0.9693804,0.9693995,0.9690943,0.9683704,0.9684658,0.9689245,0.9688482,0.968524,0.9680071,0.9686928,0.9679317,0.9686003,0.9681416,0.9669571,0.968008,0.968256,0.9685974,0.9684277,0.9682751,0.9680433,0.9680061,0.9675493,0.9675875,0.9678545,V
	290.0,"ISD @SD=9V",0.05985351,0.06192261,0.06495242,0.08259241,0.05896676,0.05896676,0.06436124,0.06310495,0.05867117,0.0578583,0.06546969,0.05985351,0.05896676,0.05608476,0.06258767,0.05896676,0.06576528,0.05896676,0.0549024,0.05719322,0.06081416,0.05844947,0.05719322,0.05748881,0.05896676,0.05948403,0.05719322,0.05660204,0.08229682,0.06436124,0.06310495,uA
	300.0,"VSD(RISING) THRESHOLD",0.6299037,0.629112,0.6288064,0.6284627,0.6279001,0.629112,0.628263,0.6277283,0.6274132,0.628177,0.6285009,0.628263,0.628263,0.6281198,0.6280338,0.6284254,0.6278142,0.6278142,0.6278906,0.6278142,0.6278142,0.6277378,0.6280052,0.6275851,0.628072,0.628177,0.6275851,0.6273463,0.6277665,0.6283394,0.6276519,V
	300.1,"VSD(FALLING) THRESHOLD",0.4969592,0.4950225,0.4939912,0.4936952,0.4933714,0.492914,0.4928471,0.4925416,0.4924269,0.4921596,0.4921882,0.4921691,0.492236,0.4919695,0.4918549,0.4920068,0.491769,0.4920068,0.4920077,0.4915302,0.4913965,0.4916257,0.4914634,0.4916257,0.491387,0.491683,0.491387,0.4915493,0.4913201,0.4913201,0.4915493,V
	300.2,"HYSTERESIS",0.1329445,0.1340895,0.1348152,0.1347675,0.1345287,0.136198,0.1354159,0.1351867,0.1349862,0.1360174,0.1363127,0.1360939,0.136027,0.1361502,0.1361789,0.1364186,0.1360453,0.1358075,0.1358829,0.136284,0.1364177,0.1361121,0.1365418,0.1359593,0.136685,0.136494,0.136198,0.135797,0.1364464,0.1370193,0.1361026,V
	310.0,"VEN(RISING) THRESHOLD",1.211102,1.210863,1.210825,1.210635,1.210788,1.210939,1.210635,1.210559,1.210635,1.210521,1.210721,1.21072,1.210721,1.210758,1.210521,1.210721,1.210521,1.210645,1.210635,1.210721,1.210559,1.210778,1.210777,1.210721,1.210521,1.210635,1.210559,1.210626,1.210635,1.210635,1.210521,V
	310.1,"VEN(FALLING) THRESHOLD",1.0759,1.075376,1.075539,1.075404,1.07552,1.07551,1.07529,1.075452,1.07552,1.075672,1.075385,1.075376,1.075376,1.075376,1.075644,1.075252,1.075452,1.075376,1.075252,1.075796,1.075452,1.075404,1.075213,1.075452,1.075376,1.07508,1.07529,1.075376,1.075596,1.075376,1.075337,V
	310.2,"HYSTERESIS",0.1352015,0.1354876,0.1352863,0.135231,0.1352682,0.1354294,0.1353455,0.135107,0.1351156,0.1348486,0.1353359,0.1353445,0.1353455,0.1353827,0.1348772,0.1354694,0.1350689,0.1352692,0.1353836,0.1349249,0.135107,0.1353741,0.1355639,0.1352692,0.1351452,0.1355553,0.1352692,0.1352501,0.1350393,0.1352596,0.1351833,V
	320.0,"RONH @OUT=-100MA",4.974319,5.041395,5.071074,5.086345,5.097126,5.106284,5.113437,5.118879,5.122603,5.126033,5.130043,5.133289,5.1352,5.135963,5.138915,5.140443,5.142925,5.145313,5.145504,5.147413,5.149696,5.149696,5.149696,5.151416,5.153994,5.154184,5.15514,5.15514,5.156571,5.158769,5.157527,OHM
	320.1,"RONL @OUT=100MA",0.3780889,0.3826708,0.3832439,0.3857008,0.3857247,0.3865364,0.3868946,0.3865842,0.3868707,0.3868707,0.3880383,0.3867991,0.3876563,0.3872265,0.3875608,0.3883225,0.3887762,0.3880144,0.3877279,0.3889911,0.3883942,0.3880383,0.3883942,0.3899461,0.3888239,0.3880383,0.3885852,0.3889911,0.3895164,0.3889911,0.3895641,OHM
	320.2,"RONL @VIN=0V",8.672641,8.631234,8.613768,8.604992,8.599358,8.593161,8.587717,8.587049,8.583801,8.581614,8.579418,8.575122,8.573593,8.574835,8.574835,8.572448,8.571875,8.569391,8.566823,8.570156,8.568724,8.565581,8.565294,8.565581,8.565294,8.560233,8.56329,8.562907,8.565294,8.562907,8.56262,OHM
	340.0,"IPU @VIN=8V",8.678684,8.69233,8.656452,8.639369,8.662555,8.696523,8.657971,8.622962,8.641278,8.659595,8.671818,8.659595,8.617615,8.639369,8.657303,8.638127,8.634316,8.647389,8.610366,8.632025,8.631738,8.632025,8.638032,8.62515,8.640419,8.658354,8.635271,8.677919,8.659404,8.668762,8.664179,A
	340.1,"IPD @VIN=8V",7.910642,7.874,7.861117,7.847663,7.847472,7.851578,7.847472,7.839364,7.835162,7.838982,7.840414,7.843939,7.838313,7.840033,7.83373,7.830492,7.839841,7.84156,7.835449,7.861117,7.856439,7.854825,7.85768,7.857298,7.863409,7.85873,7.860354,7.861117,7.852628,7.855675,7.858063,A
	360.0,"VRBLANK @VIN=5V",1.285262,1.287896,1.28699,1.289117,1.288774,1.288583,1.288793,1.288583,1.289193,1.288011,1.288927,1.289537,1.288421,1.288211,1.288383,1.289709,1.288383,1.288421,1.287858,1.289843,1.291589,1.288688,1.289336,1.288421,1.290176,1.290014,1.291369,1.290339,1.288659,1.289881,1.290863,V
	370.0,"IRBLANK @RBALNK=0V",-240.1854,-239.6489,-238.2169,-238.3385,-238.8193,-238.9041,-238.066,-238.0378,-237.7832,-237.4627,-237.8398,-237.5381,-237.2364,-237.6135,-238.2074,-237.6135,-237.0959,-236.5303,-237.6135,-237.161,-237.0959,-236.568,-236.898,-237.1337,-237.1619,-236.4077,-235.975,-237.8398,-237.6984,-236.5963,-237.2836,uA
	380.0,"RON @BLANK=100MA",12.93465,13.0812,13.1499,13.17986,13.20524,13.22031,13.23311,13.24399,13.25084,13.25218,13.25696,13.26001,13.26765,13.26765,13.2705,13.27203,13.27489,13.28138,13.28406,13.29055,13.29208,13.29342,13.29418,13.29494,13.29933,13.30237,13.30638,13.3058,13.30715,13.3058,13.30599,OHMS
	430.0,"OUT TPLH",48.53966,48.9497,49.24296,49.34001,49.33466,49.33466,49.33925,49.33772,49.33925,49.33772,49.33772,49.33772,49.33772,49.33466,49.32931,49.33466,49.33466,49.34001,49.33466,49.33772,49.34612,49.33772,49.34995,49.33466,49.45986,49.33925,49.34001,49.66376,49.63931,49.74318,49.35523,nS
	430.1,"OUT TPHL",37.96414,38.34597,38.35285,38.68578,38.71558,38.36737,38.45443,38.75838,38.61478,38.76449,38.76984,38.76824,38.75838,38.76144,38.75838,38.76144,38.75914,38.76449,38.76449,38.76443,38.76449,38.76144,38.76449,38.75991,38.76144,38.75838,38.76449,38.76144,38.75838,38.76984,38.76449,nS
	440.0,"OUT RISE-TIME",20.70763,20.70916,20.69769,20.71145,20.72902,20.72673,20.87034,20.73056,20.7252,20.71068,20.73056,20.73514,20.37852,20.72596,20.72367,20.56103,20.48162,20.38617,20.49232,20.70533,20.50073,20.50762,20.30828,20.50073,20.31134,20.31898,20.31974,20.32662,20.31363,20.31891,20.32579,nS
	440.1,"OUT FALL-TIME",21.21626,21.08189,21.45991,21.46908,21.46908,21.45685,21.39036,21.4729,21.19409,21.43468,21.45991,21.46748,21.18951,21.11621,21.11544,21.11774,21.11774,21.398,21.50951,21.16353,21.44761,21.12538,21.12155,21.10933,21.27427,21.51256,21.39723,21.20097,21.52786,21.3896,21.52402,nS
	450.0,"TBLANK @RBLANK=100K",119.041,118.631,118.3378,118.2443,119.3373,118.246,118.2415,118.3615,119.3004,118.2466,119.862,119.8764,119.9697,119.3948,119.9709,119.9799,119.9943,119.989,119.9943,119.9625,119.9541,119.9589,119.9575,119.9943,119.8404,120.0077,119.9602,119.6436,119.6681,119.5571,119.9738,nS
	460.0,"TBLANK @RBLANK=200K",208.5137,206.7218,206.7659,206.7694,208.0668,206.3871,207.8323,206.4268,208.0623,208.0063,207.5469,208.0638,208.0027,208.0093,207.9106,207.2018,206.3368,207.3972,208.0668,206.8866,206.3038,208.0638,207.8755,208.0668,207.9416,207.7106,208.0615,207.6803,207.7622,207.6583,208.0463,nS
	470.0,"DRVCC CURRENT LIMIT",-201.3723,-200.2073,-199.748,-199.4058,-199.2273,-199.0263,-198.8769,-198.8342,-198.7143,-198.6069,-198.5256,-198.4863,-198.4285,-198.4262,-198.3714,-198.2706,-198.2425,-198.2328,-198.2003,-198.1356,-198.0976,-198.117,-198.0964,-198.0345,-198.0296,-197.9911,-198.0248,-197.9702,-197.9467,-197.9056,-197.8779,mA
